CITY_CODE,TOWN_CODE,TOWN_CODE_11,CITY_NAME,S_NAME,TOWN_NAME_4COL,POP,__srcfile
27321,011001,27321011001,豊能町,東ときわ台一丁目,大阪府豊能町東ときわ台一丁目,,h03_27.csv
27341,009001,27341009001,忠岡町,新浜一丁目,大阪府忠岡町新浜一丁目,,h03_27.csv
27341,009002,27341009002,忠岡町,新浜二丁目,大阪府忠岡町新浜二丁目,,h03_27.csv
27341,009003,27341009003,忠岡町,新浜三丁目,大阪府忠岡町新浜三丁目,,h03_27.csv
27361,034104,27361034104,熊取町,つばさが丘北四丁目,大阪府熊取町つばさが丘北四丁目,,h03_27.csv
27361,034504,27361034504,熊取町,高田四丁目,大阪府熊取町高田四丁目,,h03_27.csv
27361,034605,27361034605,熊取町,久保五丁目,大阪府熊取町久保五丁目,,h03_27.csv
27366,001221,27366001221,岬町,淡輪,大阪府岬町淡輪,,h03_27.csv
27366,002016,27366002016,岬町,深日,大阪府岬町深日,,h03_27.csv
27366,002023,27366002023,岬町,深日,大阪府岬町深日,,h03_27.csv
27382,206002,27382206002,河南町,鈴美台二丁目,大阪府河南町鈴美台二丁目,,h03_27.csv
27382,601005,27382601005,河南町,さくら坂五丁目,大阪府河南町さくら坂五丁目,,h03_27.csv
