CITY_NAME,S_NAME,_city_,_sname_,dominant,max_count,match_type2
武蔵野市,関前一丁目,武蔵野市,関前一丁目,医療法人社団　東京白報会　みたか在宅診療所,538,exact
武蔵野市,関前二丁目,武蔵野市,関前二丁目,医療法人社団　東京白報会　みたか在宅診療所,4204,exact
武蔵野市,関前三丁目,武蔵野市,関前三丁目,医療法人社団　東京白報会　みたか在宅診療所,3697,exact
武蔵野市,関前四丁目,武蔵野市,関前四丁目,医療法人社団　薫風会　山田病院,680,exact
武蔵野市,関前五丁目,武蔵野市,関前五丁目,医療法人　徳洲会　武蔵野徳洲会病院,901,exact
武蔵野市,境一丁目,武蔵野市,境一丁目,一般財団法人　天誠会　武蔵境病院,2548,exact
武蔵野市,境二丁目,武蔵野市,境二丁目,一般財団法人　天誠会　武蔵境病院,2885,exact
武蔵野市,境三丁目,武蔵野市,境三丁目,一般財団法人　天誠会　武蔵境病院,1681,exact
武蔵野市,境四丁目,武蔵野市,境四丁目,武蔵野赤十字病院,773,exact
武蔵野市,境五丁目,武蔵野市,境五丁目,武蔵野赤十字病院,2453,exact
武蔵野市,境南町一丁目,武蔵野市,境南町一丁目,武蔵野赤十字病院,6396,exact
武蔵野市,境南町二丁目,武蔵野市,境南町二丁目,境南耳鼻咽喉科診療所,4819,exact
武蔵野市,境南町三丁目,武蔵野市,境南町三丁目,境南耳鼻咽喉科診療所,1603,exact
武蔵野市,境南町四丁目,武蔵野市,境南町四丁目,境南耳鼻咽喉科診療所,1249,exact
武蔵野市,境南町五丁目,武蔵野市,境南町五丁目,境南耳鼻咽喉科診療所,3417,exact
武蔵野市,桜堤一丁目,武蔵野市,桜堤一丁目,医療法人　徳洲会　武蔵野徳洲会病院,1220,exact
武蔵野市,桜堤二丁目,武蔵野市,桜堤二丁目,武蔵野赤十字病院,2030,exact
武蔵野市,桜堤三丁目,武蔵野市,桜堤三丁目,医療法人　徳洲会　武蔵野徳洲会病院,1760,exact
三鷹市,下連雀一丁目,三鷹市,下連雀一丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,3812,exact
三鷹市,下連雀二丁目,三鷹市,下連雀二丁目,杏林大学医学部付属病院,2185,exact
三鷹市,下連雀三丁目,三鷹市,下連雀三丁目,杏林大学医学部付属病院,3265,exact
三鷹市,下連雀四丁目,三鷹市,下連雀四丁目,杏林大学医学部付属病院,2839,exact
三鷹市,下連雀五丁目,三鷹市,下連雀五丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,10863,exact
三鷹市,下連雀六丁目,三鷹市,下連雀六丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,4375,exact
三鷹市,下連雀七丁目,三鷹市,下連雀七丁目,北多摩中央医療生活協同組合　みなみうら生協診療所,2753,exact
三鷹市,下連雀八丁目,三鷹市,下連雀八丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,6385,exact
三鷹市,下連雀九丁目,三鷹市,下連雀九丁目,医療法人社団　永寿会　三鷹中央病院,1898,exact
三鷹市,牟礼一丁目,三鷹市,牟礼一丁目,医療法人社団　欣助会　吉祥寺病院,847,exact
三鷹市,牟礼二丁目,三鷹市,牟礼二丁目,杏林大学医学部付属病院,2623,exact
三鷹市,牟礼三丁目,三鷹市,牟礼三丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,1055,exact
三鷹市,牟礼四丁目,三鷹市,牟礼四丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,4621,exact
三鷹市,牟礼五丁目,三鷹市,牟礼五丁目,杏林大学医学部付属病院,2470,exact
三鷹市,牟礼六丁目,三鷹市,牟礼六丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,11430,exact
三鷹市,牟礼七丁目,三鷹市,牟礼七丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,2317,exact
三鷹市,井の頭一丁目,三鷹市,井の頭一丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,3859,exact
三鷹市,井の頭二丁目,三鷹市,井の頭二丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,2395,exact
三鷹市,井の頭三丁目,三鷹市,井の頭三丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,3291,exact
三鷹市,井の頭四丁目,三鷹市,井の頭四丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,6790,exact
三鷹市,井の頭五丁目,三鷹市,井の頭五丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,10063,exact
三鷹市,中原一丁目,三鷹市,中原一丁目,杏林大学医学部付属病院,6896,exact
三鷹市,中原二丁目,三鷹市,中原二丁目,杏林大学医学部付属病院,3181,exact
三鷹市,中原三丁目,三鷹市,中原三丁目,杏林大学医学部付属病院,6672,exact
三鷹市,中原四丁目,三鷹市,中原四丁目,杏林大学医学部付属病院,5195,exact
三鷹市,北野一丁目,三鷹市,北野一丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,766,exact
三鷹市,北野二丁目,三鷹市,北野二丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,1315,exact
三鷹市,北野三丁目,三鷹市,北野三丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,1715,exact
三鷹市,北野四丁目,三鷹市,北野四丁目,杏林大学医学部付属病院,1271,exact
三鷹市,新川一丁目,三鷹市,新川一丁目,杏林大学医学部付属病院,2428,exact
三鷹市,新川二丁目,三鷹市,新川二丁目,杏林大学医学部付属病院,2688,exact
三鷹市,新川三丁目,三鷹市,新川三丁目,杏林大学医学部付属病院,4287,exact
三鷹市,新川四丁目,三鷹市,新川四丁目,杏林大学医学部付属病院,5954,exact
三鷹市,新川五丁目,三鷹市,新川五丁目,杏林大学医学部付属病院,8580,exact
三鷹市,新川六丁目,三鷹市,新川六丁目,杏林大学医学部付属病院,13065,exact
三鷹市,上連雀一丁目,三鷹市,上連雀一丁目,医療法人社団　東京白報会　みたか在宅診療所,4154,exact
三鷹市,上連雀二丁目,三鷹市,上連雀二丁目,医療法人社団　東京白報会　みたか在宅診療所,1223,exact
三鷹市,上連雀三丁目,三鷹市,上連雀三丁目,医療法人社団　永寿会　三鷹中央病院,639,exact
三鷹市,上連雀四丁目,三鷹市,上連雀四丁目,公益財団法人　井之頭病院,9477,exact
三鷹市,上連雀五丁目,三鷹市,上連雀五丁目,医療法人社団　永寿会　三鷹中央病院,3642,exact
三鷹市,上連雀六丁目,三鷹市,上連雀六丁目,医療法人社団　永寿会　三鷹中央病院,1607,exact
三鷹市,上連雀七丁目,三鷹市,上連雀七丁目,医療法人社団　永寿会　三鷹中央病院,2803,exact
三鷹市,上連雀八丁目,三鷹市,上連雀八丁目,杏林大学医学部付属病院,2418,exact
三鷹市,上連雀九丁目,三鷹市,上連雀九丁目,杏林大学医学部付属病院,1913,exact
三鷹市,井口一丁目,三鷹市,井口一丁目,武蔵野赤十字病院,3287,exact
三鷹市,井口二丁目,三鷹市,井口二丁目,医療法人社団　永寿会　三鷹中央病院,971,exact
三鷹市,井口三丁目,三鷹市,井口三丁目,境南耳鼻咽喉科診療所,760,exact
三鷹市,井口四丁目,三鷹市,井口四丁目,医療法人社団　永寿会　三鷹中央病院,863,exact
三鷹市,井口五丁目,三鷹市,井口五丁目,医療法人社団　永寿会　三鷹中央病院,382,exact
三鷹市,深大寺一丁目,三鷹市,深大寺一丁目,武蔵野赤十字病院,1163,exact
三鷹市,深大寺二丁目,三鷹市,深大寺二丁目,武蔵野赤十字病院,1516,exact
三鷹市,深大寺三丁目,三鷹市,深大寺三丁目,武蔵野赤十字病院,756,exact
三鷹市,野崎一丁目,三鷹市,野崎一丁目,杏林大学医学部付属病院,671,exact
三鷹市,野崎二丁目,三鷹市,野崎二丁目,杏林大学医学部付属病院,1663,exact
三鷹市,野崎三丁目,三鷹市,野崎三丁目,武蔵野赤十字病院,1740,exact
三鷹市,野崎四丁目,三鷹市,野崎四丁目,医療法人社団　永寿会　三鷹中央病院,273,exact
三鷹市,大沢一丁目,三鷹市,大沢一丁目,杏林大学医学部付属病院,1546,exact
三鷹市,大沢二丁目,三鷹市,大沢二丁目,杏林大学医学部付属病院,769,exact
三鷹市,大沢三丁目,三鷹市,大沢三丁目,杏林大学医学部付属病院,947,exact
三鷹市,大沢四丁目,三鷹市,大沢四丁目,医療法人社団　大坪会　北多摩病院,2516,exact
三鷹市,大沢五丁目,三鷹市,大沢五丁目,八幡診療所,2162,exact
三鷹市,大沢六丁目,三鷹市,大沢六丁目,八幡診療所,742,exact
府中市,多磨町一丁目,府中市,多磨町一丁目,公益財団法人　榊原記念財団　附属　榊原記念病院,1384,exact
府中市,多磨町二丁目,府中市,多磨町二丁目,小金井リハビリテーション病院,3039,exact
府中市,朝日町一丁目,府中市,朝日町一丁目,公益財団法人　榊原記念財団　附属　榊原記念病院,2445,exact
府中市,朝日町二丁目,府中市,朝日町二丁目,公益財団法人　榊原記念財団　附属　榊原記念病院,1126,exact
府中市,朝日町三丁目,府中市,朝日町三丁目,公益財団法人　榊原記念財団　附属　榊原記念病院,3541,exact
府中市,紅葉丘一丁目,府中市,紅葉丘一丁目,小金井リハビリテーション病院,1854,exact
府中市,紅葉丘二丁目,府中市,紅葉丘二丁目,小金井リハビリテーション病院,1331,exact
府中市,紅葉丘三丁目,府中市,紅葉丘三丁目,公益財団法人　榊原記念財団　附属　榊原記念病院,1307,exact
府中市,白糸台一丁目,府中市,白糸台一丁目,医療法人社団　康野診療所,1722,exact
府中市,白糸台二丁目,府中市,白糸台二丁目,医療法人社団　康野診療所,1603,exact
府中市,白糸台三丁目,府中市,白糸台三丁目,医療法人社団　大慈会　慈秀病院,3446,exact
府中市,白糸台六丁目,府中市,白糸台六丁目,公益財団法人　榊原記念財団　附属　榊原記念病院,3895,exact
府中市,押立町二丁目,府中市,押立町二丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,473,exact
府中市,押立町四丁目,府中市,押立町四丁目,武蔵野赤十字病院,473,exact
府中市,若松町二丁目,府中市,若松町二丁目,小金井リハビリテーション病院,836,exact
府中市,若松町三丁目,府中市,若松町三丁目,武蔵野赤十字病院,855,exact
府中市,若松町四丁目,府中市,若松町四丁目,小金井リハビリテーション病院,1725,exact
府中市,若松町五丁目,府中市,若松町五丁目,小金井リハビリテーション病院,548,exact
府中市,浅間町一丁目,府中市,浅間町一丁目,小金井リハビリテーション病院,192,exact
府中市,浅間町二丁目,府中市,浅間町二丁目,医療法人財団　赤光会　斎藤病院,691,exact
府中市,浅間町三丁目,府中市,浅間町三丁目,医療法人財団　赤光会　斎藤病院,2691,exact
府中市,浅間町四丁目,府中市,浅間町四丁目,医療法人財団　赤光会　斎藤病院,1155,exact
府中市,天神町一丁目,府中市,天神町一丁目,小金井リハビリテーション病院,718,exact
府中市,天神町二丁目,府中市,天神町二丁目,杏林大学医学部付属病院,266,exact
府中市,天神町三丁目,府中市,天神町三丁目,武蔵野赤十字病院,170,exact
府中市,天神町四丁目,府中市,天神町四丁目,医療法人社団　花みずき会　保谷厚生病院,827,exact
府中市,新町一丁目,府中市,新町一丁目,小金井リハビリテーション病院,1954,exact
府中市,新町二丁目,府中市,新町二丁目,小金井リハビリテーション病院,1362,exact
府中市,新町三丁目,府中市,新町三丁目,小金井リハビリテーション病院,673,exact
府中市,幸町二丁目,府中市,幸町二丁目,小金井リハビリテーション病院,279,exact
府中市,幸町三丁目,府中市,幸町三丁目,医療法人財団　赤光会　斎藤病院,83,exact
府中市,府中町三丁目,府中市,府中町三丁目,武蔵野赤十字病院,132,exact
府中市,緑町一丁目,府中市,緑町一丁目,医療法人財団　美生会　小金井病院,782,exact
府中市,緑町二丁目,府中市,緑町二丁目,小金井リハビリテーション病院,317,exact
府中市,栄町一丁目,府中市,栄町一丁目,医療法人社団　啓医会　国分寺内科中央病院,1320,exact
府中市,栄町二丁目,府中市,栄町二丁目,小金井リハビリテーション病院,479,exact
調布市,飛田給一丁目,調布市,飛田給一丁目,公益財団法人　榊原記念財団　附属　榊原記念病院,2277,exact
調布市,飛田給二丁目,調布市,飛田給二丁目,医療法人社団　東山会　調布東山病院,1369,exact
調布市,飛田給三丁目,調布市,飛田給三丁目,医療法人社団　東山会　調布東山病院,1053,exact
調布市,上石原一丁目,調布市,上石原一丁目,医療法人社団　東山会　調布東山病院,1669,exact
調布市,上石原二丁目,調布市,上石原二丁目,医療法人社団　東山会　調布東山病院,1124,exact
調布市,上石原三丁目,調布市,上石原三丁目,医療法人社団　桐光会　調布病院,2870,exact
調布市,富士見町一丁目,調布市,富士見町一丁目,医療法人社団　東山会　調布東山病院,1083,exact
調布市,富士見町二丁目,調布市,富士見町二丁目,医療法人社団　大坪会　北多摩病院,5911,exact
調布市,富士見町三丁目,調布市,富士見町三丁目,医療法人社団　大坪会　北多摩病院,5505,exact
調布市,富士見町四丁目,調布市,富士見町四丁目,医療法人社団　大坪会　北多摩病院,1741,exact
調布市,下石原一丁目,調布市,下石原一丁目,医療法人社団　東山会　調布東山病院,1402,exact
調布市,下石原二丁目,調布市,下石原二丁目,医療法人社団　東山会　調布東山病院,2100,exact
調布市,下石原三丁目,調布市,下石原三丁目,医療法人社団　桐光会　調布病院,3421,exact
調布市,小島町一丁目,調布市,小島町一丁目,医療法人社団　東山会　調布東山病院,1909,exact
調布市,小島町二丁目,調布市,小島町二丁目,医療法人社団　東山会　調布東山病院,6917,exact
調布市,小島町三丁目,調布市,小島町三丁目,医療法人社団　東山会　調布東山病院,5253,exact
調布市,布田一丁目,調布市,布田一丁目,調布診療所,3218,exact
調布市,布田二丁目,調布市,布田二丁目,医療法人社団　飯野病院,2417,exact
調布市,布田三丁目,調布市,布田三丁目,医療法人社団　飯野病院,2439,exact
調布市,布田四丁目,調布市,布田四丁目,医療法人社団　飯野病院,7528,exact
調布市,国領町一丁目,調布市,国領町一丁目,杏林大学医学部付属病院,1604,exact
調布市,多摩川一丁目,調布市,多摩川一丁目,医療法人社団　東山会　調布東山病院,3597,exact
調布市,多摩川二丁目,調布市,多摩川二丁目,医療法人社団　東山会　調布東山病院,1073,exact
調布市,多摩川三丁目,調布市,多摩川三丁目,医療法人社団　東山会　調布東山病院,2813,exact
調布市,多摩川四丁目,調布市,多摩川四丁目,医療法人社団　東山会　調布東山病院,905,exact
調布市,佐須町一丁目,調布市,佐須町一丁目,医療法人社団　東山会　調布東山病院,547,exact
調布市,佐須町二丁目,調布市,佐須町二丁目,医療法人社団　東山会　調布東山病院,1123,exact
調布市,佐須町三丁目,調布市,佐須町三丁目,杏林大学医学部付属病院,493,exact
調布市,佐須町四丁目,調布市,佐須町四丁目,医療法人社団　欣助会　吉祥寺病院,1465,exact
調布市,佐須町五丁目,調布市,佐須町五丁目,杏林大学医学部付属病院,184,exact
調布市,柴崎一丁目,調布市,柴崎一丁目,医療法人社団　飯野病院,966,exact
調布市,柴崎二丁目,調布市,柴崎二丁目,杏林大学医学部付属病院,3533,exact
調布市,西つつじケ丘一丁目,調布市,西つつじケ丘一丁目,杏林大学医学部付属病院,650,exact
調布市,西つつじケ丘二丁目,調布市,西つつじケ丘二丁目,杏林大学医学部付属病院,893,exact
調布市,緑ケ丘一丁目,調布市,緑ケ丘一丁目,杏林大学医学部付属病院,1428,exact
調布市,野水一丁目,調布市,野水一丁目,小金井リハビリテーション病院,53,exact
調布市,野水一丁目,調布市,野水一丁目,小金井リハビリテーション病院,53,exact
調布市,野水一丁目,調布市,野水一丁目,小金井リハビリテーション病院,53,exact
調布市,西町,調布市,西町,医療法人社団　飯野病院,46,exact
調布市,調布ケ丘一丁目,調布市,調布ケ丘一丁目,調布診療所,2665,exact
調布市,調布ケ丘二丁目,調布市,調布ケ丘二丁目,調布診療所,1183,exact
調布市,調布ケ丘三丁目,調布市,調布ケ丘三丁目,調布診療所,4990,exact
調布市,調布ケ丘四丁目,調布市,調布ケ丘四丁目,医療法人社団　大坪会　北多摩病院,2853,exact
調布市,深大寺元町一丁目,調布市,深大寺元町一丁目,杏林大学医学部付属病院,628,exact
調布市,深大寺元町二丁目,調布市,深大寺元町二丁目,杏林大学医学部付属病院,774,exact
調布市,深大寺元町三丁目,調布市,深大寺元町三丁目,医療法人社団　欣助会　吉祥寺病院,1844,exact
調布市,深大寺元町四丁目,調布市,深大寺元町四丁目,医療法人社団　東山会　調布東山病院,523,exact
調布市,深大寺元町五丁目,調布市,深大寺元町五丁目,医療法人社団　欣助会　吉祥寺病院,586,exact
調布市,深大寺北町一丁目,調布市,深大寺北町一丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,552,exact
調布市,深大寺北町二丁目,調布市,深大寺北町二丁目,杏林大学医学部付属病院,760,exact
調布市,深大寺北町三丁目,調布市,深大寺北町三丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,415,exact
調布市,深大寺北町四丁目,調布市,深大寺北町四丁目,医療法人社団　欣助会　吉祥寺病院,9505,exact
調布市,深大寺北町五丁目,調布市,深大寺北町五丁目,医療法人社団　欣助会　吉祥寺病院,11325,exact
調布市,深大寺北町六丁目,調布市,深大寺北町六丁目,杏林大学医学部付属病院,919,exact
調布市,深大寺北町七丁目,調布市,深大寺北町七丁目,武蔵野赤十字病院,748,exact
調布市,深大寺東町一丁目,調布市,深大寺東町一丁目,杏林大学医学部付属病院,1178,exact
調布市,深大寺東町二丁目,調布市,深大寺東町二丁目,杏林大学医学部付属病院,450,exact
調布市,深大寺東町三丁目,調布市,深大寺東町三丁目,杏林大学医学部付属病院,1688,exact
調布市,深大寺東町四丁目,調布市,深大寺東町四丁目,杏林大学医学部付属病院,1289,exact
調布市,深大寺東町五丁目,調布市,深大寺東町五丁目,杏林大学医学部付属病院,1395,exact
調布市,深大寺東町六丁目,調布市,深大寺東町六丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,1429,exact
調布市,深大寺東町七丁目,調布市,深大寺東町七丁目,杏林大学医学部付属病院,2429,exact
調布市,深大寺東町八丁目,調布市,深大寺東町八丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,737,exact
調布市,深大寺南町一丁目,調布市,深大寺南町一丁目,医療法人財団　赤光会　斎藤病院,327,exact
調布市,深大寺南町二丁目,調布市,深大寺南町二丁目,医療法人社団　東山会　調布東山病院,1011,exact
調布市,深大寺南町三丁目,調布市,深大寺南町三丁目,杏林大学医学部付属病院,1646,exact
調布市,深大寺南町四丁目,調布市,深大寺南町四丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,260,exact
調布市,深大寺南町五丁目,調布市,深大寺南町五丁目,杏林大学医学部付属病院,1014,exact
調布市,八雲台一丁目,調布市,八雲台一丁目,杏林大学医学部付属病院,1177,exact
小金井市,東町一丁目,小金井市,東町一丁目,武蔵野赤十字病院,1009,exact
小金井市,東町二丁目,小金井市,東町二丁目,武蔵野赤十字病院,996,exact
小金井市,東町三丁目,小金井市,東町三丁目,公益財団法人　井之頭病院,1077,exact
小金井市,東町四丁目,小金井市,東町四丁目,武蔵野赤十字病院,1425,exact
小金井市,東町五丁目,小金井市,東町五丁目,小金井リハビリテーション病院,1429,exact
小金井市,梶野町一丁目,小金井市,梶野町一丁目,武蔵野赤十字病院,200,exact
小金井市,梶野町二丁目,小金井市,梶野町二丁目,武蔵野赤十字病院,296,exact
小金井市,梶野町三丁目,小金井市,梶野町三丁目,社会福祉法人　聖ヨハネ会　桜町病院,375,exact
小金井市,梶野町四丁目,小金井市,梶野町四丁目,武蔵野赤十字病院,1571,exact
小金井市,梶野町五丁目,小金井市,梶野町五丁目,武蔵野赤十字病院,994,exact
小金井市,関野町一丁目,小金井市,関野町一丁目,共立診療所,195,exact
小金井市,関野町二丁目,小金井市,関野町二丁目,社会福祉法人　聖ヨハネ会　桜町病院,734,exact
小金井市,緑町一丁目,小金井市,緑町一丁目,武蔵野赤十字病院,521,exact
小金井市,緑町二丁目,小金井市,緑町二丁目,社会福祉法人　聖ヨハネ会　桜町病院,1639,exact
小金井市,緑町三丁目,小金井市,緑町三丁目,社会福祉法人　聖ヨハネ会　桜町病院,2989,exact
小金井市,緑町四丁目,小金井市,緑町四丁目,社会福祉法人　聖ヨハネ会　桜町病院,2224,exact
小金井市,緑町五丁目,小金井市,緑町五丁目,社会福祉法人　聖ヨハネ会　桜町病院,4250,exact
小金井市,中町一丁目,小金井市,中町一丁目,医療法人社団　大日会　小金井太陽病院,1948,exact
小金井市,中町二丁目,小金井市,中町二丁目,医療法人社団　大日会　小金井太陽病院,2154,exact
小金井市,中町三丁目,小金井市,中町三丁目,医療法人社団　大日会　小金井太陽病院,4309,exact
小金井市,中町四丁目,小金井市,中町四丁目,小金井リハビリテーション病院,1527,exact
小金井市,前原町一丁目,小金井市,前原町一丁目,小金井リハビリテーション病院,5203,exact
小金井市,前原町二丁目,小金井市,前原町二丁目,小金井リハビリテーション病院,2571,exact
小金井市,前原町三丁目,小金井市,前原町三丁目,小金井リハビリテーション病院,1954,exact
小金井市,前原町四丁目,小金井市,前原町四丁目,小金井リハビリテーション病院,4734,exact
小金井市,前原町五丁目,小金井市,前原町五丁目,小金井リハビリテーション病院,1471,exact
小金井市,本町一丁目,小金井市,本町一丁目,医療法人社団　大日会　小金井太陽病院,5243,exact
小金井市,本町二丁目,小金井市,本町二丁目,武蔵野赤十字病院,1517,exact
小金井市,本町三丁目,小金井市,本町三丁目,社会福祉法人　聖ヨハネ会　桜町病院,1239,exact
小金井市,本町四丁目,小金井市,本町四丁目,社会福祉法人　聖ヨハネ会　桜町病院,1221,exact
小金井市,本町五丁目,小金井市,本町五丁目,社会福祉法人　聖ヨハネ会　桜町病院,2314,exact
小金井市,本町六丁目,小金井市,本町六丁目,共立診療所,2145,exact
小金井市,桜町一丁目,小金井市,桜町一丁目,社会福祉法人　聖ヨハネ会　桜町病院,4945,exact
小金井市,桜町二丁目,小金井市,桜町二丁目,医療法人社団　欣助会　吉祥寺病院,1186,exact
小金井市,桜町三丁目,小金井市,桜町三丁目,社会福祉法人　聖ヨハネ会　桜町病院,508,exact
小金井市,貫井北町一丁目,小金井市,貫井北町一丁目,武蔵野赤十字病院,918,exact
小金井市,貫井北町二丁目,小金井市,貫井北町二丁目,社会福祉法人　聖ヨハネ会　桜町病院,1913,exact
小金井市,貫井北町三丁目,小金井市,貫井北町三丁目,社会福祉法人　聖ヨハネ会　桜町病院,1450,exact
小金井市,貫井北町四丁目,小金井市,貫井北町四丁目,三多摩医療生活協同組合　国分寺診療所,134,exact
小金井市,貫井北町五丁目,小金井市,貫井北町五丁目,社会福祉法人　聖ヨハネ会　桜町病院,588,exact
小金井市,貫井南町一丁目,小金井市,貫井南町一丁目,共立診療所,1299,exact
小金井市,貫井南町二丁目,小金井市,貫井南町二丁目,共立診療所,1318,exact
小金井市,貫井南町三丁目,小金井市,貫井南町三丁目,共立診療所,2049,exact
小金井市,貫井南町四丁目,小金井市,貫井南町四丁目,社会福祉法人　聖ヨハネ会　桜町病院,793,exact
小金井市,貫井南町五丁目,小金井市,貫井南町五丁目,小金井リハビリテーション病院,1103,exact
小平市,上水新町二丁目,小平市,上水新町二丁目,緑風荘病院,264,exact
小平市,上水新町三丁目,小平市,上水新町三丁目,公立昭和病院,702,exact
小平市,たかの台,小平市,たかの台,緑風荘病院,1147,exact
小平市,栄町一丁目,小平市,栄町一丁目,武蔵野赤十字病院,164,exact
小平市,栄町二丁目,小平市,栄町二丁目,緑風荘病院,1555,exact
小平市,栄町三丁目,小平市,栄町三丁目,公立昭和病院,494,exact
小平市,小川西町一丁目,小平市,小川西町一丁目,緑風荘病院,1958,exact
小平市,小川西町二丁目,小平市,小川西町二丁目,緑風荘病院,1810,exact
小平市,小川西町三丁目,小平市,小川西町三丁目,緑風荘病院,2390,exact
小平市,小川西町四丁目,小平市,小川西町四丁目,緑成会病院,1895,exact
小平市,小川西町五丁目,小平市,小川西町五丁目,緑成会病院,3242,exact
小平市,小川東町,小平市,小川東町,緑風荘病院,963,exact
小平市,小川東町一丁目,小平市,小川東町一丁目,緑風荘病院,3602,exact
小平市,小川東町二丁目,小平市,小川東町二丁目,緑風荘病院,8879,exact
小平市,小川東町三丁目,小平市,小川東町三丁目,緑風荘病院,3499,exact
小平市,小川東町四丁目,小平市,小川東町四丁目,国立研究開発法人　国立精神・神経医療研究センター病院,4617,exact
小平市,小川東町五丁目,小平市,小川東町五丁目,緑風荘病院,1983,exact
小平市,上水本町一丁目,小平市,上水本町一丁目,緑風荘病院,417,exact
小平市,上水本町二丁目,小平市,上水本町二丁目,緑風荘病院,348,exact
小平市,上水本町三丁目,小平市,上水本町三丁目,社会福祉法人　聖ヨハネ会　桜町病院,284,exact
小平市,上水本町四丁目,小平市,上水本町四丁目,医療法人社団　武蔵野会　一橋病院,1367,exact
小平市,上水本町五丁目,小平市,上水本町五丁目,医療法人社団　武蔵野会　一橋病院,970,exact
小平市,上水本町六丁目,小平市,上水本町六丁目,医療法人社団　武蔵野会　一橋病院,1301,exact
小平市,上水南町一丁目,小平市,上水南町一丁目,医療法人社団　武蔵野会　一橋病院,1588,exact
小平市,上水南町二丁目,小平市,上水南町二丁目,国立研究開発法人　国立精神・神経医療研究センター病院,574,exact
小平市,上水南町三丁目,小平市,上水南町三丁目,社会福祉法人　聖ヨハネ会　桜町病院,1159,exact
小平市,上水南町四丁目,小平市,上水南町四丁目,社会福祉法人　聖ヨハネ会　桜町病院,1129,exact
小平市,喜平町一丁目,小平市,喜平町一丁目,社会福祉法人　聖ヨハネ会　桜町病院,1260,exact
小平市,喜平町二丁目,小平市,喜平町二丁目,学園診療所,564,exact
小平市,喜平町三丁目,小平市,喜平町三丁目,公立昭和病院,1470,exact
小平市,津田町一丁目,小平市,津田町一丁目,緑風荘病院,295,exact
小平市,津田町二丁目,小平市,津田町二丁目,緑風荘病院,1015,exact
小平市,津田町三丁目,小平市,津田町三丁目,緑風荘病院,956,exact
小平市,学園西町一丁目,小平市,学園西町一丁目,医療法人社団　武蔵野会　一橋病院,5256,exact
小平市,学園西町二丁目,小平市,学園西町二丁目,学園診療所,2890,exact
小平市,学園西町三丁目,小平市,学園西町三丁目,一般社団法人　小平市医師会　応急診療所,3002,exact
小平市,学園東町,小平市,学園東町,公立昭和病院,1651,exact
小平市,学園東町一丁目,小平市,学園東町一丁目,学園診療所,2026,exact
小平市,学園東町二丁目,小平市,学園東町二丁目,公立昭和病院,1686,exact
小平市,学園東町三丁目,小平市,学園東町三丁目,公立昭和病院,612,exact
小平市,美園町一丁目,小平市,美園町一丁目,みその診療所,2198,exact
小平市,美園町二丁目,小平市,美園町二丁目,公立昭和病院,1537,exact
小平市,美園町三丁目,小平市,美園町三丁目,社会福祉法人　多摩済生医療団　多摩済生病院,2388,exact
小平市,回田町,小平市,回田町,公立昭和病院,2801,exact
