CITY_NAME,S_NAME,dominant,max_count,sel_dominant,sel_max_count,match_type2
練馬区,大泉町二丁目,順天堂大学医学部附属練馬病院,1862,順天堂大学医学部附属練馬病院,1862,exact
練馬区,大泉町三丁目,順天堂大学医学部附属練馬病院,931,順天堂大学医学部附属練馬病院,931,exact
練馬区,大泉町四丁目,順天堂大学医学部附属練馬病院,1120,順天堂大学医学部附属練馬病院,1120,exact
練馬区,大泉町五丁目,医療法人社団　久保田産婦人科病院,1262,順天堂大学医学部附属練馬病院,753,exact
練馬区,大泉町六丁目,順天堂大学医学部附属練馬病院,2164,順天堂大学医学部附属練馬病院,2164,exact
練馬区,大泉学園町一丁目,医療法人社団　久保田産婦人科病院,2498,順天堂大学医学部附属練馬病院,1311,exact
練馬区,大泉学園町二丁目,医療法人社団　久保田産婦人科病院,5230,順天堂大学医学部附属練馬病院,908,exact
練馬区,大泉学園町三丁目,医療法人社団　久保田産婦人科病院,1659,順天堂大学医学部附属練馬病院,1562,exact
練馬区,大泉学園町四丁目,医療法人社団　久保田産婦人科病院,2827,順天堂大学医学部附属練馬病院,1284,exact
練馬区,大泉学園町五丁目,医療法人社団　久保田産婦人科病院,2362,順天堂大学医学部附属練馬病院,1048,exact
練馬区,大泉学園町六丁目,大泉病院,3342,順天堂大学医学部附属練馬病院,670,exact
練馬区,大泉学園町七丁目,医療法人社団　健育会　ねりま健育会病院,3563,順天堂大学医学部附属練馬病院,533,exact
練馬区,大泉学園町八丁目,医療法人社団　久保田産婦人科病院,1858,順天堂大学医学部附属練馬病院,1489,exact
練馬区,大泉学園町九丁目,医療法人社団　久保田産婦人科病院,79,,0,exact
武蔵野市,吉祥寺東町一丁目,医療法人社団　東仁会　吉祥寺あさひ病院,1435,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,1340,exact
武蔵野市,吉祥寺東町二丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,2640,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,2640,exact
武蔵野市,吉祥寺東町三丁目,吉祥寺こころの診療所,1478,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,1117,exact
武蔵野市,吉祥寺東町四丁目,医療法人社団　親和会　杉並病院,1124,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,270,exact
武蔵野市,吉祥寺南町一丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,5142,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,5142,exact
武蔵野市,吉祥寺南町二丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,2938,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,2938,exact
武蔵野市,吉祥寺南町三丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,4985,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,4985,exact
武蔵野市,吉祥寺南町四丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,2004,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,2004,exact
武蔵野市,吉祥寺南町五丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,848,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,848,exact
武蔵野市,御殿山一丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,4425,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,4425,exact
武蔵野市,御殿山二丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,1582,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,1582,exact
武蔵野市,吉祥寺本町一丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,1608,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,1608,exact
武蔵野市,吉祥寺本町二丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,1808,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,1808,exact
武蔵野市,吉祥寺本町三丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,4013,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,4013,exact
武蔵野市,吉祥寺本町四丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,2870,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,2870,exact
武蔵野市,吉祥寺北町一丁目,医療法人社団　藤啓会　北町診療所,4923,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,3310,exact
武蔵野市,吉祥寺北町二丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,1583,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,1583,exact
武蔵野市,吉祥寺北町三丁目,武蔵野陽和会病院,1832,杏林大学医学部付属病院,1399,exact
武蔵野市,吉祥寺北町四丁目,武蔵野陽和会病院,2743,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,877,exact
武蔵野市,吉祥寺北町五丁目,武蔵野陽和会病院,2006,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,345,exact
武蔵野市,中町一丁目,医療法人社団　東京白報会　みたか在宅診療所,3695,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,733,exact
武蔵野市,中町二丁目,医療法人社団　東京白報会　みたか在宅診療所,5084,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,1260,exact
武蔵野市,中町三丁目,医療法人社団　東京白報会　みたか在宅診療所,4169,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,2434,exact
武蔵野市,西久保一丁目,医療法人社団　東京白報会　みたか在宅診療所,4202,杏林大学医学部付属病院,611,exact
武蔵野市,西久保二丁目,医療法人社団　東京白報会　みたか在宅診療所,6536,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,1194,exact
武蔵野市,西久保三丁目,医療法人社団　東京白報会　みたか在宅診療所,8279,杏林大学医学部付属病院,1049,exact
武蔵野市,緑町一丁目,医療法人社団　東京白報会　みたか在宅診療所,1300,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,838,exact
武蔵野市,緑町二丁目,武蔵野陽和会病院,8398,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,1305,exact
武蔵野市,緑町三丁目,医療法人社団　東京白報会　みたか在宅診療所,469,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,244,exact
武蔵野市,八幡町一丁目,医療法人社団　欣助会　吉祥寺病院,11795,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,196,exact
武蔵野市,八幡町二丁目,武蔵野陽和会病院,387,杏林大学医学部付属病院,163,exact
武蔵野市,八幡町三丁目,医療法人社団　東京白報会　みたか在宅診療所,1235,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,435,exact
武蔵野市,八幡町四丁目,医療法人社団　ゆうの会　むさしの共立診療所,1428,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,208,exact
武蔵野市,関前一丁目,医療法人社団　東京白報会　みたか在宅診療所,538,杏林大学医学部付属病院,246,exact
武蔵野市,関前二丁目,医療法人社団　東京白報会　みたか在宅診療所,4204,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,812,exact
武蔵野市,関前三丁目,医療法人社団　東京白報会　みたか在宅診療所,3697,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,330,exact
武蔵野市,関前四丁目,医療法人社団　薫風会　山田病院,680,緑風荘病院,150,exact
武蔵野市,関前五丁目,医療法人　徳洲会　武蔵野徳洲会病院,901,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,122,exact
武蔵野市,境一丁目,一般財団法人　天誠会　武蔵境病院,2548,杏林大学医学部付属病院,637,exact
武蔵野市,境二丁目,一般財団法人　天誠会　武蔵境病院,2885,杏林大学医学部付属病院,1210,exact
武蔵野市,境三丁目,一般財団法人　天誠会　武蔵境病院,1681,杏林大学医学部付属病院,773,exact
武蔵野市,境四丁目,武蔵野赤十字病院,773,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,230,exact
武蔵野市,境五丁目,武蔵野赤十字病院,2453,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,863,exact
武蔵野市,境南町一丁目,武蔵野赤十字病院,6396,佐々総合病院,123,exact
武蔵野市,境南町二丁目,境南耳鼻咽喉科診療所,4819,杏林大学医学部付属病院,1269,exact
武蔵野市,境南町三丁目,境南耳鼻咽喉科診療所,1603,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,215,exact
武蔵野市,境南町四丁目,境南耳鼻咽喉科診療所,1249,杏林大学医学部付属病院,308,exact
武蔵野市,境南町五丁目,境南耳鼻咽喉科診療所,3417,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,384,exact
武蔵野市,桜堤一丁目,医療法人　徳洲会　武蔵野徳洲会病院,1220,佐々総合病院,432,exact
武蔵野市,桜堤二丁目,武蔵野赤十字病院,2030,杏林大学医学部付属病院,318,exact
武蔵野市,桜堤三丁目,医療法人　徳洲会　武蔵野徳洲会病院,1760,杏林大学医学部付属病院,296,exact
三鷹市,下連雀一丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,3812,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,3812,exact
三鷹市,下連雀二丁目,杏林大学医学部付属病院,2185,杏林大学医学部付属病院,2185,exact
三鷹市,下連雀三丁目,杏林大学医学部付属病院,3265,杏林大学医学部付属病院,3265,exact
三鷹市,下連雀四丁目,杏林大学医学部付属病院,2839,杏林大学医学部付属病院,2839,exact
三鷹市,下連雀五丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,10863,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,10863,exact
三鷹市,下連雀六丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,4375,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,4375,exact
三鷹市,下連雀七丁目,北多摩中央医療生活協同組合　みなみうら生協診療所,2753,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,2268,exact
三鷹市,下連雀八丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,6385,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,6385,exact
三鷹市,下連雀九丁目,医療法人社団　永寿会　三鷹中央病院,1898,杏林大学医学部付属病院,1869,exact
三鷹市,牟礼一丁目,医療法人社団　欣助会　吉祥寺病院,847,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,659,exact
三鷹市,牟礼二丁目,杏林大学医学部付属病院,2623,杏林大学医学部付属病院,2623,exact
三鷹市,牟礼三丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,1055,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,1055,exact
三鷹市,牟礼四丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,4621,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,4621,exact
三鷹市,牟礼五丁目,杏林大学医学部付属病院,2470,杏林大学医学部付属病院,2470,exact
三鷹市,牟礼六丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,11430,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,11430,exact
三鷹市,牟礼七丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,2317,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,2317,exact
三鷹市,井の頭一丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,3859,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,3859,exact
三鷹市,井の頭二丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,2395,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,2395,exact
三鷹市,井の頭三丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,3291,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,3291,exact
三鷹市,井の頭四丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,6790,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,6790,exact
三鷹市,井の頭五丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,10063,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,10063,exact
三鷹市,中原一丁目,杏林大学医学部付属病院,6896,杏林大学医学部付属病院,6896,exact
三鷹市,中原二丁目,杏林大学医学部付属病院,3181,杏林大学医学部付属病院,3181,exact
三鷹市,中原三丁目,杏林大学医学部付属病院,6672,杏林大学医学部付属病院,6672,exact
三鷹市,中原四丁目,杏林大学医学部付属病院,5195,杏林大学医学部付属病院,5195,exact
三鷹市,北野一丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,766,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,766,exact
三鷹市,北野二丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,1315,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,1315,exact
三鷹市,北野三丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,1715,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,1715,exact
三鷹市,北野四丁目,杏林大学医学部付属病院,1271,杏林大学医学部付属病院,1271,exact
三鷹市,新川一丁目,杏林大学医学部付属病院,2428,杏林大学医学部付属病院,2428,exact
三鷹市,新川二丁目,杏林大学医学部付属病院,2688,杏林大学医学部付属病院,2688,exact
三鷹市,新川三丁目,杏林大学医学部付属病院,4287,杏林大学医学部付属病院,4287,exact
三鷹市,新川四丁目,杏林大学医学部付属病院,5954,杏林大学医学部付属病院,5954,exact
三鷹市,新川五丁目,杏林大学医学部付属病院,8580,杏林大学医学部付属病院,8580,exact
三鷹市,新川六丁目,杏林大学医学部付属病院,13065,杏林大学医学部付属病院,13065,exact
三鷹市,上連雀一丁目,医療法人社団　東京白報会　みたか在宅診療所,4154,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,1097,exact
三鷹市,上連雀二丁目,医療法人社団　東京白報会　みたか在宅診療所,1223,杏林大学医学部付属病院,643,exact
三鷹市,上連雀三丁目,医療法人社団　永寿会　三鷹中央病院,639,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,67,exact
三鷹市,上連雀四丁目,公益財団法人　井之頭病院,9477,杏林大学医学部付属病院,1298,exact
三鷹市,上連雀五丁目,医療法人社団　永寿会　三鷹中央病院,3642,杏林大学医学部付属病院,823,exact
三鷹市,上連雀六丁目,医療法人社団　永寿会　三鷹中央病院,1607,杏林大学医学部付属病院,1423,exact
三鷹市,上連雀七丁目,医療法人社団　永寿会　三鷹中央病院,2803,杏林大学医学部付属病院,991,exact
三鷹市,上連雀八丁目,杏林大学医学部付属病院,2418,杏林大学医学部付属病院,2418,exact
三鷹市,上連雀九丁目,杏林大学医学部付属病院,1913,杏林大学医学部付属病院,1913,exact
三鷹市,井口一丁目,武蔵野赤十字病院,3287,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,486,exact
三鷹市,井口二丁目,医療法人社団　永寿会　三鷹中央病院,971,杏林大学医学部付属病院,416,exact
三鷹市,井口三丁目,境南耳鼻咽喉科診療所,760,杏林大学医学部付属病院,439,exact
三鷹市,井口四丁目,医療法人社団　永寿会　三鷹中央病院,863,杏林大学医学部付属病院,820,exact
三鷹市,井口五丁目,医療法人社団　永寿会　三鷹中央病院,382,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,364,exact
三鷹市,深大寺一丁目,武蔵野赤十字病院,1163,杏林大学医学部付属病院,457,exact
三鷹市,深大寺二丁目,武蔵野赤十字病院,1516,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,875,exact
三鷹市,深大寺三丁目,武蔵野赤十字病院,756,杏林大学医学部付属病院,631,exact
三鷹市,野崎一丁目,杏林大学医学部付属病院,671,杏林大学医学部付属病院,671,exact
三鷹市,野崎二丁目,杏林大学医学部付属病院,1663,杏林大学医学部付属病院,1663,exact
三鷹市,野崎三丁目,武蔵野赤十字病院,1740,杏林大学医学部付属病院,711,exact
三鷹市,野崎四丁目,医療法人社団　永寿会　三鷹中央病院,273,杏林大学医学部付属病院,207,exact
三鷹市,大沢一丁目,杏林大学医学部付属病院,1546,杏林大学医学部付属病院,1546,exact
三鷹市,大沢二丁目,杏林大学医学部付属病院,769,杏林大学医学部付属病院,769,exact
三鷹市,大沢三丁目,杏林大学医学部付属病院,947,杏林大学医学部付属病院,947,exact
三鷹市,大沢四丁目,医療法人社団　大坪会　北多摩病院,2516,杏林大学医学部付属病院,993,exact
三鷹市,大沢五丁目,八幡診療所,2162,杏林大学医学部付属病院,667,exact
三鷹市,大沢六丁目,八幡診療所,742,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,371,exact
府中市,多磨町一丁目,公益財団法人　榊原記念財団　附属　榊原記念病院,1384,杏林大学医学部付属病院,336,exact
府中市,多磨町二丁目,小金井リハビリテーション病院,3039,杏林大学医学部付属病院,1134,exact
府中市,朝日町一丁目,公益財団法人　榊原記念財団　附属　榊原記念病院,2445,杏林大学医学部付属病院,381,exact
府中市,朝日町二丁目,公益財団法人　榊原記念財団　附属　榊原記念病院,1126,杏林大学医学部付属病院,648,exact
府中市,朝日町三丁目,公益財団法人　榊原記念財団　附属　榊原記念病院,3541,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,68,exact
府中市,紅葉丘一丁目,小金井リハビリテーション病院,1854,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,311,exact
府中市,紅葉丘二丁目,小金井リハビリテーション病院,1331,杏林大学医学部付属病院,738,exact
府中市,紅葉丘三丁目,公益財団法人　榊原記念財団　附属　榊原記念病院,1307,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,305,exact
府中市,白糸台一丁目,医療法人社団　康野診療所,1722,杏林大学医学部付属病院,547,exact
府中市,白糸台二丁目,医療法人社団　康野診療所,1603,杏林大学医学部付属病院,95,exact
府中市,白糸台三丁目,医療法人社団　大慈会　慈秀病院,3446,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,86,exact
府中市,白糸台六丁目,公益財団法人　榊原記念財団　附属　榊原記念病院,3895,杏林大学医学部付属病院,436,exact
府中市,押立町二丁目,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,473,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,473,exact
府中市,押立町四丁目,武蔵野赤十字病院,473,杏林大学医学部付属病院,147,exact
府中市,若松町二丁目,小金井リハビリテーション病院,836,杏林大学医学部付属病院,121,exact
府中市,若松町三丁目,武蔵野赤十字病院,855,杏林大学医学部付属病院,214,exact
府中市,若松町四丁目,小金井リハビリテーション病院,1725,杏林大学医学部付属病院,212,exact
府中市,若松町五丁目,小金井リハビリテーション病院,548,,0,exact
府中市,浅間町一丁目,小金井リハビリテーション病院,192,,0,exact
府中市,浅間町二丁目,医療法人財団　赤光会　斎藤病院,691,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,78,exact
府中市,浅間町三丁目,医療法人財団　赤光会　斎藤病院,2691,杏林大学医学部付属病院,280,exact
府中市,浅間町四丁目,医療法人財団　赤光会　斎藤病院,1155,杏林大学医学部付属病院,272,exact
府中市,天神町一丁目,小金井リハビリテーション病院,718,杏林大学医学部付属病院,620,exact
府中市,天神町二丁目,杏林大学医学部付属病院,266,杏林大学医学部付属病院,266,exact
府中市,天神町三丁目,武蔵野赤十字病院,170,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,104,exact
府中市,天神町四丁目,医療法人社団　花みずき会　保谷厚生病院,827,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,365,exact
府中市,新町一丁目,小金井リハビリテーション病院,1954,杏林大学医学部付属病院,922,exact
府中市,新町二丁目,小金井リハビリテーション病院,1362,杏林大学医学部付属病院,188,exact
府中市,新町三丁目,小金井リハビリテーション病院,673,緑風荘病院,45,exact
府中市,幸町二丁目,小金井リハビリテーション病院,279,,0,exact
府中市,幸町三丁目,医療法人財団　赤光会　斎藤病院,83,,0,exact
府中市,府中町三丁目,武蔵野赤十字病院,132,杏林大学医学部付属病院,63,exact
府中市,緑町一丁目,医療法人財団　美生会　小金井病院,782,杏林大学医学部付属病院,351,exact
府中市,緑町二丁目,小金井リハビリテーション病院,317,,0,exact
府中市,栄町一丁目,医療法人社団　啓医会　国分寺内科中央病院,1320,杏林大学医学部付属病院,117,exact
府中市,栄町二丁目,小金井リハビリテーション病院,479,医療法人社団　Ｈｅａｒｔ　Ｓｔａｔｉｏｎ　こころ診療所吉祥寺駅前,210,exact
調布市,飛田給一丁目,公益財団法人　榊原記念財団　附属　榊原記念病院,2277,杏林大学医学部付属病院,645,exact
調布市,飛田給二丁目,医療法人社団　東山会　調布東山病院,1369,杏林大学医学部付属病院,584,exact
調布市,飛田給三丁目,医療法人社団　東山会　調布東山病院,1053,杏林大学医学部付属病院,411,exact
調布市,上石原一丁目,医療法人社団　東山会　調布東山病院,1669,杏林大学医学部付属病院,776,exact
調布市,上石原二丁目,医療法人社団　東山会　調布東山病院,1124,杏林大学医学部付属病院,396,exact
調布市,上石原三丁目,医療法人社団　桐光会　調布病院,2870,杏林大学医学部付属病院,1748,exact
調布市,富士見町一丁目,医療法人社団　東山会　調布東山病院,1083,杏林大学医学部付属病院,380,exact
調布市,富士見町二丁目,医療法人社団　大坪会　北多摩病院,5911,杏林大学医学部付属病院,690,exact
調布市,富士見町三丁目,医療法人社団　大坪会　北多摩病院,5505,杏林大学医学部付属病院,1432,exact
調布市,富士見町四丁目,医療法人社団　大坪会　北多摩病院,1741,杏林大学医学部付属病院,904,exact
調布市,下石原一丁目,医療法人社団　東山会　調布東山病院,1402,杏林大学医学部付属病院,571,exact
調布市,下石原二丁目,医療法人社団　東山会　調布東山病院,2100,杏林大学医学部付属病院,259,exact
調布市,下石原三丁目,医療法人社団　桐光会　調布病院,3421,杏林大学医学部付属病院,800,exact
調布市,小島町一丁目,医療法人社団　東山会　調布東山病院,1909,杏林大学医学部付属病院,451,exact
調布市,小島町二丁目,医療法人社団　東山会　調布東山病院,6917,杏林大学医学部付属病院,974,exact
調布市,小島町三丁目,医療法人社団　東山会　調布東山病院,5253,杏林大学医学部付属病院,549,exact
調布市,布田一丁目,調布診療所,3218,杏林大学医学部付属病院,505,exact
調布市,布田二丁目,医療法人社団　飯野病院,2417,杏林大学医学部付属病院,676,exact
調布市,布田三丁目,医療法人社団　飯野病院,2439,杏林大学医学部付属病院,755,exact
調布市,布田四丁目,医療法人社団　飯野病院,7528,杏林大学医学部付属病院,434,exact
調布市,国領町一丁目,杏林大学医学部付属病院,1604,杏林大学医学部付属病院,1604,exact
調布市,多摩川一丁目,医療法人社団　東山会　調布東山病院,3597,杏林大学医学部付属病院,935,exact
調布市,多摩川二丁目,医療法人社団　東山会　調布東山病院,1073,杏林大学医学部付属病院,168,exact
調布市,多摩川三丁目,医療法人社団　東山会　調布東山病院,2813,杏林大学医学部付属病院,450,exact
調布市,多摩川四丁目,医療法人社団　東山会　調布東山病院,905,杏林大学医学部付属病院,458,exact
調布市,佐須町一丁目,医療法人社団　東山会　調布東山病院,547,杏林大学医学部付属病院,455,exact
調布市,佐須町二丁目,医療法人社団　東山会　調布東山病院,1123,杏林大学医学部付属病院,577,exact
調布市,佐須町三丁目,杏林大学医学部付属病院,493,杏林大学医学部付属病院,493,exact
調布市,佐須町四丁目,医療法人社団　欣助会　吉祥寺病院,1465,杏林大学医学部付属病院,812,exact
調布市,佐須町五丁目,杏林大学医学部付属病院,184,杏林大学医学部付属病院,184,exact
調布市,柴崎一丁目,医療法人社団　飯野病院,966,杏林大学医学部付属病院,534,exact
