town_name_show,CITY_NAME_from_master,S_NAME_from_master,TOWN_CODE_11,dist_km,LON,LAT,はしもと内科32,甲斐 内科 消化器内科 クリニック32,内科神経科精神科水原診療所32,クリニック 青い鳥32,おうとくクリニック32,つくだクリニック32,村嶋小児科医院32,岩井内科クリニック32,医療法人 祥風会 奈良みどりクリニック32,佐野内科医院32,医療法人 つかもと整形外科32,市立奈良病院32,寺崎クリニック32,医療法人博愛会松倉病院(社団)32,東谷医院32,一般財団法人沢井病院32,医療法人岡谷会高畑診療所32,医療法人 中井医院32,医療法人 西脇クリニック32,吉富クリニック32,奈良やよいクリニック32,石崎内科天満診療所32,なかがわ呼吸器科アレルギー科医院32,たけもとクリニック32,あそだ内科クリニック32,医療法人うえしげクリニック32,医療法人前田医院32,医療法人竹村内科医院32,かづきクリニック32,医療法人塩谷内科診療所32,医療法人坂口医院32,三条通り整形外科32,西村クリニック32,奥医院32,なら内視鏡クリニック32,金田内科医院32,医療法人岡谷会おかたに病院32,植山医院32,森田医院32,高木医院32,医療法人岡谷会 さくら診療所32,医療法人吉本医院32,医療法人 須基内科医院32,しき地診療所32,医療法人坪村診療所32,しらい内科医院32,大和診療所32,わかくさ会診療所32,なかがわメディカル32,藤原クリニック32,医療法人岡谷会新大宮診療所32,塩田医院32,金田内科クリニック32,医療法人まえだ医院32,斉藤医院32,やまがた内科医院32,飯田医院32,清水内科医院32,近鉄奈良駅前クリニック32,奈良市立興東診療所32
奈良市日笠町,奈良市,日笠町,29201825000,5.643317724585447,135.91908190099383,34.665511894255474,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
奈良市中ノ川町,奈良市,中ノ川町,29201855000,5.696365718022637,135.86500871783744,34.69697374295767,51.0,0.0,41.0,19.0,33.0,20.0,39.0,0.0,40.0,0.0,0.0,16.0,96.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
山添村大字桐山,山添村,大字桐山,29322005000,5.858232119987783,135.97435251124926,34.684897216594294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
山添村大字松尾,山添村,大字松尾,29322002000,5.8930565883487676,135.96369988587523,34.67522084160736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
奈良市須山町,奈良市,須山町,29201829000,6.084235361462093,135.89510305669785,34.666413334601856,17.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
奈良市大野町,奈良市,大野町,29201824000,6.196265125640417,135.92210613003417,34.660450577068886,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
奈良市和田町,奈良市,和田町,29201828000,6.398696279011443,135.90301322758714,34.66097113021379,36.0,0.0,0.0,0.0,0.0,18.0,15.0,0.0,30.0,0.0,0.0,16.0,0.0,13.0,15.0,13.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
奈良市横田町,奈良市,横田町,29201816000,6.510348861537205,135.91064088933294,34.658480757747014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,50.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
奈良市中貫町,奈良市,中貫町,29201823000,6.576895516180619,135.92355621780752,34.6570281248869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
奈良市中之庄町,奈良市,中之庄町,29201822000,6.855414569578744,135.9186772706078,34.654612447388644,35.0,45.0,0.0,0.0,0.0,0.0,47.0,0.0,32.0,0.0,0.0,72.0,0.0,32.0,0.0,44.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
奈良市別所町,奈良市,別所町,29201834000,6.8623267424021845,135.93897805971355,34.655911642033075,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,44.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,66.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
奈良市白毫寺町,奈良市,白毫寺町,29201110000,6.9760312902642285,135.8701875744659,34.67072078499329,346.0,126.0,65.0,0.0,33.0,0.0,0.0,75.0,390.0,42.0,0.0,227.0,321.0,368.0,151.0,33.0,1522.0,0.0,1127.0,61.0,102.0,315.0,0.0,235.0,69.0,75.0,0.0,182.0,0.0,0.0,222.0,146.0,73.0,31.0,0.0,29.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,33.0,0.0,0.0,0.0,72.0,70.0,0.0,0.0,0.0,0.0
奈良市茗荷町,奈良市,茗荷町,29201817000,7.039817536244572,135.9065860407377,34.65427836044173,89.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,24.0,0.0,24.0,51.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
奈良市鹿野園町,奈良市,鹿野園町,29201793000,7.0412848811538495,135.88683399742328,34.66017100264013,0.0,201.0,0.0,0.0,112.0,0.0,0.0,232.0,212.0,0.0,607.0,163.0,0.0,0.0,224.0,0.0,517.0,0.0,1163.0,0.0,0.0,77.0,0.0,0.0,0.0,114.0,0.0,0.0,355.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
奈良市春日野町,奈良市,春日野町,29201029000,7.069464471631608,135.85794337930906,34.681527224803965,139.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
山添村大字的野,山添村,大字的野,29322003000,7.192192265553113,135.96796933064294,34.66322697530803,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,32.0,0.0,16.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
奈良市青山八丁目,奈良市,青山八丁目,29201040008,7.196150318043421,135.8447479557327,34.70760574283065,210.0,156.0,0.0,86.0,62.0,37.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,111.0,47.0,0.0,38.0,0.0,51.0,219.0,63.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,55.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,56.0,0.0,0.0,0.0
山添村大字峰寺,山添村,大字峰寺,29322004000,7.206528927490605,135.9780632704211,34.669972229932675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
山添村大字北野,山添村,大字北野,29322006000,7.3156453293111126,135.99031517072345,34.68087652586975,183.0,0.0,24.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,26.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,38.0,0.0
奈良市青山七丁目,奈良市,青山七丁目,29201040007,7.38623094854771,135.8429971053532,34.70564869045522,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,48.0,0.0,104.0,32.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0,33.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,158.0,0.0,0.0,0.0,49.0,0.0
奈良市月ヶ瀬桃香野,奈良市,月ヶ瀬桃香野,29201870000,7.395315865320759,136.00145501216616,34.70065872189659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
奈良市南田原町,奈良市,南田原町,29201821000,7.607861359255833,135.9179437059965,34.64786885995595,0.0,0.0,0.0,0.0,16.0,38.0,10.0,0.0,15.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,108.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
奈良市青山六丁目,奈良市,青山六丁目,29201040006,7.653843569472891,135.8400556558966,34.705530712411914,140.0,0.0,0.0,20.0,40.0,0.0,0.0,0.0,0.0,115.0,190.0,96.0,42.0,0.0,0.0,61.0,0.0,0.0,0.0,40.0,118.0,0.0,0.0,115.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,236.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
奈良市青山五丁目,奈良市,青山五丁目,29201040005,7.79679923816506,135.83849021053786,34.705439340176795,164.0,0.0,49.0,0.0,35.0,33.0,33.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,0.0,145.0,0.0,153.0,51.0,0.0,0.0,39.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,33.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0
奈良市青山九丁目,奈良市,青山九丁目,29201040009,7.82248129806966,135.83752330439225,34.71007885743958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
奈良市田原春日野町,奈良市,田原春日野町,29201831000,7.825801457747886,135.8893935653612,34.65136968067857,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
奈良市矢田原町,奈良市,矢田原町,29201818000,7.882885573104121,135.89844015366367,34.64816457481711,168.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,27.0,23.0,0.0,33.0,0.0,0.0,27.0,0.0,194.0,0.0,88.0,0.0,0.0,29.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0
奈良市杣ノ川町,奈良市,杣ノ川町,29201820000,7.905440175299253,135.94333908301903,34.6471155780727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,84.0,0.0,98.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,214.0,0.0,0.0,0.0,43.0,0.0,51.0,0.0,0.0
奈良市青山四丁目,奈良市,青山四丁目,29201040004,7.932142664764794,135.83683716791398,34.70631030188197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
奈良市般若寺町,奈良市,般若寺町,29201033000,7.985209245790519,135.8374699603983,34.70072962492313,684.0,49.0,73.0,75.0,35.0,136.0,27.0,0.0,56.0,253.0,25.0,78.0,0.0,27.0,24.0,65.0,123.0,0.0,0.0,47.0,42.0,179.0,0.0,217.0,80.0,0.0,90.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,47.0,0.0,51.0,41.0,27.0,0.0,0.0,212.0,0.0,66.0,183.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0
