TOWN_CODE_11,CITY_NAME,S_NAME,CITY_NAME_from_master,S_NAME_from_master,town_name_show,都道府県名,市区町村名,大字・町名,字・丁目名,町丁目名,市区町村コード,町丁字コード,地域階層レベル,総数,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳_医療需要者数,5～9歳_医療需要者数,10～14歳_医療需要者数,15～19歳_医療需要者数,20～24歳_医療需要者数,25～29歳_医療需要者数,30～34歳_医療需要者数,35～39歳_医療需要者数,40～44歳_医療需要者数,45～49歳_医療需要者数,50～54歳_医療需要者数,55～59歳_医療需要者数,60～64歳_医療需要者数,65～69歳_医療需要者数,70～74歳_医療需要者数,75～79歳_医療需要者数,80～84歳_医療需要者数,85～89歳_医療需要者数,90～94歳_医療需要者数,95～99歳_医療需要者数,100歳以上_医療需要者数,医療需要者数合計,まえだクリニック,サン・ラポール南房総診療所,医療法人社団 慈永会 永峯医院,医療法人社団 雄成会 中村医院,医療法人社団周晴会 鈴木病院,医療法人社団芙蓉会 千葉芙蓉病院,君津サンクリニック,君津市国保小櫃診療所,君津市国保松丘診療所,君津市国保笹診療所,平岡医院,榎本医院,社会医療法人社団さつき会 かずさアカデミアクリニック,鴨川市立国保病院,LON,LAT,dist_km,total_patients,town,town_norm,match_type
12225073000,君津市,西粟倉,君津市,西粟倉,君津市西粟倉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.9930453354085,35.25214334713854,6.058485884974237,257.0,君津市西粟倉,君津市西粟倉,code_in_car30
12225101000,君津市,箕輪,君津市,箕輪,君津市箕輪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.0,0.0,868.0,0.0,237.0,0.0,0.0,52.0,43.0,0.0,0.0,44.0,41.0,0.0,140.0748008127993,35.310819528579515,6.082168569934522,1438.0,君津市箕輪,君津市箕輪,code_in_car30
12225074000,君津市,清和市場,君津市,清和市場,君津市清和市場,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.9923408595913,35.25962213519908,6.096183349709462,0.0,君津市清和市場,君津市清和市場,code_in_car30
12225090000,君津市,宿原,君津市,宿原,君津市宿原,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.02683526479996,35.208945755338725,6.165289804233434,60.0,君津市宿原,君津市宿原,code_in_car30
12225136000,君津市,滝原,君津市,滝原,君津市滝原,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,140.11430130092893,35.224425876749265,6.1982134055942515,121.0,君津市滝原,君津市滝原,code_in_car30
12225072000,君津市,法木,君津市,法木,君津市法木,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,140.0120173211567,35.29799100298995,6.2225606148141095,16.0,君津市法木,君津市法木,code_in_car30
12225135000,君津市,釜生,君津市,釜生,君津市釜生,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,0.0,0.0,140.1181577973643,35.22696040466147,6.327039636117084,902.0,君津市釜生,君津市釜生,code_in_car30
12225081000,君津市,植畑,君津市,植畑,君津市植畑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.99298837168496,35.23697067061697,6.454476800753201,0.0,君津市植畑,君津市植畑,code_in_car30
12225102000,君津市,上新田,君津市,上新田,君津市上新田,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.06640658708628,35.316354159889464,6.566080501678743,80.0,君津市上新田,君津市上新田,code_in_car30
12225075000,君津市,市宿,君津市,市宿,君津市市宿,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.98729853899303,35.26760749582956,6.643707076264042,128.0,君津市市宿,君津市市宿,code_in_car30
12225103000,君津市,俵田,君津市,俵田,君津市俵田,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.0,319.0,143.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,38.0,0.0,274.0,0.0,140.05636632493326,35.317300760805104,6.646615894900724,1881.0,君津市俵田,君津市俵田,code_in_car30
12219267000,市原市,菅野,市原市,菅野,市原市菅野,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.1204209600272,35.2912122811262,6.681064958473797,0.0,市原市菅野,市原市菅野,code_in_car30
12225082000,君津市,西日笠,君津市,西日笠,君津市西日笠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.99899954083904,35.22277573254678,6.71574688354312,0.0,君津市西日笠,君津市西日笠,code_in_car30
12225097000,君津市,戸崎,君津市,戸崎,君津市戸崎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.0,0.0,366.0,0.0,86.0,0.0,0.0,0.0,0.0,24.0,0.0,27.0,1250.0,0.0,140.0316629329004,35.313977503460144,6.758910776101746,1948.0,君津市戸崎,君津市戸崎,code_in_car30
12225114000,君津市,久留里大谷,君津市,久留里大谷,君津市久留里大谷,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.10191248426958,35.30872786414324,6.871230320338711,236.0,君津市久留里大谷,君津市久留里大谷,code_in_car30
12225143000,君津市,笹,君津市,笹,君津市笹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,147.0,0.0,409.0,0.0,0.0,140.07482064541912,35.196671245339175,6.91531267483509,779.0,君津市笹,君津市笹,code_in_car30
12225134000,君津市,蔵玉,君津市,蔵玉,君津市蔵玉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.0,0.0,108.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,213.0,0.0,0.0,140.12641226365523,35.225735808182826,7.0381188873779115,716.0,君津市蔵玉,君津市蔵玉,code_in_car30
12219263000,市原市,大久保,市原市,大久保,市原市大久保,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.13679811214587,35.26509240698011,7.0735953926955215,0.0,市原市大久保,市原市大久保,code_in_car30
12225092000,君津市,旅名,君津市,旅名,君津市旅名,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.02324544110272,35.20083238783818,7.114792816517925,0.0,君津市旅名,君津市旅名,code_in_car30
12219266000,市原市,柳川,市原市,柳川,市原市柳川,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.12955519593635,35.28617693621978,7.115726471713384,0.0,市原市柳川,市原市柳川,code_in_car30
12225061000,君津市,大井戸,君津市,大井戸,君津市大井戸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,97.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.9933200624926,35.29271122741336,7.161203635840677,131.0,君津市大井戸,君津市大井戸,code_in_car30
12225080000,君津市,平田,君津市,平田,君津市平田,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,29.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,139.98310272646253,35.23744408295704,7.284295820787396,87.0,君津市平田,君津市平田,code_in_car30
12225115000,君津市,吉野,君津市,吉野,君津市吉野,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0941329130005,35.3169965983494,7.319166017832574,0.0,君津市吉野,君津市吉野,code_in_car30
12225137000,君津市,折木沢,君津市,折木沢,君津市折木沢,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,124.0,0.0,140.10782129833785,35.20461989590229,7.347928893471076,750.0,君津市折木沢,君津市折木沢,code_in_car30
12225106000,君津市,長谷川,君津市,長谷川,君津市長谷川,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0,0.0,316.0,24.0,0.0,0.0,0.0,29.0,0.0,0.0,34.0,29.0,86.0,0.0,140.07835460040621,35.32395411109891,7.577718211134273,619.0,君津市長谷川,君津市長谷川,code_in_car30
12225064000,君津市,鎌滝,君津市,鎌滝,君津市鎌滝,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.97845344490946,35.276443103770504,7.645495835095118,211.0,君津市鎌滝,君津市鎌滝,code_in_car30
12225089000,君津市,奥米,君津市,奥米,君津市奥米,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.03800415046416,35.19075549151571,7.6812078451916985,0.0,君津市奥米,君津市奥米,code_in_car30
12225104000,君津市,末吉,君津市,末吉,君津市末吉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,0.0,261.0,24.0,28.0,486.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,140.06246860630037,35.32747660286309,7.7771554367201565,938.0,君津市末吉,君津市末吉,code_in_car30
12225091000,君津市,怒田沢,君津市,怒田沢,君津市怒田沢,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.00070493430596,35.206037701494154,7.829453818748383,50.0,君津市怒田沢,君津市怒田沢,code_in_car30
12225096000,君津市,賀恵渕,君津市,賀恵渕,君津市賀恵渕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,0.0,744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.04846936529896,35.32958838917747,8.068713466645052,808.0,君津市賀恵渕,君津市賀恵渕,code_in_car30
12225107000,君津市,小櫃台,君津市,小櫃台,君津市小櫃台,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0959843266488,35.32391886515187,8.088228928286455,0.0,君津市小櫃台,君津市小櫃台,code_in_car30
12225071000,君津市,長石,君津市,長石,君津市長石,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,0.0,140.00423361722684,35.315547484313164,8.164107140699924,317.0,君津市長石,君津市長石,code_in_car30
12219259000,市原市,戸面,市原市,戸面,市原市戸面,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,92.0,0.0,0.0,140.14961173544742,35.248101494536435,8.255875799876526,139.0,市原市戸面,市原市戸面,code_in_car30
12225065000,君津市,福岡,君津市,福岡,君津市福岡,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.97647274445487,35.2888988533499,8.297595836671718,799.0,君津市福岡,君津市福岡,code_in_car30
12225069000,君津市,根本,君津市,根本,君津市根本,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,0.0,139.98678051823634,35.305091884380126,8.450194340559044,349.0,君津市根本,君津市根本,code_in_car30
12225083000,君津市,鹿野山,君津市,鹿野山,君津市鹿野山,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,38.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.96619907026115,35.25334544730322,8.47894639407028,148.0,君津市鹿野山,君津市鹿野山,code_in_car30
12225145000,君津市,糠田飛地,君津市,糠田飛地,君津市糠田飛地,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0021348822526,35.318979570299916,8.58266664736681,0.0,君津市糠田飛地,君津市糠田飛地,code_in_car30
12225066000,君津市,荻作,君津市,荻作,君津市荻作,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.96725183639904,35.27582789999515,8.61160586662836,0.0,君津市荻作,君津市荻作,code_in_car30
12225068000,君津市,行馬,君津市,行馬,君津市行馬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.98189482688466,35.30237739071296,8.622955107815397,0.0,君津市行馬,君津市行馬,code_in_car30
12225095000,君津市,西原,君津市,西原,君津市西原,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.0,0.0,137.0,268.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,140.03930240875079,35.33346279331187,8.633475847589853,714.0,君津市西原,君津市西原,code_in_car30
12225146000,君津市,かずさ小糸,君津市,かずさ小糸,君津市かずさ小糸,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.99618690694913,35.315795217994356,8.652206554320399,0.0,君津市かずさ小糸,君津市かずさ小糸,code_in_car30
12225067000,君津市,塚原,君津市,塚原,君津市塚原,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.97726584322177,35.29763472138001,8.687596061463694,523.0,君津市塚原,君津市塚原,code_in_car30
12219255000,市原市,柿木台,市原市,柿木台,市原市柿木台,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.13057583328828,35.310271868906526,8.719370378356668,0.0,市原市柿木台,市原市柿木台,code_in_car30
12219265000,市原市,月崎,市原市,月崎,市原市月崎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.1399191132556,35.30156786874164,8.792051575119519,0.0,市原市月崎,市原市月崎,code_in_car30
12225105000,君津市,三田,君津市,三田,君津市三田,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,0.0,690.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,534.0,30.0,0.0,140.07308610767888,35.3359105764397,8.797762612653504,1332.0,君津市三田,君津市三田,code_in_car30
12206811000,木更津市,下郡,木更津市,下郡,木更津市下郡,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,143.0,1777.0,27.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,140.01542138032443,35.32890977791248,8.880753243285056,2113.0,木更津市下郡,木更津市下郡,code_in_car30
12219262000,市原市,折津,市原市,折津,市原市折津,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.1556191551237,35.27389032113885,8.918815059447446,0.0,市原市折津,市原市折津,code_in_car30
12225070000,君津市,小糸大谷,君津市,小糸大谷,君津市小糸大谷,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,139.98764257112754,35.31248516084063,8.929634572988224,146.0,君津市小糸大谷,君津市小糸大谷,code_in_car30
12441005000,大多喜町,筒森,大多喜町,筒森,大多喜町筒森,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.15162305005586,35.226093172706676,9.074669449956685,0.0,大多喜町筒森,大多喜町筒森,code_in_car30
12219254000,市原市,万田野,市原市,万田野,市原市万田野,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,140.1193437201288,35.32379798395154,9.15325867181966,128.0,市原市万田野,市原市万田野,code_in_car30
12206810000,木更津市,佐野,木更津市,佐野,木更津市佐野,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0383919760084,35.33927503210019,9.282770502558183,0.0,木更津市佐野,木更津市佐野,code_in_car30
12206809000,木更津市,田川,木更津市,田川,木更津市田川,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,140.02799561085874,35.33714222170259,9.295766717943673,334.0,木更津市田川,木更津市田川,code_in_car30
12225060000,君津市,糠田,君津市,糠田,君津市糠田,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,386.0,483.0,168.0,0.0,0.0,26.0,0.0,26.0,197.0,0.0,139.97079452010223,35.30064324248617,9.363348578160466,1286.0,君津市糠田,君津市糠田,code_in_car30
12206562003,木更津市,かずさ鎌足三丁目,木更津市,かずさ鎌足三丁目,木更津市かずさ鎌足三丁目,千葉県,木更津市,かずさ鎌足,三丁目,木更津市かずさ鎌足三丁目,12206.0,562003.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.99291842829987,35.32247116161477,9.408170407433957,0.0,木更津市かずさ鎌足三丁目,木更津市かずさ鎌足三丁目,code_in_car30
12441006000,大多喜町,小田代,大多喜町,小田代,大多喜町小田代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.16304145713852,35.24507742430777,9.510123246265488,0.0,大多喜町小田代,大多喜町小田代,code_in_car30
12225133000,君津市,黄和田畑,君津市,黄和田畑,君津市黄和田畑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.0,0.0,0.0,140.1397791576464,35.20167581183493,9.586209657650958,476.0,君津市黄和田畑,君津市黄和田畑,code_in_car30
12225144000,君津市,香木原,君津市,香木原,君津市香木原,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.04998659662493,35.17133437328487,9.628304777037197,0.0,君津市香木原,君津市香木原,code_in_car30
12225039000,君津市,草牛,君津市,草牛,君津市草牛,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.95551074760348,35.27619292815778,9.659402295810684,0.0,君津市草牛,君津市草牛,code_in_car30
12219260000,市原市,朝生原,市原市,朝生原,市原市朝生原,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,140.1661777919142,35.26403834582494,9.718218842866488,517.0,市原市朝生原,市原市朝生原,code_in_car30
12219261000,市原市,石神,市原市,石神,市原市石神,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.16527102363267,35.271899434775044,9.739894160019446,84.0,市原市石神,市原市石神,code_in_car30
12206806000,木更津市,茅野七曲,木更津市,茅野七曲,木更津市茅野七曲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.10315288531567,35.337892131810186,9.77209853202223,0.0,木更津市茅野七曲,木更津市茅野七曲,code_in_car30
12219257000,市原市,田淵,市原市,田淵,市原市田淵,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,140.1557712743978,35.298267483272625,9.846007844679985,52.0,市原市田淵,市原市田淵,code_in_car30
12225094000,君津市,山本,君津市,山本,君津市山本,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,53.0,0.0,39.0,0.0,43.0,0.0,0.0,0.0,0.0,65.0,0.0,140.06256713638427,35.34609094167977,9.846206780556573,200.0,君津市山本,君津市山本,code_in_car30
12441007000,大多喜町,葛藤,大多喜町,葛藤,大多喜町葛藤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.16824395436612,35.25028270955742,9.913328097765236,0.0,大多喜町葛藤,大多喜町葛藤,code_in_car30
12219264000,市原市,国本,市原市,国本,市原市国本,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.1630674470221,35.28666592185818,9.948363988481125,0.0,市原市国本,市原市国本,code_in_car30
12225093000,君津市,豊英,君津市,豊英,君津市豊英,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12689.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,140.01148413432352,35.17675084721246,9.987660144888574,12767.0,君津市豊英,君津市豊英,code_in_car30
12206561000,木更津市,草敷,木更津市,草敷,木更津市草敷,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0053296516473,35.33596622044008,10.004227407526923,0.0,木更津市草敷,木更津市草敷,code_in_car30
12441004000,大多喜町,大田代,大多喜町,大田代,大多喜町大田代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.16422996958192,35.22959273415146,10.012679040580755,0.0,大多喜町大田代,大多喜町大田代,code_in_car30
12225059000,君津市,大井,君津市,大井,君津市大井,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.0,0.0,0.0,0.0,101.0,52.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.97183777651088,35.31240212157213,10.018985386671439,391.0,君津市大井,君津市大井,code_in_car30
