CITY_NAME,S_NAME,dominant_sel6,max_count_sel6,match_type2,plot_label
杉並区,井草三丁目,佐々総合病院,51.0,exact,佐々総合病院
杉並区,井草四丁目,医療法人社団　東光会　西東京中央総合病院,44.0,exact,医療法人社団　東光会　西東京中央総合病院
杉並区,井草五丁目,佐々総合病院,345.0,exact,佐々総合病院
杉並区,下井草一丁目,,0.0,exact,その他(6施設すべて0人)
杉並区,下井草二丁目,医療法人社団　薫風会　山田病院,570.0,exact,医療法人社団　薫風会　山田病院
杉並区,下井草三丁目,佐々総合病院,114.0,exact,佐々総合病院
杉並区,下井草四丁目,武蔵野赤十字病院,188.0,exact,武蔵野赤十字病院
杉並区,下井草五丁目,佐々総合病院,68.0,exact,佐々総合病院
杉並区,上井草一丁目,武蔵野赤十字病院,202.0,exact,武蔵野赤十字病院
杉並区,上井草二丁目,医療法人　徳洲会　武蔵野徳洲会病院,158.0,exact,医療法人　徳洲会　武蔵野徳洲会病院
杉並区,上井草三丁目,佐々総合病院,293.0,exact,佐々総合病院
杉並区,上井草四丁目,,0.0,exact,その他(6施設すべて0人)
杉並区,善福寺一丁目,佐々総合病院,58.0,exact,佐々総合病院
杉並区,善福寺二丁目,,0.0,exact,その他(6施設すべて0人)
杉並区,善福寺三丁目,医療法人　徳洲会　武蔵野徳洲会病院,98.0,exact,医療法人　徳洲会　武蔵野徳洲会病院
杉並区,善福寺四丁目,医療法人　徳洲会　武蔵野徳洲会病院,162.0,exact,医療法人　徳洲会　武蔵野徳洲会病院
杉並区,松庵一丁目,,0.0,exact,その他(6施設すべて0人)
杉並区,松庵二丁目,医療法人社団　薫風会　山田病院,60.0,exact,医療法人社団　薫風会　山田病院
杉並区,松庵三丁目,医療法人　徳洲会　武蔵野徳洲会病院,147.0,exact,医療法人　徳洲会　武蔵野徳洲会病院
杉並区,宮前一丁目,,0.0,exact,その他(6施設すべて0人)
杉並区,宮前二丁目,,0.0,exact,その他(6施設すべて0人)
杉並区,宮前三丁目,佐々総合病院,111.0,exact,佐々総合病院
杉並区,宮前四丁目,,0.0,exact,その他(6施設すべて0人)
杉並区,宮前五丁目,武蔵野赤十字病院,74.0,exact,武蔵野赤十字病院
杉並区,久我山一丁目,,0.0,exact,その他(6施設すべて0人)
杉並区,久我山二丁目,,0.0,exact,その他(6施設すべて0人)
杉並区,久我山三丁目,武蔵野赤十字病院,99.0,exact,武蔵野赤十字病院
杉並区,久我山四丁目,佐々総合病院,94.0,exact,佐々総合病院
杉並区,久我山五丁目,医療法人社団　薫風会　山田病院,98.0,exact,医療法人社団　薫風会　山田病院
杉並区,高井戸東二丁目,,0.0,exact,その他(6施設すべて0人)
杉並区,高井戸東三丁目,佐々総合病院,70.0,exact,佐々総合病院
杉並区,高井戸東四丁目,,0.0,exact,その他(6施設すべて0人)
杉並区,高井戸西一丁目,,0.0,exact,その他(6施設すべて0人)
杉並区,高井戸西二丁目,佐々総合病院,104.0,exact,佐々総合病院
杉並区,高井戸西三丁目,,0.0,exact,その他(6施設すべて0人)
練馬区,中村北四丁目,,0.0,exact,その他(6施設すべて0人)
練馬区,貫井一丁目,,0.0,exact,その他(6施設すべて0人)
練馬区,貫井二丁目,医療法人　徳洲会　武蔵野徳洲会病院,493.0,exact,医療法人　徳洲会　武蔵野徳洲会病院
練馬区,貫井三丁目,佐々総合病院,89.0,exact,佐々総合病院
練馬区,貫井四丁目,医療法人　徳洲会　武蔵野徳洲会病院,126.0,exact,医療法人　徳洲会　武蔵野徳洲会病院
練馬区,貫井五丁目,佐々総合病院,52.0,exact,佐々総合病院
練馬区,高松二丁目,,0.0,exact,その他(6施設すべて0人)
練馬区,高松三丁目,佐々総合病院,153.0,exact,佐々総合病院
練馬区,高松四丁目,,0.0,exact,その他(6施設すべて0人)
練馬区,高松五丁目,,0.0,exact,その他(6施設すべて0人)
練馬区,高松六丁目,,0.0,exact,その他(6施設すべて0人)
練馬区,光が丘三丁目,医療法人社団　東光会　西東京中央総合病院,50.0,exact,医療法人社団　東光会　西東京中央総合病院
練馬区,光が丘六丁目,佐々総合病院,115.0,exact,佐々総合病院
練馬区,光が丘七丁目,,0.0,exact,その他(6施設すべて0人)
練馬区,土支田一丁目,,0.0,exact,その他(6施設すべて0人)
練馬区,土支田二丁目,,0.0,exact,その他(6施設すべて0人)
練馬区,土支田三丁目,佐々総合病院,85.0,exact,佐々総合病院
練馬区,土支田四丁目,,0.0,exact,その他(6施設すべて0人)
練馬区,富士見台一丁目,,0.0,exact,その他(6施設すべて0人)
練馬区,富士見台二丁目,医療法人　徳洲会　武蔵野徳洲会病院,509.0,exact,医療法人　徳洲会　武蔵野徳洲会病院
練馬区,富士見台三丁目,,0.0,exact,その他(6施設すべて0人)
練馬区,富士見台四丁目,,0.0,exact,その他(6施設すべて0人)
練馬区,南田中一丁目,,0.0,exact,その他(6施設すべて0人)
練馬区,南田中二丁目,,0.0,exact,その他(6施設すべて0人)
練馬区,南田中三丁目,武蔵野赤十字病院,145.0,exact,武蔵野赤十字病院
練馬区,南田中四丁目,医療法人社団　東光会　西東京中央総合病院,53.0,exact,医療法人社団　東光会　西東京中央総合病院
練馬区,南田中五丁目,,0.0,exact,その他(6施設すべて0人)
練馬区,高野台一丁目,佐々総合病院,89.0,exact,佐々総合病院
練馬区,高野台二丁目,,0.0,exact,その他(6施設すべて0人)
練馬区,高野台三丁目,,0.0,exact,その他(6施設すべて0人)
練馬区,高野台四丁目,医療法人財団　緑秀会　田無病院,146.0,exact,医療法人財団　緑秀会　田無病院
練馬区,高野台五丁目,,0.0,exact,その他(6施設すべて0人)
練馬区,谷原一丁目,佐々総合病院,171.0,exact,佐々総合病院
練馬区,谷原二丁目,,0.0,exact,その他(6施設すべて0人)
練馬区,谷原三丁目,,0.0,exact,その他(6施設すべて0人)
練馬区,谷原四丁目,,0.0,exact,その他(6施設すべて0人)
練馬区,谷原五丁目,佐々総合病院,539.0,exact,佐々総合病院
練馬区,谷原六丁目,,0.0,exact,その他(6施設すべて0人)
練馬区,三原台一丁目,,0.0,exact,その他(6施設すべて0人)
練馬区,三原台二丁目,,0.0,exact,その他(6施設すべて0人)
練馬区,三原台三丁目,医療法人社団　東光会　西東京中央総合病院,75.0,exact,医療法人社団　東光会　西東京中央総合病院
練馬区,石神井町一丁目,佐々総合病院,617.0,exact,佐々総合病院
練馬区,石神井町二丁目,,0.0,exact,その他(6施設すべて0人)
練馬区,石神井町三丁目,医療法人社団　薫風会　山田病院,48.0,exact,医療法人社団　薫風会　山田病院
練馬区,石神井町四丁目,,0.0,exact,その他(6施設すべて0人)
練馬区,石神井町五丁目,,0.0,exact,その他(6施設すべて0人)
練馬区,石神井町六丁目,,0.0,exact,その他(6施設すべて0人)
練馬区,石神井町七丁目,医療法人社団　東光会　西東京中央総合病院,56.0,exact,医療法人社団　東光会　西東京中央総合病院
練馬区,石神井町八丁目,佐々総合病院,179.0,exact,佐々総合病院
練馬区,石神井台一丁目,医療法人社団　東光会　西東京中央総合病院,49.0,exact,医療法人社団　東光会　西東京中央総合病院
練馬区,石神井台二丁目,医療法人社団　東光会　西東京中央総合病院,89.0,exact,医療法人社団　東光会　西東京中央総合病院
練馬区,石神井台三丁目,佐々総合病院,261.0,exact,佐々総合病院
練馬区,石神井台四丁目,佐々総合病院,793.0,exact,佐々総合病院
練馬区,石神井台五丁目,佐々総合病院,131.0,exact,佐々総合病院
練馬区,石神井台六丁目,佐々総合病院,106.0,exact,佐々総合病院
練馬区,石神井台七丁目,佐々総合病院,67.0,exact,佐々総合病院
練馬区,石神井台八丁目,医療法人社団　東光会　西東京中央総合病院,219.0,exact,医療法人社団　東光会　西東京中央総合病院
練馬区,上石神井一丁目,佐々総合病院,146.0,exact,佐々総合病院
練馬区,上石神井二丁目,医療法人社団　東光会　西東京中央総合病院,200.0,exact,医療法人社団　東光会　西東京中央総合病院
練馬区,上石神井三丁目,医療法人　徳洲会　武蔵野徳洲会病院,296.0,exact,医療法人　徳洲会　武蔵野徳洲会病院
練馬区,上石神井四丁目,医療法人社団　東光会　西東京中央総合病院,161.0,exact,医療法人社団　東光会　西東京中央総合病院
練馬区,上石神井南町,佐々総合病院,103.0,exact,佐々総合病院
練馬区,下石神井一丁目,医療法人　徳洲会　武蔵野徳洲会病院,76.0,exact,医療法人　徳洲会　武蔵野徳洲会病院
練馬区,下石神井二丁目,,0.0,exact,その他(6施設すべて0人)
練馬区,下石神井三丁目,,0.0,exact,その他(6施設すべて0人)
練馬区,下石神井四丁目,医療法人社団　東光会　西東京中央総合病院,74.0,exact,医療法人社団　東光会　西東京中央総合病院
練馬区,下石神井五丁目,,0.0,exact,その他(6施設すべて0人)
練馬区,下石神井六丁目,佐々総合病院,47.0,exact,佐々総合病院
練馬区,立野町,医療法人社団　薫風会　山田病院,163.0,exact,医療法人社団　薫風会　山田病院
練馬区,関町東一丁目,医療法人社団　東光会　西東京中央総合病院,390.0,exact,医療法人社団　東光会　西東京中央総合病院
練馬区,関町東二丁目,佐々総合病院,146.0,exact,佐々総合病院
練馬区,関町北一丁目,医療法人　徳洲会　武蔵野徳洲会病院,190.0,exact,医療法人　徳洲会　武蔵野徳洲会病院
練馬区,関町北二丁目,佐々総合病院,1136.0,exact,佐々総合病院
練馬区,関町北三丁目,医療法人　徳洲会　武蔵野徳洲会病院,580.0,exact,医療法人　徳洲会　武蔵野徳洲会病院
練馬区,関町北四丁目,佐々総合病院,671.0,exact,佐々総合病院
練馬区,関町北五丁目,佐々総合病院,346.0,exact,佐々総合病院
練馬区,関町南一丁目,,0.0,exact,その他(6施設すべて0人)
練馬区,関町南二丁目,佐々総合病院,231.0,exact,佐々総合病院
練馬区,関町南三丁目,武蔵野赤十字病院,67.0,exact,武蔵野赤十字病院
練馬区,関町南四丁目,佐々総合病院,536.0,exact,佐々総合病院
練馬区,東大泉一丁目,佐々総合病院,160.0,exact,佐々総合病院
練馬区,東大泉二丁目,医療法人社団　薫風会　山田病院,153.0,exact,医療法人社団　薫風会　山田病院
練馬区,東大泉三丁目,佐々総合病院,197.0,exact,佐々総合病院
練馬区,東大泉四丁目,医療法人社団　東光会　西東京中央総合病院,45.0,exact,医療法人社団　東光会　西東京中央総合病院
練馬区,東大泉五丁目,医療法人　徳洲会　武蔵野徳洲会病院,49.0,exact,医療法人　徳洲会　武蔵野徳洲会病院
練馬区,東大泉六丁目,医療法人社団　薫風会　山田病院,171.0,exact,医療法人社団　薫風会　山田病院
練馬区,東大泉七丁目,佐々総合病院,252.0,exact,佐々総合病院
練馬区,西大泉一丁目,佐々総合病院,162.0,exact,佐々総合病院
練馬区,西大泉二丁目,佐々総合病院,178.0,exact,佐々総合病院
練馬区,西大泉三丁目,佐々総合病院,323.0,exact,佐々総合病院
練馬区,西大泉四丁目,佐々総合病院,47.0,exact,佐々総合病院
練馬区,西大泉五丁目,佐々総合病院,361.0,exact,佐々総合病院
練馬区,西大泉六丁目,佐々総合病院,217.0,exact,佐々総合病院
練馬区,南大泉一丁目,佐々総合病院,742.0,exact,佐々総合病院
練馬区,南大泉二丁目,佐々総合病院,714.0,exact,佐々総合病院
練馬区,南大泉三丁目,佐々総合病院,498.0,exact,佐々総合病院
練馬区,南大泉四丁目,佐々総合病院,573.0,exact,佐々総合病院
練馬区,南大泉五丁目,佐々総合病院,798.0,exact,佐々総合病院
練馬区,南大泉六丁目,医療法人社団　東光会　西東京中央総合病院,103.0,exact,医療法人社団　東光会　西東京中央総合病院
練馬区,大泉町一丁目,,0.0,exact,その他(6施設すべて0人)
練馬区,大泉町二丁目,佐々総合病院,78.0,exact,佐々総合病院
練馬区,大泉町三丁目,医療法人　徳洲会　武蔵野徳洲会病院,46.0,exact,医療法人　徳洲会　武蔵野徳洲会病院
練馬区,大泉町四丁目,佐々総合病院,79.0,exact,佐々総合病院
練馬区,大泉町五丁目,,0.0,exact,その他(6施設すべて0人)
練馬区,大泉町六丁目,,0.0,exact,その他(6施設すべて0人)
練馬区,大泉学園町一丁目,,0.0,exact,その他(6施設すべて0人)
練馬区,大泉学園町二丁目,佐々総合病院,93.0,exact,佐々総合病院
練馬区,大泉学園町三丁目,,0.0,exact,その他(6施設すべて0人)
練馬区,大泉学園町四丁目,医療法人社団　東光会　西東京中央総合病院,163.0,exact,医療法人社団　東光会　西東京中央総合病院
練馬区,大泉学園町五丁目,医療法人　徳洲会　武蔵野徳洲会病院,60.0,exact,医療法人　徳洲会　武蔵野徳洲会病院
練馬区,大泉学園町六丁目,佐々総合病院,114.0,exact,佐々総合病院
練馬区,大泉学園町七丁目,武蔵野赤十字病院,47.0,exact,武蔵野赤十字病院
練馬区,大泉学園町八丁目,佐々総合病院,93.0,exact,佐々総合病院
練馬区,大泉学園町九丁目,,0.0,exact,その他(6施設すべて0人)
武蔵野市,吉祥寺東町一丁目,武蔵野赤十字病院,192.0,exact,武蔵野赤十字病院
武蔵野市,吉祥寺東町二丁目,武蔵野赤十字病院,418.0,exact,武蔵野赤十字病院
武蔵野市,吉祥寺東町三丁目,医療法人　徳洲会　武蔵野徳洲会病院,126.0,exact,医療法人　徳洲会　武蔵野徳洲会病院
武蔵野市,吉祥寺東町四丁目,武蔵野赤十字病院,125.0,exact,武蔵野赤十字病院
武蔵野市,吉祥寺南町一丁目,武蔵野赤十字病院,169.0,exact,武蔵野赤十字病院
武蔵野市,吉祥寺南町二丁目,武蔵野赤十字病院,234.0,exact,武蔵野赤十字病院
武蔵野市,吉祥寺南町三丁目,武蔵野赤十字病院,293.0,exact,武蔵野赤十字病院
武蔵野市,吉祥寺南町四丁目,佐々総合病院,124.0,exact,佐々総合病院
武蔵野市,吉祥寺南町五丁目,佐々総合病院,73.0,exact,佐々総合病院
武蔵野市,御殿山一丁目,,0.0,exact,その他(6施設すべて0人)
武蔵野市,御殿山二丁目,医療法人　徳洲会　武蔵野徳洲会病院,158.0,exact,医療法人　徳洲会　武蔵野徳洲会病院
武蔵野市,吉祥寺本町一丁目,医療法人　徳洲会　武蔵野徳洲会病院,56.0,exact,医療法人　徳洲会　武蔵野徳洲会病院
武蔵野市,吉祥寺本町二丁目,武蔵野赤十字病院,113.0,exact,武蔵野赤十字病院
武蔵野市,吉祥寺本町三丁目,武蔵野赤十字病院,334.0,exact,武蔵野赤十字病院
武蔵野市,吉祥寺本町四丁目,佐々総合病院,98.0,exact,佐々総合病院
武蔵野市,吉祥寺北町一丁目,武蔵野赤十字病院,285.0,exact,武蔵野赤十字病院
武蔵野市,吉祥寺北町二丁目,武蔵野赤十字病院,252.0,exact,武蔵野赤十字病院
武蔵野市,吉祥寺北町三丁目,武蔵野赤十字病院,264.0,exact,武蔵野赤十字病院
