TOWN_CODE_11,CITY_NAME,S_NAME,CITY_NAME_from_master,S_NAME_from_master,town_name_show,都道府県名,市区町村名,大字・町名,字・丁目名,町丁目名,市区町村コード,町丁字コード,町丁字コード6桁,地域階層レベル,総数,医療需要者数合計,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳_医療需要者数,5～9歳_医療需要者数,10～14歳_医療需要者数,15～19歳_医療需要者数,20～24歳_医療需要者数,25～29歳_医療需要者数,30～34歳_医療需要者数,35～39歳_医療需要者数,40～44歳_医療需要者数,45～49歳_医療需要者数,50～54歳_医療需要者数,55～59歳_医療需要者数,60～64歳_医療需要者数,65～69歳_医療需要者数,70～74歳_医療需要者数,75～79歳_医療需要者数,80～84歳_医療需要者数,85～89歳_医療需要者数,90～94歳_医療需要者数,95～99歳_医療需要者数,100歳以上_医療需要者数,5,男女,秘匿処理,秘匿先情報,合算地域,年齢「不詳」,（再掲）15歳未満,（再掲）15～64歳,（再掲）65歳以上,（再掲）75歳以上,（再掲）85歳以上,（再掲）20～69歳,-,-.1,かとうクリニック,かわづクリニック,のぞみ記念 下田循環器・腎臓クリニック,はらクリニック,ひがしなかクリニック,上の山鎮目クリニック,下田メディカルセンター,下田メディカルセンター附属みなとクリニック,佐倉医院,佐藤医院,公益社団法人地域医療振興協会 いなずさ診療所,公益社団法人地域医療振興協会 上河津診療所,公益社団法人地域医療振興協会 伊豆下田診療所,公益社団法人地域医療振興協会 伊豆今井浜病院,医療法人社団桑寿会 下田温泉病院,医療法人社団辰五会 ふれあい南伊豆ホスピタル,小川クリニック,市之瀬診療所,河井医院,白津医院,臼井医院,菊池医院,鈴木クリニック,飯島医院,LON,LAT,dist_km,total_patients,town,town_norm,match_type
22219047002,下田市,荒増,下田市,荒増,下田市荒増,静岡県,下田市,荒増,,下田市荒増,22219.0,47002.0,47002.0,4.0,78,5.174459999999999,2.0,0.0,2.0,6.0,0.0,0.0,4.0,3.0,9.0,5.0,3.0,3.0,6.0,9.0,10.0,3.0,3.0,6.0,3.0,1.0,0.0,0.0758,0.0,0.0736,0.14754,0.0,0.0,0.12804,0.1005899999999999,0.31509,0.1956,0.13185,0.17253,0.3792,0.72909,0.9395,0.33591,0.3603,0.68898,0.3006299999999999,0.10021,0.0,4360.0,総数,,,,-,4,39,35,16,10,42,4381,56.66667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.9376431678621,34.71778135262826,4.105964821340208,0.0,下田市荒増,下田市荒増,code_in_car30
22219047001,下田市,相玉,下田市,相玉,下田市相玉,静岡県,下田市,相玉,,下田市相玉,22219.0,47001.0,47001.0,4.0,137,9.50359,2.0,5.0,5.0,4.0,3.0,4.0,8.0,4.0,4.0,4.0,14.0,4.0,14.0,16.0,13.0,11.0,10.0,9.0,2.0,1.0,0.0,0.0758,0.2598,0.184,0.09836,0.07101,0.11348,0.25608,0.13412,0.14004,0.15648,0.6153000000000001,0.23004,0.8848,1.29616,1.2213500000000002,1.23167,1.201,1.03347,0.20042,0.10021,0.0,4359.0,総数,,,,-,12,63,62,33,12,75,7651,56.34672,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,201.0,0.0,138.918253867565,34.7143927778382,4.2478660119617935,801.0,下田市相玉,下田市相玉,code_in_car30
22219073000,下田市,白浜,下田市,白浜,下田市白浜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.0,0.0,0.0,836.0,0.0,0.0,138.97526407569057,34.71256332776926,4.727929736978406,1798.0,下田市白浜,下田市白浜,code_in_car30
22304021000,南伊豆町,青市,南伊豆町,青市,南伊豆町青市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,638.0,394.0,0.0,2665.0,0.0,1603.0,0.0,0.0,0.0,100.0,129.0,0.0,0.0,0.0,752.0,560.0,0.0,125.0,375.0,0.0,229.0,138.8876735135625,34.665085508970755,5.159116419918325,7570.0,南伊豆町青市,南伊豆町青市,code_in_car30
22219049000,下田市,落合,下田市,落合,下田市落合,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,93.0,0.0,47.0,0.0,212.0,0.0,19.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,138.9566891295311,34.725498505950185,5.165882011446971,511.0,下田市落合,下田市落合,code_in_car30
22219043000,下田市,椎原,下田市,椎原,下田市椎原,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,73.0,138.92020791504152,34.72450333314504,5.193316634021587,291.0,下田市椎原,下田市椎原,code_in_car30
22219048000,下田市,箕作,下田市,箕作,下田市箕作,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,95.0,0.0,0.0,265.0,0.0,891.0,0.0,0.0,0.0,1198.0,0.0,0.0,549.0,0.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,0.0,138.93798158856356,34.729598062318836,5.416122059076793,3286.0,下田市箕作,下田市箕作,code_in_car30
22219045000,下田市,横川,下田市,横川,下田市横川,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,79.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,138.89313503798377,34.71314462920315,5.6326206187127195,455.0,下田市横川,下田市横川,code_in_car30
22219042000,下田市,宇土金,下田市,宇土金,下田市宇土金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1255.0,0.0,141.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,138.92359070503846,34.732257329813315,5.916426191539218,1814.0,下田市宇土金,下田市宇土金,code_in_car30
22302009000,河津町,縄地,河津町,縄地,河津町縄地,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.97648406469798,34.72685172171289,6.063538882763073,126.0,河津町縄地,河津町縄地,code_in_car30
22304011000,南伊豆町,一條,南伊豆町,一條,南伊豆町一條,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,197.0,0.0,0.0,0.0,138.87406754355248,34.689080723709175,6.158757993025507,315.0,南伊豆町一條,南伊豆町一條,code_in_car30
22219053000,下田市,田牛,下田市,田牛,下田市田牛,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,475.0,0.0,71.0,86.0,65.0,79.0,132.0,79.0,0.0,0.0,0.0,0.0,79.0,62.0,178.0,592.0,0.0,0.0,138.90775607334234,34.631906832649754,6.229271254059797,1898.0,下田市田牛,下田市田牛,code_in_car30
22304022000,南伊豆町,湊,南伊豆町,湊,南伊豆町湊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.0,55.0,0.0,85.0,0.0,1032.0,723.0,0.0,0.0,0.0,0.0,59.0,0.0,320.0,0.0,0.0,0.0,0.0,587.0,690.0,0.0,61.0,0.0,353.0,138.88662639094682,34.64600345302152,6.288379479931658,4198.0,南伊豆町湊,南伊豆町湊,code_in_car30
22302002000,河津町,笹原,河津町,笹原,河津町笹原,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1081.0,0.0,129.0,0.0,627.0,124.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,138.9751722506162,34.73803349001124,7.087709788473605,2319.0,河津町笹原,河津町笹原,code_in_car30
22304012000,南伊豆町,上賀茂,南伊豆町,上賀茂,南伊豆町上賀茂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,1026.0,0.0,0.0,0.0,414.0,138.86495362848794,34.66157955579429,7.253233714577013,2134.0,南伊豆町上賀茂,南伊豆町上賀茂,code_in_car30
22219044000,下田市,北湯ケ野,下田市,北湯ケ野,下田市北湯ケ野,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,383.0,0.0,0.0,0.0,173.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,138.899585902723,34.73676788160652,7.256345381268341,630.0,下田市北湯ケ野,下田市北湯ケ野,code_in_car30
22304023000,南伊豆町,手石,南伊豆町,手石,南伊豆町手石,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1808.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,449.0,0.0,0.0,0.0,196.0,2105.0,0.0,0.0,0.0,0.0,138.88130125572212,34.63477348445055,7.4741538554810845,4653.0,南伊豆町手石,南伊豆町手石,code_in_car30
22219040001,下田市,須原一区,下田市,須原一区,下田市須原一区,静岡県,下田市,須原,一区,下田市須原一区,22219.0,40001.0,40001.0,4.0,165,11.941509999999996,2.0,7.0,6.0,8.0,4.0,1.0,3.0,3.0,6.0,15.0,11.0,4.0,7.0,22.0,21.0,18.0,11.0,8.0,6.0,2.0,0.0,0.0758,0.36372,0.2208,0.19672,0.09468,0.02837,0.0960299999999999,0.1005899999999999,0.21006,0.5868,0.48345,0.23004,0.4424,1.78222,1.97295,2.01546,1.3211,0.91864,0.6012599999999999,0.20042,0.0,4351.0,総数,,,,-,15,62,88,45,16,76,9479,57.94848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.93969631057493,34.74818527548922,7.477809675064081,0.0,下田市須原一区,下田市須原一区,code_in_car30
22304016000,南伊豆町,下賀茂,南伊豆町,下賀茂,南伊豆町下賀茂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,245.0,148.0,0.0,1155.0,0.0,0.0,0.0,43.0,86.0,34.0,496.0,0.0,0.0,0.0,422.0,542.0,338.0,147.0,0.0,0.0,2065.0,138.8682765214055,34.64552572023806,7.705421625766347,5721.0,南伊豆町下賀茂,南伊豆町下賀茂,code_in_car30
22302008000,河津町,谷津,河津町,谷津,河津町谷津,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,421.0,0.0,0.0,63.0,0.0,146.0,0.0,0.0,154.0,0.0,879.0,0.0,450.0,0.0,0.0,0.0,0.0,393.0,0.0,65.0,0.0,75.0,0.0,138.9804581933101,34.74261907229504,7.761961218177538,2721.0,河津町谷津,河津町谷津,code_in_car30
22304066000,南伊豆町,毛倉野,南伊豆町,毛倉野,南伊豆町毛倉野,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,117.0,689.0,55.0,249.0,0.0,0.0,0.0,0.0,0.0,47.0,323.0,0.0,0.0,0.0,513.0,91.0,0.0,0.0,47.0,0.0,174.0,138.85400072099796,34.681321782332034,7.9271776627421255,2305.0,南伊豆町毛倉野,南伊豆町毛倉野,code_in_car30
22219046000,下田市,加増野,下田市,加増野,下田市加増野,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.0,0.0,0.0,374.0,0.0,0.0,0.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,138.8684346769966,34.721367694098724,7.990112761275049,1378.0,下田市加増野,下田市加増野,code_in_car30
22304013000,南伊豆町,石井,南伊豆町,石井,南伊豆町石井,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,36.0,0.0,0.0,0.0,30.0,44.0,0.0,0.0,0.0,57.0,86.0,0.0,0.0,41.0,0.0,239.0,138.8556472604142,34.66349454457768,8.015636295755892,671.0,南伊豆町石井,南伊豆町石井,code_in_car30
22304067000,南伊豆町,岩殿,南伊豆町,岩殿,南伊豆町岩殿,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.85088057759097,34.66909081882124,8.318003028048425,34.0,南伊豆町岩殿,南伊豆町岩殿,code_in_car30
22302005000,河津町,逆川,河津町,逆川,河津町逆川,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.95517393492557,34.755556614840756,8.40181527442781,0.0,河津町逆川,河津町逆川,code_in_car30
22302007000,河津町,峰,河津町,峰,河津町峰,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,64.0,0.0,0.0,263.0,225.0,0.0,0.0,0.0,168.0,0.0,66.0,0.0,670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.97689190958886,34.7534350833644,8.713578846720532,1565.0,河津町峰,河津町峰,code_in_car30
22304031000,南伊豆町,下流,南伊豆町,下流,南伊豆町下流,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,66.0,283.0,0.0,0.0,0.0,0.0,0.0,65.0,150.0,0.0,0.0,0.0,0.0,107.0,497.0,0.0,63.0,0.0,379.0,138.8678634914471,34.628550832526514,8.849476573782594,1610.0,南伊豆町下流,南伊豆町下流,code_in_car30
22219040002,下田市,須原二区,下田市,須原二区,下田市須原二区,静岡県,下田市,須原,二区,下田市須原二区,22219.0,40002.0,40002.0,4.0,195,14.22788,6.0,8.0,9.0,5.0,3.0,1.0,4.0,10.0,5.0,12.0,10.0,6.0,15.0,27.0,16.0,25.0,11.0,12.0,8.0,1.0,1.0,0.2274,0.41568,0.3312,0.12295,0.07101,0.02837,0.12804,0.3353,0.1750499999999999,0.46944,0.4395,0.34506,0.948,2.18727,1.5032,2.79925,1.3211,1.37796,0.80168,0.10021,0.10021,4352.0,総数,,,,-,23,71,101,58,22,93,11205,57.96154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.91358652072233,34.758319642537245,8.95371492966938,0.0,下田市須原二区,下田市須原二区,code_in_car30
22302001000,河津町,浜,河津町,浜,河津町浜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.0,375.0,0.0,0.0,181.0,0.0,390.0,0.0,52.0,1470.0,0.0,315.0,0.0,1767.0,0.0,0.0,0.0,0.0,143.0,0.0,163.0,131.0,0.0,0.0,138.99771152411986,34.746984938544394,9.005145745587066,5680.0,河津町浜,河津町浜,code_in_car30
22304068000,南伊豆町,下小野,南伊豆町,下小野,南伊豆町下小野,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,74.0,416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677.0,0.0,68.0,0.0,0.0,0.0,526.0,138.84050855645006,34.67151048294268,9.221136308035424,1761.0,南伊豆町下小野,南伊豆町下小野,code_in_car30
22304014000,南伊豆町,加納,南伊豆町,加納,南伊豆町加納,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,240.0,0.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,795.0,0.0,612.0,0.0,0.0,0.0,0.0,1104.0,155.0,0.0,1533.0,138.84879805385563,34.6441277246249,9.348519414883617,4734.0,南伊豆町加納,南伊豆町加納,code_in_car30
22302006000,河津町,峰,河津町,峰,河津町峰,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.97377061199163,34.76198248701687,9.505013535678835,790.0,河津町峰,河津町峰,code_in_car30
22304065000,南伊豆町,青野,南伊豆町,青野,南伊豆町青野,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,50.0,43.0,0.0,42.0,119.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,206.0,358.0,0.0,60.0,0.0,50.0,138.83557789147667,34.694919219848835,9.735721304583777,1097.0,南伊豆町青野,南伊豆町青野,code_in_car30
22302021000,河津町,川津筏場,河津町,川津筏場,河津町川津筏場,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.9610509486252,34.76726616236452,9.777608125268069,0.0,河津町川津筏場,河津町川津筏場,code_in_car30
22302003000,河津町,田中,河津町,田中,河津町田中,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.0,1197.0,0.0,0.0,86.0,70.0,951.0,0.0,0.0,588.0,0.0,52.0,0.0,1034.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,138.99252083969478,34.76070328408381,10.054860266218428,4369.0,河津町田中,河津町田中,code_in_car30
22302017000,河津町,小鍋,河津町,小鍋,河津町小鍋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,69.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.93794537448784,34.771863648152596,10.113290973757026,442.0,河津町小鍋,河津町小鍋,code_in_car30
22302023000,河津町,川津筏場,河津町,川津筏場,河津町川津筏場,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.97539833095075,34.76815390048334,10.20318062821604,430.0,河津町川津筏場,河津町川津筏場,code_in_car30
22304015000,南伊豆町,二條,南伊豆町,二條,南伊豆町二條,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903.0,138.8362449204911,34.64806904483754,10.22798517755507,1194.0,南伊豆町二條,南伊豆町二條,code_in_car30
22302022000,河津町,川津筏場,河津町,川津筏場,河津町川津筏場,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,416.0,0.0,75.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,138.9675168235809,34.77064892710479,10.271913016447343,826.0,河津町川津筏場,河津町川津筏場,code_in_car30
22302010000,河津町,見高,河津町,見高,河津町見高,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,0.0,943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.00567287057802,34.75680522975028,10.316671087204847,1201.0,河津町見高,河津町見高,code_in_car30
22304032000,南伊豆町,大瀬,南伊豆町,大瀬,南伊豆町大瀬,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,36.0,243.0,0.0,132.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,0.0,0.0,0.0,0.0,195.0,560.0,0.0,72.0,0.0,45.0,138.85284514570796,34.62235335113389,10.344619494890615,1797.0,南伊豆町大瀬,南伊豆町大瀬,code_in_car30
22304064000,南伊豆町,川合野,南伊豆町,川合野,南伊豆町川合野,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,154.0,138.82429285339632,34.676949256258425,10.653059092237394,466.0,南伊豆町川合野,南伊豆町川合野,code_in_car30
22305020000,松崎町,小杉原,松崎町,小杉原,松崎町小杉原,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.84425765272533,34.735003772281715,10.669798882801613,0.0,松崎町小杉原,松崎町小杉原,code_in_car30
22304069000,南伊豆町,上小野,南伊豆町,上小野,南伊豆町上小野,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.82393328250922,34.66687929477011,10.791213936317469,205.0,南伊豆町上小野,南伊豆町上小野,code_in_car30
22304041002,南伊豆町,吉祥蝶ケ野,南伊豆町,吉祥蝶ケ野,南伊豆町吉祥蝶ケ野,静岡県,南伊豆町,吉祥,蝶ケ野,南伊豆町吉祥蝶ケ野,22304.0,41002.0,41002.0,4.0,97,7.87186,3.0,2.0,1.0,2.0,0.0,1.0,2.0,4.0,2.0,3.0,6.0,4.0,4.0,14.0,15.0,17.0,10.0,4.0,3.0,0.0,0.0,0.1137,0.10392,0.0368,0.04918,0.0,0.02837,0.06402,0.13412,0.07002,0.11736,0.2637,0.23004,0.2528,1.13414,1.40925,1.90349,1.201,0.45932,0.3006299999999999,0.0,0.0,5012.0,総数,,,,-,6,28,63,34,7,40,6059,62.96392,0.0,100.0,0.0,0.0,0.0,188.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0,77.0,97.0,100.0,0.0,0.0,0.0,0.0,138.82728757932546,34.653362969825,10.815284002253797,801.0,南伊豆町吉祥蝶ケ野,南伊豆町吉祥蝶ケ野,code_in_car30
22302019000,河津町,下佐ケ野,河津町,下佐ケ野,河津町下佐ケ野,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,535.0,0.0,0.0,0.0,0.0,614.0,0.0,0.0,0.0,188.0,2733.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.96164357089077,34.77733638416524,10.888367281303006,4510.0,河津町下佐ケ野,河津町下佐ケ野,code_in_car30
22302018000,河津町,湯ケ野,河津町,湯ケ野,河津町湯ケ野,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0,312.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,138.95555686207206,34.778588089334235,10.942534762455004,860.0,河津町湯ケ野,河津町湯ケ野,code_in_car30
22302004000,河津町,沢田,河津町,沢田,河津町沢田,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.0,244.0,0.0,318.0,0.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.98733408023978,34.772491051193455,11.036298531974467,1620.0,河津町沢田,河津町沢田,code_in_car30
