都道府県名,市区町村名,大字・町名,字・丁目名,町丁目名,市区町村コード,町丁字コード,地域階層レベル,総数,CITY_NAME_from_master,S_NAME_from_master,town_name_show,TOWN_CODE_11,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳_医療需要者数,5～9歳_医療需要者数,10～14歳_医療需要者数,15～19歳_医療需要者数,20～24歳_医療需要者数,25～29歳_医療需要者数,30～34歳_医療需要者数,35～39歳_医療需要者数,40～44歳_医療需要者数,45～49歳_医療需要者数,50～54歳_医療需要者数,55～59歳_医療需要者数,60～64歳_医療需要者数,65～69歳_医療需要者数,70～74歳_医療需要者数,75～79歳_医療需要者数,80～84歳_医療需要者数,85～89歳_医療需要者数,90～94歳_医療需要者数,95～99歳_医療需要者数,100歳以上_医療需要者数,医療需要者数合計
山形県,山形市,青田,一丁目,山形市青田一丁目,06201,002001,4,414.0,山形市,青田一丁目,山形市青田一丁目,06201002001,15.0,24.0,23.0,19.0,19.0,17.0,20.0,27.0,25.0,42.0,26.0,31.0,21.0,28.0,21.0,18.0,20.0,6.0,10.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,22.0
山形県,山形市,青田,二丁目,山形市青田二丁目,06201,002002,4,368.0,山形市,青田二丁目,山形市青田二丁目,06201002002,12.0,9.0,17.0,29.0,24.0,11.0,13.0,21.0,33.0,29.0,32.0,15.0,21.0,21.0,20.0,23.0,10.0,12.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,18.0
山形県,山形市,青田,三丁目,山形市青田三丁目,06201,002003,4,311.0,山形市,青田三丁目,山形市青田三丁目,06201002003,10.0,13.0,13.0,21.0,8.0,15.0,14.0,20.0,21.0,25.0,23.0,16.0,28.0,25.0,17.0,18.0,10.0,9.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,17.0
山形県,山形市,青田,四丁目,山形市青田四丁目,06201,002004,4,346.0,山形市,青田四丁目,山形市青田四丁目,06201002004,17.0,17.0,17.0,15.0,12.0,27.0,19.0,30.0,28.0,29.0,17.0,17.0,20.0,14.0,18.0,15.0,12.0,8.0,4.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,18.0
山形県,山形市,青田,五丁目,山形市青田五丁目,06201,002005,4,445.0,山形市,青田五丁目,山形市青田五丁目,06201002005,13.0,13.0,13.0,28.0,34.0,21.0,13.0,22.0,29.0,31.0,49.0,18.0,21.0,17.0,36.0,34.0,31.0,15.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0,0.0,0.0,0.0,25.0
山形県,山形市,あかねケ丘,一丁目,山形市あかねケ丘一丁目,06201,003001,4,504.0,山形市,あかねケ丘一丁目,山形市あかねケ丘一丁目,06201003001,20.0,21.0,23.0,14.0,23.0,31.0,40.0,31.0,31.0,39.0,34.0,31.0,30.0,28.0,31.0,18.0,20.0,13.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,25.0
山形県,山形市,あかねケ丘,二丁目,山形市あかねケ丘二丁目,06201,003002,4,704.0,山形市,あかねケ丘二丁目,山形市あかねケ丘二丁目,06201003002,26.0,21.0,29.0,37.0,23.0,31.0,37.0,37.0,51.0,44.0,58.0,44.0,24.0,42.0,56.0,46.0,29.0,40.0,22.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,5.0,5.0,3.0,5.0,2.0,0.0,0.0,43.0
山形県,山形市,あかねケ丘,三丁目,山形市あかねケ丘三丁目,06201,003003,4,727.0,山形市,あかねケ丘三丁目,山形市あかねケ丘三丁目,06201003003,32.0,32.0,31.0,36.0,22.0,30.0,26.0,40.0,53.0,60.0,43.0,45.0,57.0,44.0,54.0,47.0,33.0,25.0,8.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,5.0,5.0,4.0,3.0,1.0,0.0,0.0,44.0
山形県,山形市,あこや町,一丁目,山形市あこや町一丁目,06201,004001,4,743.0,山形市,あこや町一丁目,山形市あこや町一丁目,06201004001,17.0,29.0,29.0,50.0,81.0,29.0,37.0,38.0,48.0,49.0,41.0,48.0,42.0,34.0,40.0,41.0,34.0,20.0,9.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,5.0,4.0,2.0,1.0,0.0,0.0,41.0
山形県,山形市,あこや町,二丁目,山形市あこや町二丁目,06201,004002,4,510.0,山形市,あこや町二丁目,山形市あこや町二丁目,06201004002,9.0,11.0,24.0,71.0,59.0,21.0,16.0,15.0,30.0,37.0,31.0,31.0,20.0,14.0,16.0,23.0,20.0,8.0,9.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,0.0,24.0
山形県,山形市,あこや町,三丁目,山形市あこや町三丁目,06201,004003,4,843.0,山形市,あこや町三丁目,山形市あこや町三丁目,06201004003,28.0,29.0,38.0,49.0,68.0,65.0,39.0,54.0,57.0,63.0,64.0,53.0,53.0,32.0,28.0,36.0,24.0,10.0,5.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,0.0,0.0,40.0
山形県,山形市,荒楯町,一丁目,山形市荒楯町一丁目,06201,008001,4,711.0,山形市,荒楯町一丁目,山形市荒楯町一丁目,06201008001,23.0,28.0,32.0,30.0,31.0,41.0,42.0,50.0,56.0,57.0,46.0,43.0,41.0,45.0,54.0,24.0,30.0,17.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,5.0,3.0,4.0,2.0,0.0,0.0,0.0,38.0
山形県,山形市,荒楯町,二丁目,山形市荒楯町二丁目,06201,008002,4,1032.0,山形市,荒楯町二丁目,山形市荒楯町二丁目,06201008002,39.0,45.0,41.0,44.0,35.0,39.0,53.0,50.0,65.0,73.0,65.0,75.0,67.0,60.0,71.0,66.0,63.0,44.0,17.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,5.0,7.0,7.0,8.0,5.0,2.0,0.0,0.0,62.0
山形県,山形市,五十鈴,一丁目,山形市五十鈴一丁目,06201,009001,4,790.0,山形市,五十鈴一丁目,山形市五十鈴一丁目,06201009001,56.0,24.0,30.0,24.0,34.0,66.0,67.0,70.0,59.0,67.0,34.0,29.0,20.0,32.0,33.0,33.0,29.0,21.0,14.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,4.0,3.0,2.0,1.0,0.0,0.0,37.0
山形県,山形市,五十鈴,二丁目,山形市五十鈴二丁目,06201,009002,4,633.0,山形市,五十鈴二丁目,山形市五十鈴二丁目,06201009002,22.0,24.0,19.0,18.0,17.0,30.0,30.0,37.0,49.0,50.0,28.0,48.0,42.0,44.0,62.0,48.0,28.0,17.0,7.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,4.0,6.0,5.0,3.0,2.0,1.0,0.0,0.0,38.0
山形県,山形市,五十鈴,三丁目,山形市五十鈴三丁目,06201,009003,4,763.0,山形市,五十鈴三丁目,山形市五十鈴三丁目,06201009003,35.0,39.0,38.0,34.0,39.0,27.0,35.0,45.0,50.0,71.0,51.0,41.0,38.0,44.0,62.0,48.0,37.0,18.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,6.0,5.0,4.0,2.0,0.0,0.0,0.0,42.0
山形県,山形市,印役町,一丁目,山形市印役町一丁目,06201,012001,4,519.0,山形市,印役町一丁目,山形市印役町一丁目,06201012001,13.0,21.0,23.0,27.0,17.0,16.0,20.0,21.0,32.0,35.0,38.0,35.0,28.0,27.0,33.0,45.0,43.0,31.0,10.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,4.0,1.0,0.0,0.0,33.0
山形県,山形市,印役町,二丁目,山形市印役町二丁目,06201,012002,4,517.0,山形市,印役町二丁目,山形市印役町二丁目,06201012002,12.0,19.0,17.0,26.0,8.0,10.0,22.0,36.0,29.0,40.0,30.0,17.0,36.0,41.0,32.0,31.0,29.0,31.0,23.0,5.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,2.0,1.0,0.0,31.0
山形県,山形市,印役町,三丁目,山形市印役町三丁目,06201,012003,4,420.0,山形市,印役町三丁目,山形市印役町三丁目,06201012003,11.0,12.0,16.0,19.0,16.0,21.0,14.0,24.0,27.0,18.0,37.0,30.0,24.0,33.0,29.0,27.0,22.0,15.0,6.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,0.0,0.0,27.0
山形県,山形市,印役町,四丁目,山形市印役町四丁目,06201,012004,4,451.0,山形市,印役町四丁目,山形市印役町四丁目,06201012004,11.0,23.0,21.0,29.0,14.0,14.0,18.0,27.0,29.0,32.0,26.0,23.0,18.0,27.0,37.0,26.0,31.0,23.0,14.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,3.0,1.0,1.0,0.0,27.0
山形県,山形市,印役町,五丁目,山形市印役町五丁目,06201,012005,4,626.0,山形市,印役町五丁目,山形市印役町五丁目,06201012005,13.0,19.0,33.0,32.0,18.0,24.0,22.0,21.0,48.0,56.0,37.0,48.0,44.0,52.0,46.0,40.0,33.0,19.0,10.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,1.0,0.0,0.0,37.0
山形県,山形市,上町,一丁目,山形市上町一丁目,06201,013001,4,854.0,山形市,上町一丁目,山形市上町一丁目,06201013001,30.0,35.0,40.0,38.0,25.0,35.0,35.0,58.0,63.0,58.0,60.0,63.0,58.0,70.0,60.0,31.0,37.0,23.0,13.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,4.0,6.0,6.0,3.0,4.0,3.0,1.0,0.0,0.0,48.0
山形県,山形市,上町,二丁目,山形市上町二丁目,06201,013002,4,642.0,山形市,上町二丁目,山形市上町二丁目,06201013002,16.0,24.0,36.0,11.0,27.0,35.0,32.0,32.0,54.0,41.0,38.0,37.0,37.0,51.0,57.0,26.0,21.0,28.0,15.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,5.0,3.0,3.0,3.0,2.0,0.0,0.0,37.0
山形県,山形市,上町,三丁目,山形市上町三丁目,06201,013003,4,1051.0,山形市,上町三丁目,山形市上町三丁目,06201013003,42.0,30.0,42.0,36.0,38.0,49.0,66.0,75.0,57.0,73.0,60.0,74.0,87.0,92.0,48.0,56.0,54.0,37.0,21.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,4.0,5.0,7.0,5.0,6.0,6.0,4.0,2.0,0.0,0.0,61.0
山形県,山形市,上町,四丁目,山形市上町四丁目,06201,013004,4,770.0,山形市,上町四丁目,山形市上町四丁目,06201013004,24.0,23.0,40.0,35.0,30.0,35.0,46.0,55.0,45.0,56.0,56.0,60.0,44.0,48.0,40.0,20.0,31.0,35.0,16.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,2.0,1.0,0.0,42.0
山形県,山形市,上町,五丁目,山形市上町五丁目,06201,013005,4,480.0,山形市,上町五丁目,山形市上町五丁目,06201013005,29.0,21.0,12.0,15.0,15.0,20.0,34.0,44.0,30.0,29.0,31.0,30.0,36.0,32.0,33.0,24.0,19.0,10.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,0.0,0.0,25.0
山形県,山形市,江俣,一丁目,山形市江俣一丁目,06201,014001,4,511.0,山形市,江俣一丁目,山形市江俣一丁目,06201014001,19.0,18.0,26.0,28.0,16.0,30.0,26.0,39.0,41.0,41.0,30.0,20.0,25.0,28.0,35.0,29.0,21.0,19.0,7.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,0.0,0.0,28.0
山形県,山形市,江俣,二丁目,山形市江俣二丁目,06201,014002,4,498.0,山形市,江俣二丁目,山形市江俣二丁目,06201014002,29.0,18.0,19.0,13.0,6.0,27.0,39.0,43.0,42.0,32.0,19.0,19.0,41.0,31.0,48.0,31.0,17.0,9.0,8.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,28.0
山形県,山形市,江俣,三丁目,山形市江俣三丁目,06201,014003,4,894.0,山形市,江俣三丁目,山形市江俣三丁目,06201014003,44.0,25.0,28.0,35.0,34.0,60.0,60.0,66.0,60.0,60.0,50.0,52.0,48.0,59.0,62.0,51.0,34.0,31.0,13.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,5.0,6.0,6.0,4.0,4.0,1.0,1.0,0.0,51.0
山形県,山形市,江俣,四丁目,山形市江俣四丁目,06201,014004,4,1036.0,山形市,江俣四丁目,山形市江俣四丁目,06201014004,30.0,40.0,36.0,32.0,29.0,44.0,44.0,62.0,80.0,66.0,56.0,56.0,67.0,81.0,91.0,90.0,66.0,32.0,14.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,4.0,7.0,9.0,10.0,8.0,4.0,1.0,0.0,0.0,64.0
山形県,山形市,江俣,五丁目,山形市江俣五丁目,06201,014005,4,366.0,山形市,江俣五丁目,山形市江俣五丁目,06201014005,8.0,14.0,11.0,10.0,15.0,18.0,13.0,23.0,21.0,26.0,23.0,16.0,15.0,33.0,57.0,22.0,18.0,7.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,22.0
山形県,山形市,小立,一丁目,山形市小立一丁目,06201,017001,4,264.0,山形市,小立一丁目,山形市小立一丁目,06201017001,16.0,12.0,7.0,16.0,17.0,10.0,20.0,19.0,26.0,23.0,18.0,16.0,12.0,16.0,12.0,5.0,4.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0
山形県,山形市,小立,二丁目,山形市小立二丁目,06201,017002,4,320.0,山形市,小立二丁目,山形市小立二丁目,06201017002,19.0,17.0,11.0,9.0,13.0,10.0,22.0,30.0,27.0,14.0,14.0,16.0,17.0,23.0,22.0,16.0,17.0,10.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,18.0
山形県,山形市,小立,三丁目,山形市小立三丁目,06201,017003,4,525.0,山形市,小立三丁目,山形市小立三丁目,06201017003,20.0,20.0,24.0,33.0,33.0,29.0,19.0,34.0,39.0,33.0,33.0,32.0,29.0,33.0,31.0,33.0,22.0,8.0,8.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,3.0,1.0,1.0,0.0,0.0,30.0
山形県,山形市,小立,四丁目,山形市小立四丁目,06201,017004,4,784.0,山形市,小立四丁目,山形市小立四丁目,06201017004,30.0,41.0,51.0,52.0,52.0,27.0,34.0,53.0,66.0,49.0,48.0,34.0,47.0,45.0,33.0,21.0,36.0,18.0,11.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,4.0,2.0,1.0,0.0,0.0,38.0
山形県,山形市,籠田,一丁目,山形市籠田一丁目,06201,018001,4,494.0,山形市,籠田一丁目,山形市籠田一丁目,06201018001,15.0,31.0,20.0,18.0,11.0,15.0,21.0,30.0,28.0,49.0,32.0,35.0,33.0,32.0,37.0,33.0,21.0,13.0,10.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,4.0,3.0,1.0,1.0,0.0,0.0,29.0
山形県,山形市,籠田,二丁目,山形市籠田二丁目,06201,018002,4,586.0,山形市,籠田二丁目,山形市籠田二丁目,06201018002,38.0,30.0,12.0,33.0,28.0,36.0,44.0,52.0,49.0,38.0,32.0,33.0,45.0,28.0,32.0,18.0,17.0,10.0,8.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,29.0
山形県,山形市,籠田,三丁目,山形市籠田三丁目,06201,018003,4,285.0,山形市,籠田三丁目,山形市籠田三丁目,06201018003,12.0,15.0,10.0,15.0,15.0,9.0,14.0,18.0,14.0,29.0,21.0,21.0,13.0,16.0,17.0,20.0,12.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,13.0
山形県,山形市,香澄町,一丁目,山形市香澄町一丁目,06201,021001,4,194.0,山形市,香澄町一丁目,山形市香澄町一丁目,06201021001,1.0,2.0,5.0,7.0,7.0,5.0,4.0,10.0,9.0,11.0,12.0,18.0,11.0,18.0,21.0,12.0,12.0,10.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0
山形県,山形市,香澄町,二丁目,山形市香澄町二丁目,06201,021002,4,418.0,山形市,香澄町二丁目,山形市香澄町二丁目,06201021002,5.0,12.0,7.0,35.0,58.0,13.0,14.0,13.0,21.0,31.0,29.0,29.0,12.0,22.0,24.0,25.0,14.0,15.0,17.0,7.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0.0,23.0
山形県,山形市,香澄町,三丁目,山形市香澄町三丁目,06201,021003,4,294.0,山形市,香澄町三丁目,山形市香澄町三丁目,06201021003,6.0,9.0,8.0,12.0,12.0,14.0,5.0,12.0,20.0,18.0,23.0,25.0,18.0,20.0,20.0,21.0,20.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,15.0
山形県,山形市,北町,一丁目,山形市北町一丁目,06201,022001,4,186.0,山形市,北町一丁目,山形市北町一丁目,06201022001,11.0,13.0,16.0,8.0,7.0,8.0,12.0,21.0,20.0,13.0,8.0,10.0,10.0,6.0,1.0,3.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
山形県,山形市,北町,二丁目,山形市北町二丁目,06201,022002,4,336.0,山形市,北町二丁目,山形市北町二丁目,06201022002,17.0,15.0,14.0,15.0,15.0,33.0,27.0,30.0,27.0,28.0,25.0,19.0,10.0,10.0,17.0,7.0,6.0,6.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,17.0
山形県,山形市,北町,三丁目,山形市北町三丁目,06201,022003,4,395.0,山形市,北町三丁目,山形市北町三丁目,06201022003,13.0,12.0,12.0,8.0,11.0,22.0,20.0,20.0,31.0,19.0,21.0,23.0,18.0,25.0,30.0,33.0,30.0,17.0,13.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,4.0,2.0,1.0,0.0,0.0,25.0
山形県,山形市,北町,四丁目,山形市北町四丁目,06201,022004,4,1351.0,山形市,北町四丁目,山形市北町四丁目,06201022004,32.0,39.0,88.0,86.0,63.0,58.0,61.0,74.0,118.0,119.0,107.0,81.0,84.0,59.0,72.0,49.0,36.0,30.0,29.0,12.0,0.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,7.0,5.0,4.0,3.0,3.0,1.0,0.0,67.0
山形県,山形市,北山形,一丁目,山形市北山形一丁目,06201,023001,4,403.0,山形市,北山形一丁目,山形市北山形一丁目,06201023001,13.0,9.0,12.0,18.0,13.0,24.0,26.0,18.0,25.0,34.0,29.0,24.0,26.0,28.0,24.0,23.0,20.0,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,0.0,21.0
山形県,山形市,北山形,二丁目,山形市北山形二丁目,06201,023002,4,485.0,山形市,北山形二丁目,山形市北山形二丁目,06201023002,20.0,24.0,15.0,20.0,14.0,11.0,34.0,42.0,28.0,37.0,27.0,37.0,28.0,25.0,30.0,26.0,29.0,13.0,11.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,25.0
山形県,山形市,清住町,一丁目,山形市清住町一丁目,06201,025001,4,650.0,山形市,清住町一丁目,山形市清住町一丁目,06201025001,31.0,36.0,28.0,25.0,36.0,25.0,40.0,50.0,40.0,42.0,48.0,38.0,50.0,30.0,33.0,43.0,23.0,22.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,5.0,3.0,3.0,0.0,0.0,0.0,36.0
山形県,山形市,清住町,二丁目,山形市清住町二丁目,06201,025002,4,949.0,山形市,清住町二丁目,山形市清住町二丁目,06201025002,31.0,28.0,25.0,37.0,18.0,40.0,32.0,39.0,46.0,57.0,72.0,60.0,54.0,67.0,71.0,47.0,79.0,71.0,47.0,10.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,5.0,7.0,5.0,9.0,8.0,5.0,1.0,0.0,60.0
山形県,山形市,清住町,三丁目,山形市清住町三丁目,06201,025003,4,428.0,山形市,清住町三丁目,山形市清住町三丁目,06201025003,10.0,10.0,17.0,26.0,33.0,29.0,25.0,20.0,28.0,35.0,24.0,26.0,24.0,30.0,26.0,23.0,17.0,6.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,23.0
山形県,山形市,久保田,一丁目,山形市久保田一丁目,06201,026001,4,568.0,山形市,久保田一丁目,山形市久保田一丁目,06201026001,20.0,31.0,27.0,31.0,19.0,19.0,16.0,27.0,45.0,41.0,50.0,51.0,37.0,37.0,28.0,24.0,18.0,28.0,15.0,4.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,0.0,0.0,35.0
山形県,山形市,久保田,二丁目,山形市久保田二丁目,06201,026002,4,1102.0,山形市,久保田二丁目,山形市久保田二丁目,06201026002,45.0,46.0,51.0,59.0,32.0,69.0,73.0,61.0,68.0,92.0,72.0,53.0,60.0,73.0,72.0,54.0,45.0,21.0,16.0,4.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,4.0,6.0,7.0,6.0,5.0,2.0,2.0,0.0,0.0,58.0
山形県,山形市,久保田,三丁目,山形市久保田三丁目,06201,026003,4,619.0,山形市,久保田三丁目,山形市久保田三丁目,06201026003,25.0,20.0,28.0,23.0,28.0,32.0,33.0,36.0,24.0,54.0,44.0,46.0,45.0,47.0,45.0,28.0,18.0,17.0,11.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,1.0,0.0,0.0,35.0
山形県,山形市,江南,一丁目,山形市江南一丁目,06201,027001,4,974.0,山形市,江南一丁目,山形市江南一丁目,06201027001,34.0,33.0,36.0,29.0,30.0,51.0,45.0,50.0,66.0,74.0,53.0,49.0,48.0,89.0,90.0,68.0,67.0,40.0,12.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,7.0,8.0,8.0,8.0,5.0,1.0,0.0,0.0,60.0
山形県,山形市,江南,二丁目,山形市江南二丁目,06201,027002,4,752.0,山形市,江南二丁目,山形市江南二丁目,06201027002,42.0,30.0,22.0,26.0,23.0,30.0,45.0,57.0,47.0,47.0,49.0,38.0,41.0,43.0,59.0,54.0,40.0,34.0,11.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,6.0,6.0,5.0,4.0,1.0,0.0,0.0,47.0
山形県,山形市,江南,三丁目,山形市江南三丁目,06201,027003,4,1028.0,山形市,江南三丁目,山形市江南三丁目,06201027003,46.0,50.0,39.0,49.0,40.0,42.0,58.0,58.0,78.0,68.0,48.0,59.0,74.0,90.0,79.0,50.0,53.0,24.0,13.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,5.0,7.0,7.0,6.0,6.0,3.0,1.0,0.0,0.0,59.0
