TOWN_CODE_11,CITY_NAME,S_NAME,CITY_NAME_from_master,S_NAME_from_master,town_name_show,都道府県名,市区町村名,大字・町名,字・丁目名,町丁目名,市区町村コード,町丁字コード,地域階層レベル,総数,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳_医療需要者数,5～9歳_医療需要者数,10～14歳_医療需要者数,15～19歳_医療需要者数,20～24歳_医療需要者数,25～29歳_医療需要者数,30～34歳_医療需要者数,35～39歳_医療需要者数,40～44歳_医療需要者数,45～49歳_医療需要者数,50～54歳_医療需要者数,55～59歳_医療需要者数,60～64歳_医療需要者数,65～69歳_医療需要者数,70～74歳_医療需要者数,75～79歳_医療需要者数,80～84歳_医療需要者数,85～89歳_医療需要者数,90～94歳_医療需要者数,95～99歳_医療需要者数,100歳以上_医療需要者数,医療需要者数合計,あしがらクリニック,あじさい内視鏡クリニック,いしぐろ整形外科,いのうえクリニック,おひさまクリニック 開成,くまざわ脳神経・内科クリニック,こいけクリニック,こうえい痛みのクリニック,こうの内科クリニック,とうめい厚木クリニック,なかいファミリークリニック,なかがわ医院,ねもと総合内科クリニック,はたの渋沢クリニック,まえかわクリニック,まごころ内科整形外科クリニック,みかんクリニック,みやうち内科糖尿病クリニック,もてぎクリニック,りゅう医院,ファミリークリニック“悠久”,マナクリニック,一般社団法人秦野伊勢原医師会 秦野市休日夜間急患診療所,二宮胃腸内科クリニック,二見医院,佐藤病院,光生診療所,公益社団法人有隣厚生会 富士小山病院,公益財団法人積善会 曽我病院,内藤医院,加藤クリニック,医療法人 _友会 白_医院,医療法人 亀_医院,医療法人 百合が丘クリニック,医療法人 能清会 飛彈クリニック,医療法人 関野小児科内科クリニック,医療法人杏林会 八木病院,医療法人桃一会 及川医院,医療法人社団 五常会 鶴巻メンタルクリニック,医療法人社団 仁輪会 くず葉台病院,医療法人社団 佐藤内科医院,医療法人社団 博慈会 いいぬまクリニック,医療法人社団 奥津医院,医療法人社団 安寧会 川上医院,医療法人社団 富田医院,医療法人社団 山口内科循環器科,医療法人社団 村田医院,医療法人社団 松和会 友和クリニック,医療法人社団 武尾医院,医療法人社団 翠明会 あおば診療所,医療法人社団 誠知会 秦野南口クリニック,医療法人社団 鈴木医院,医療法人社団慈邦会 石川医院,医療法人社団明芳会 北小田原病院,医療法人財団 青山会 みくるべ病院,医療法人邦友会 小田原循環器病院,医療法人陽風会 高台病院,医療生協かながわ生活協同組合 おだわら診療所,南が丘クリニック,南寿堂医院,南足柄クリニック,友成医院,古閑医院,吉原医院,吉沢医院,吉邑クリニック,善ファミリークリニック,城島医院,堀内医院,大井町クリニック,大内病院,大秦野内科クリニック,安部内科胃腸科クリニック,宮野内科・小児科医院,富士フイルムグループ健康保険組合 富士フイルム健康管理センター,小杉産婦人科内科小児科クリニック,小松循環器科・内科,小泉クリニック,小田原中央クリニック,小田原矢作クリニック,山北中央診療所,山北町立山北診療所,山口医院,山田内科医院,山門内科クリニック,岡部医院,川口医院,斉藤医院,日野原記念ピースハウス病院,東名厚木メディカルサテライトクリニック,東名厚木病院,松元医院,松田町国民健康保険診療所,森田医院,横田整形外科,樹医院,渋沢内科クリニック,渡辺医院,渡辺消化器科クリニック,渥美医院,瀬戸クリニック,特定医療法人清輝会 国府津病院,甫守内科医院,石井呼吸器内科医院,神奈川県立中井やまゆり園診療所,神奈川県立足柄上病院,秦野メディカルクリニック,秦野北クリニック,秦野寿町クリニック,秦野病院,秦野赤十字病院,秦野駅南口診療所,笹尾内科,米山クリニック,緑蔭診療所,菱木医院,螢田診療所,足柄上地区休日急患診療所,足柄療護園診療所,遠藤クリニック,鈴張町クリニック,鈴木内科医院,鈴木医院,鈴木脳外科内科クリニック,開成駅光クリニック,阿部ひ尿器科,LON,LAT,dist_km,total_patients,town,town_norm,match_type
14217024030,南足柄市,三竹,南足柄市,三竹,南足柄市三竹,神奈川県,南足柄市,三竹,,南足柄市三竹,14217.0,24030.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.08712620927508,35.279427928691355,10.508349281169323,0.0,南足柄市三竹,南足柄市三竹,code_in_car30
14363002002,松田町,松田惣領,松田町,松田惣領,松田町松田惣領,神奈川県,松田町,松田惣領,,松田町松田惣領,14363.0,2002.0,4.0,2562.0,129.0,110.0,102.0,119.0,136.0,132.0,145.0,163.0,195.0,197.0,199.0,156.0,127.0,127.0,149.0,122.0,110.0,49.0,19.0,3.0,0.0,5.0,6.0,4.0,3.0,3.0,4.0,5.0,5.0,7.0,8.0,9.0,9.0,8.0,10.0,14.0,14.0,13.0,6.0,2.0,0.0,0.0,135.0,0.0,0.0,60.0,0.0,0.0,71.0,0.0,0.0,0.0,143.0,130.0,0.0,0.0,0.0,210.0,2077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,508.0,0.0,69.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,1149.0,0.0,372.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,131.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,139.151606263095,35.35066772846129,10.53520165725243,6914.0,松田町松田惣領,松田町松田惣領,code_in_car30
14211078000,秦野市,八沢,秦野市,八沢,秦野市八沢,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,468.0,0.0,0.0,0.0,46.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,69.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.15212900464363,35.37915800835797,10.594124126407857,1468.0,秦野市八沢,秦野市八沢,code_in_car30
14206080000,小田原市,曽比,小田原市,曽比,小田原市曽比,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,43.0,868.0,76.0,94.0,444.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,40.0,135.0,0.0,42.0,0.0,259.0,39.0,0.0,255.0,0.0,130.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,181.0,424.0,0.0,0.0,2881.0,0.0,79.0,99.0,0.0,0.0,1371.0,0.0,0.0,354.0,160.0,349.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,231.0,3454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,164.0,668.0,0.0,78.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,0.0,36.0,333.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,170.0,0.0,484.0,403.0,119.0,39.0,0.0,0.0,48.0,0.0,0.0,176.0,0.0,139.13850932447124,35.31591378664612,10.700432661023713,15683.0,小田原市曽比,小田原市曽比,code_in_car30
14217023033,南足柄市,塚原,南足柄市,塚原,南足柄市塚原,神奈川県,南足柄市,塚原,,南足柄市塚原,14217.0,23033.0,4.0,163.0,2.0,4.0,8.0,4.0,3.0,2.0,3.0,12.0,9.0,12.0,12.0,10.0,12.0,16.0,25.0,20.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.1203237271794,35.29545675638021,10.794150652121639,415.0,南足柄市塚原,南足柄市塚原,code_in_car30
14217023028,南足柄市,塚原,南足柄市,塚原,南足柄市塚原,神奈川県,南足柄市,塚原,,南足柄市塚原,14217.0,23028.0,4.0,1739.0,37.0,54.0,71.0,94.0,63.0,66.0,64.0,81.0,99.0,127.0,136.0,128.0,100.0,122.0,152.0,132.0,114.0,68.0,24.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,5.0,6.0,7.0,6.0,10.0,14.0,15.0,14.0,8.0,2.0,0.0,0.0,107.0,0.0,0.0,65.0,0.0,69.0,0.0,0.0,0.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,231.0,0.0,0.0,139.0,0.0,2041.0,0.0,0.0,163.0,1107.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,466.0,0.0,0.0,0.0,0.0,106.0,618.0,0.0,0.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,44.0,121.0,173.0,0.0,0.0,0.0,0.0,0.0,257.0,0.0,139.12757211572676,35.30176035410688,10.800428503430938,7698.0,南足柄市塚原,南足柄市塚原,code_in_car30
14363003000,松田町,神山,松田町,神山,松田町神山,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,78.0,0.0,0.0,94.0,0.0,0.0,0.0,42.0,48.0,0.0,0.0,0.0,40.0,653.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,224.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,58.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.15598452934975,35.34961467496721,10.945310079288154,2055.0,松田町神山,松田町神山,code_in_car30
14217025033,南足柄市,塚原,南足柄市,塚原,南足柄市塚原,神奈川県,南足柄市,塚原,,南足柄市塚原,14217.0,25033.0,4.0,3598.0,118.0,141.0,142.0,154.0,165.0,109.0,169.0,167.0,213.0,284.0,265.0,238.0,237.0,296.0,320.0,236.0,162.0,99.0,38.0,12.0,1.0,4.0,7.0,5.0,4.0,4.0,3.0,5.0,6.0,7.0,11.0,12.0,14.0,15.0,24.0,30.0,26.0,19.0,11.0,4.0,1.0,0.0,212.0,0.0,92.0,27.0,914.0,119.0,29.0,0.0,0.0,1913.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,26.0,30.0,0.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,33.0,41.0,0.0,633.0,649.0,0.0,0.0,120.0,0.0,232.0,0.0,0.0,102.0,837.0,0.0,0.0,90.0,0.0,71.0,0.0,0.0,718.0,0.0,0.0,0.0,0.0,181.0,2231.0,0.0,0.0,0.0,745.0,0.0,0.0,32.0,77.0,187.0,29.0,127.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,36.0,30.0,121.0,121.0,374.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,139.1234004575894,35.295903423857865,10.957507758104448,12212.0,南足柄市塚原,南足柄市塚原,code_in_car30
14362002000,大井町,金子,大井町,金子,大井町金子,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,36.0,289.0,49.0,166.0,172.0,33.0,32.0,0.0,0.0,268.0,0.0,29.0,53.0,3899.0,736.0,170.0,0.0,0.0,163.0,0.0,439.0,0.0,0.0,0.0,1615.0,0.0,32.0,0.0,0.0,0.0,132.0,0.0,0.0,31.0,0.0,100.0,0.0,0.0,131.0,118.0,0.0,463.0,0.0,38.0,35.0,512.0,0.0,0.0,41.0,0.0,255.0,155.0,0.0,0.0,418.0,349.0,97.0,0.0,0.0,466.0,0.0,0.0,0.0,0.0,32.0,677.0,0.0,1036.0,621.0,450.0,95.0,34.0,227.0,94.0,0.0,94.0,390.0,0.0,0.0,442.0,197.0,34.0,31.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,220.0,67.0,0.0,0.0,63.0,193.0,0.0,103.0,0.0,111.0,0.0,63.0,0.0,0.0,36.0,30.0,0.0,34.0,0.0,0.0,66.0,0.0,504.0,943.0,122.0,140.0,0.0,0.0,0.0,30.0,205.0,0.0,139.15355082482955,35.33297327396004,11.164416752052993,19004.0,大井町金子,大井町金子,code_in_car30
14217024031,南足柄市,三竹,南足柄市,三竹,南足柄市三竹,神奈川県,南足柄市,三竹,,南足柄市三竹,14217.0,24031.0,4.0,298.0,2.0,3.0,9.0,10.0,13.0,8.0,2.0,9.0,17.0,18.0,20.0,27.0,26.0,44.0,40.0,21.0,17.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,214.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,81.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.11397924373736,35.2862729702824,11.173086115205392,2720.0,南足柄市三竹,南足柄市三竹,code_in_car30
14364014000,山北町,中川,山北町,中川,山北町中川,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,103.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.05542718233139,35.46496633885642,11.300207821520871,967.0,山北町中川,山北町中川,code_in_car30
14364015000,山北町,玄倉,山北町,玄倉,山北町玄倉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.10765297266624,35.44806040166022,11.301185985337172,0.0,山北町玄倉,山北町玄倉,code_in_car30
14211074000,秦野市,千村,秦野市,千村,秦野市千村,神奈川県,秦野市,千村,,秦野市千村,14211.0,74000.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.16159107347025,35.3622015111352,11.329923650215372,0.0,秦野市千村,秦野市千村,code_in_car30
14211077000,秦野市,柳川,秦野市,柳川,秦野市柳川,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.1590401247473,35.387027884049566,11.373400614182426,727.0,秦野市柳川,秦野市柳川,code_in_car30
14362006000,大井町,西大井,大井町,西大井,大井町西大井,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,36.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,39.0,44.0,0.0,36.0,0.0,0.0,0.0,734.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,76.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,86.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,139.15033884090377,35.31940730283804,11.463930314026852,2298.0,大井町西大井,大井町西大井,code_in_car30
14206053000,小田原市,小台,小田原市,小台,小田原市小台,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,41.0,713.0,32.0,0.0,0.0,0.0,156.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.0,0.0,0.0,250.0,0.0,28.0,0.0,0.0,179.0,88.0,0.0,0.0,150.0,0.0,263.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,103.0,2189.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,73.0,33.0,89.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,139.13641302520787,35.29904081274871,11.611674392771585,5962.0,小田原市小台,小田原市小台,code_in_car30
