TOWN_CODE_11,CITY_NAME,S_NAME,CITY_NAME_from_master,S_NAME_from_master,town_name_show,都道府県名,市区町村名,大字・町名,字・丁目名,町丁目名,市区町村コード,町丁字コード,町丁字コード6桁,地域階層レベル,総数,医療需要者数合計,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳_医療需要者数,5～9歳_医療需要者数,10～14歳_医療需要者数,15～19歳_医療需要者数,20～24歳_医療需要者数,25～29歳_医療需要者数,30～34歳_医療需要者数,35～39歳_医療需要者数,40～44歳_医療需要者数,45～49歳_医療需要者数,50～54歳_医療需要者数,55～59歳_医療需要者数,60～64歳_医療需要者数,65～69歳_医療需要者数,70～74歳_医療需要者数,75～79歳_医療需要者数,80～84歳_医療需要者数,85～89歳_医療需要者数,90～94歳_医療需要者数,95～99歳_医療需要者数,100歳以上_医療需要者数,5,男女,秘匿処理,秘匿先情報,合算地域,年齢「不詳」,（再掲）15歳未満,（再掲）15～64歳,（再掲）65歳以上,（再掲）75歳以上,（再掲）85歳以上,（再掲）20～69歳,-,-.1,かとうクリニック,かわづクリニック,のぞみ記念 下田循環器・腎臓クリニック,ひがしなかクリニック,上の山鎮目クリニック,下田メディカルセンター,佐藤医院,公益社団法人地域医療振興協会 いなずさ診療所,公益社団法人地域医療振興協会 上河津診療所,公益社団法人地域医療振興協会 伊豆下田診療所,公益社団法人地域医療振興協会 伊豆今井浜病院,医療法人社団健育会 熱川温泉病院,医療法人社団康心会 康心会伊豆東部病院,医療法人社団桑寿会 下田温泉病院,太田整形外科,小川クリニック,河井医院,熱川クリニック,臼井医院,菊池医院,豊寿園温泉医院,鈴木クリニック,LON,LAT,dist_km,total_patients,town,town_norm,match_type
22219038000,下田市,東中,下田市,東中,下田市東中,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1030.0,0.0,356.0,0.0,0.0,0.0,0.0,572.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,0.0,138.94574869432597,34.68804125746886,9.47908429471954,2211.0,下田市東中,下田市東中,code_in_car30
22222059000,伊豆市,湯ケ島,伊豆市,湯ケ島,伊豆市湯ケ島,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.92718381064944,34.855774818546884,9.612741335799775,0.0,伊豆市湯ケ島,伊豆市湯ケ島,code_in_car30
22219033000,下田市,大沢,下田市,大沢,下田市大沢,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,620.0,0.0,761.0,353.0,1304.0,115.0,281.0,157.0,0.0,935.0,680.0,215.0,428.0,0.0,139.0,1496.0,90.0,680.0,158.0,0.0,204.0,138.9094416722458,34.693929999460856,9.778794642473214,8616.0,下田市大沢,下田市大沢,code_in_car30
22219024002,下田市,西本郷二丁目,下田市,西本郷二丁目,下田市西本郷二丁目,静岡県,下田市,西本郷,二丁目,下田市西本郷二丁目,22219.0,24002.0,24002.0,4.0,369,24.99393,9.0,9.0,10.0,10.0,16.0,8.0,8.0,11.0,22.0,27.0,28.0,21.0,24.0,35.0,47.0,29.0,23.0,20.0,6.0,4.0,0.0,0.3411,0.46764,0.368,0.2459,0.37872,0.22696,0.25608,0.36883,0.77022,1.05624,1.2306,1.20771,1.5168,2.83535,4.41565,3.24713,2.7623,2.2966,0.6012599999999999,0.40084,0.0,4337.0,総数,,,,2,28,175,164,82,30,200,20483,56.31199,0.0,0.0,0.0,306.0,0.0,465.0,0.0,61.0,0.0,74.0,112.0,0.0,58.0,0.0,0.0,0.0,205.0,0.0,179.0,174.0,0.0,0.0,138.94319161173854,34.68526730369039,9.812637357475525,1634.0,下田市西本郷二丁目,下田市西本郷二丁目,code_in_car30
22219022002,下田市,東本郷二丁目,下田市,東本郷二丁目,下田市東本郷二丁目,静岡県,下田市,東本郷,二丁目,下田市東本郷二丁目,22219.0,22002.0,22002.0,4.0,167,10.28146,6.0,7.0,0.0,4.0,13.0,13.0,7.0,8.0,11.0,6.0,11.0,3.0,12.0,22.0,15.0,14.0,7.0,6.0,1.0,0.0,0.0,0.2274,0.36372,0.0,0.09836,0.30771,0.3688099999999999,0.22407,0.26824,0.38511,0.23472,0.48345,0.17253,0.7584000000000001,1.78222,1.40925,1.56758,0.8407,0.68898,0.10021,0.0,0.0,4334.0,総数,,,,1,13,88,65,28,7,106,8347,50.78313,0.0,0.0,0.0,516.0,122.0,209.0,0.0,0.0,0.0,0.0,40.0,289.0,0.0,0.0,0.0,0.0,253.0,0.0,60.0,88.0,0.0,49.0,138.9456556827099,34.68441780190783,9.880681174325112,1626.0,下田市東本郷二丁目,下田市東本郷二丁目,code_in_car30
22219046000,下田市,加増野,下田市,加増野,下田市加増野,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.0,0.0,0.0,374.0,865.0,0.0,0.0,0.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,138.8684346769966,34.721367694098724,9.89165433150787,2243.0,下田市加増野,下田市加増野,code_in_car30
22219024003,下田市,西本郷三丁目,下田市,西本郷三丁目,下田市西本郷三丁目,静岡県,下田市,西本郷,三丁目,下田市西本郷三丁目,22219.0,24003.0,24003.0,4.0,157,11.24924,4.0,2.0,3.0,4.0,1.0,4.0,5.0,3.0,7.0,11.0,8.0,17.0,19.0,13.0,13.0,16.0,14.0,9.0,3.0,1.0,0.0,0.1516,0.10392,0.1104,0.09836,0.02367,0.11348,0.1600499999999999,0.1005899999999999,0.24507,0.43032,0.3516,0.97767,1.2008,1.05313,1.2213500000000002,1.79152,1.6814,1.03347,0.3006299999999999,0.10021,0.0,4338.0,総数,,,,-,9,79,69,43,13,88,9234,59.31529,0.0,81.0,0.0,246.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,1314.0,0.0,0.0,0.0,138.93939051007678,34.68486821301736,9.906366008011174,1975.0,下田市西本郷三丁目,下田市西本郷三丁目,code_in_car30
22219036000,下田市,中,下田市,中,下田市中,静岡県,下田市,中,,下田市中,22219.0,36000.0,36000.0,4.0,444,28.55943000000001,9.0,10.0,8.0,13.0,13.0,19.0,17.0,23.0,27.0,43.0,33.0,26.0,29.0,30.0,46.0,32.0,34.0,20.0,6.0,2.0,0.0,0.3411,0.5196,0.2944,0.31967,0.30771,0.53903,0.5441699999999999,0.7711899999999999,0.94527,1.68216,1.45035,1.49526,1.8328,2.4303,4.3217,3.58304,4.0834,2.2966,0.6012599999999999,0.20042,0.0,4346.0,総数,,,,4,27,243,170,94,28,260,23818,54.63182,0.0,0.0,0.0,271.0,216.0,539.0,51.0,181.0,0.0,0.0,594.0,51.0,0.0,0.0,0.0,0.0,189.0,0.0,31.0,49.0,0.0,106.0,138.95095283542167,34.68301326943528,9.998687144340396,2278.0,下田市中,下田市中,code_in_car30
22219024001,下田市,西本郷一丁目,下田市,西本郷一丁目,下田市西本郷一丁目,静岡県,下田市,西本郷,一丁目,下田市西本郷一丁目,22219.0,24001.0,24001.0,4.0,286,19.25651000000001,3.0,7.0,5.0,6.0,10.0,9.0,6.0,15.0,16.0,26.0,24.0,25.0,13.0,18.0,33.0,28.0,16.0,17.0,8.0,0.0,0.0,0.1137,0.36372,0.184,0.14754,0.2367,0.25533,0.1920599999999999,0.50295,0.56016,1.01712,1.0548000000000002,1.43775,0.8216000000000001,1.45818,3.10035,3.13516,1.9216,1.95211,0.80168,0.0,0.0,4336.0,総数,,,,1,15,150,120,69,25,162,16074,56.9,0.0,0.0,0.0,0.0,205.0,667.0,0.0,0.0,0.0,257.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,125.0,0.0,0.0,138.94288754201767,34.681520346515626,10.229485646315108,1461.0,下田市西本郷一丁目,下田市西本郷一丁目,code_in_car30
22219021000,下田市,敷根,下田市,敷根,下田市敷根,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,267.0,0.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,0.0,0.0,155.0,0.0,0.0,138.93575574067614,34.68174226463278,10.306299369550134,1118.0,下田市敷根,下田市敷根,code_in_car30
22219022001,下田市,東本郷一丁目,下田市,東本郷一丁目,下田市東本郷一丁目,静岡県,下田市,東本郷,一丁目,下田市東本郷一丁目,22219.0,22001.0,22001.0,4.0,227,14.79953,2.0,9.0,6.0,6.0,9.0,6.0,7.0,9.0,10.0,14.0,15.0,15.0,19.0,14.0,27.0,21.0,15.0,9.0,3.0,2.0,0.0,0.0758,0.46764,0.2208,0.14754,0.21303,0.1702199999999999,0.22407,0.30177,0.3500999999999999,0.5476800000000001,0.65925,0.86265,1.2008,1.13414,2.5366500000000003,2.35137,1.8015,1.03347,0.3006299999999999,0.20042,0.0,4333.0,総数,,,,9,17,110,91,50,14,118,12012,55.60092,0.0,0.0,0.0,28.0,92.0,396.0,0.0,0.0,0.0,80.0,29.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,110.0,68.0,0.0,0.0,138.9457357406586,34.68015184674674,10.351926872850568,840.0,下田市東本郷一丁目,下田市東本郷一丁目,code_in_car30
22301004000,東伊豆町,奈良本,東伊豆町,奈良本,東伊豆町奈良本,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,120.0,0.0,0.0,77.0,0.0,0.0,0.0,483.0,0.0,1664.0,3153.0,1220.0,0.0,256.0,0.0,465.0,919.0,95.0,0.0,991.0,0.0,139.0477464883348,34.82984009728318,10.451347653068169,9443.0,東伊豆町奈良本,東伊豆町奈良本,code_in_car30
22219016001,下田市,六丁目（旧岡方村）,下田市,六丁目（旧岡方村）,下田市六丁目（旧岡方村）,静岡県,下田市,六丁目,（旧岡方村）,下田市六丁目（旧岡方村）,22219.0,16001.0,16001.0,4.0,469,28.09474,15.0,14.0,23.0,24.0,17.0,9.0,16.0,12.0,31.0,54.0,42.0,28.0,31.0,37.0,40.0,35.0,24.0,8.0,5.0,2.0,0.0,0.5685,0.72744,0.8464,0.59016,0.40239,0.25533,0.51216,0.4023599999999999,1.08531,2.11248,1.8459,1.61028,1.9592000000000005,2.99737,3.758,3.91895,2.8824,0.91864,0.50105,0.20042,0.0,4329.0,総数,,,,2,52,264,151,74,15,277,23348,50.49572,0.0,0.0,0.0,169.0,0.0,891.0,0.0,0.0,88.0,143.0,832.0,0.0,0.0,0.0,0.0,0.0,516.0,0.0,123.0,178.0,0.0,144.0,138.92813102629066,34.681419906639086,10.493241637403582,3084.0,下田市六丁目（旧岡方村）,下田市六丁目,code_in_car30
22219011000,下田市,一丁目,下田市,一丁目,下田市一丁目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,403.0,1804.0,378.0,0.0,0.0,0.0,0.0,312.0,129.0,0.0,0.0,0.0,0.0,780.0,0.0,417.0,1244.0,0.0,0.0,138.94397371192036,34.67682724590667,10.736248936406769,5467.0,下田市一丁目,下田市一丁目,code_in_car30
22219064000,下田市,柿崎,下田市,柿崎,下田市柿崎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,218.0,258.0,208.0,0.0,0.0,0.0,43.0,255.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,63.0,44.0,0.0,0.0,138.97084254268466,34.675713258562006,10.872707511625098,1132.0,下田市柿崎,下田市柿崎,code_in_car30
22219016002,下田市,六丁目（旧岡方村）,下田市,六丁目（旧岡方村）,下田市六丁目（旧岡方村）,静岡県,下田市,六丁目,（旧岡方村）,下田市六丁目（旧岡方村）,22219.0,16002.0,16002.0,4.0,96,5.904869999999999,1.0,6.0,5.0,2.0,2.0,4.0,2.0,6.0,6.0,3.0,4.0,12.0,12.0,11.0,10.0,7.0,0.0,2.0,1.0,0.0,0.0,0.0379,0.31176,0.184,0.04918,0.04734,0.11348,0.06402,0.2011799999999999,0.21006,0.11736,0.1758,0.69012,0.7584000000000001,0.89111,0.9395,0.78379,0.0,0.22966,0.10021,0.0,0.0,4330.0,総数,,,,-,12,53,31,10,3,62,4867,51.19792,0.0,0.0,57.0,0.0,452.0,295.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,59.0,127.0,0.0,0.0,138.9279490189307,34.676756369444,11.000170267918353,1085.0,下田市六丁目（旧岡方村）,下田市六丁目,code_in_car30
22219014000,下田市,四丁目,下田市,四丁目,下田市四丁目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,826.0,0.0,0.0,0.0,133.0,197.0,228.0,0.0,0.0,0.0,0.0,508.0,0.0,78.0,335.0,0.0,0.0,138.9409060891876,34.674712215443115,11.003467455744204,2305.0,下田市四丁目,下田市四丁目,code_in_car30
22219061000,下田市,武ガ浜,下田市,武ガ浜,下田市武ガ浜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.94802235029104,34.67402365937963,11.013188984016928,66.0,下田市武ガ浜,下田市武ガ浜,code_in_car30
22219062000,下田市,柿崎,下田市,柿崎,下田市柿崎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,518.0,924.0,986.0,0.0,0.0,0.0,0.0,369.0,0.0,0.0,437.0,0.0,0.0,643.0,0.0,68.0,208.0,0.0,0.0,138.95518394151935,34.67359899430392,11.032342084638882,4153.0,下田市柿崎,下田市柿崎,code_in_car30
22219012000,下田市,二丁目,下田市,二丁目,下田市二丁目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,51.0,335.0,453.0,689.0,0.0,357.0,50.0,186.0,210.0,0.0,0.0,0.0,0.0,0.0,643.0,0.0,509.0,979.0,0.0,0.0,138.94389102871364,34.67399919602186,11.049702105916515,4462.0,下田市二丁目,下田市二丁目,code_in_car30
22305020000,松崎町,小杉原,松崎町,小杉原,松崎町小杉原,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.84425765272533,34.735003772281715,11.10470819338355,0.0,松崎町小杉原,松崎町小杉原,code_in_car30
22219016000,下田市,六丁目,下田市,六丁目,下田市六丁目,静岡県,下田市,六丁目,,下田市六丁目,22219.0,16000.0,16000.0,4.0,1561,102.27826000000002,40.0,62.0,37.0,40.0,59.0,69.0,62.0,58.0,71.0,96.0,106.0,131.0,94.0,118.0,162.0,140.0,103.0,61.0,31.0,5.0,1.0,1.516,3.22152,1.3616,0.9836,1.39653,1.95753,1.98462,1.94474,2.48571,3.75552,4.6587000000000005,7.53381,5.9408,9.55918,15.2199,15.6758,12.3703,7.00463,3.1065099999999997,0.50105,0.10021,4328.0,総数,,,,15,139,786,621,341,98,864,82702,53.99418,0.0,0.0,85.0,1264.0,985.0,3810.0,0.0,0.0,0.0,95.0,972.0,0.0,0.0,0.0,137.0,0.0,1814.0,0.0,98.0,90.0,0.0,97.0,138.93333565453526,34.67458763535051,11.12936536388417,9447.0,下田市六丁目,下田市六丁目,code_in_car30
22219013000,下田市,三丁目,下田市,三丁目,下田市三丁目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,352.0,70.0,1189.0,208.0,60.0,0.0,121.0,248.0,0.0,0.0,0.0,0.0,0.0,970.0,0.0,188.0,266.0,0.0,572.0,138.9449211680365,34.66862949391804,11.634434281384454,4244.0,下田市三丁目,下田市三丁目,code_in_car30
22219015000,下田市,五丁目,下田市,五丁目,下田市五丁目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,60.0,0.0,234.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,119.0,391.0,0.0,0.0,0.0,0.0,158.0,138.936728600152,34.66859091851725,11.732046559316494,1106.0,下田市五丁目,下田市五丁目,code_in_car30
22301005000,東伊豆町,大川,東伊豆町,大川,東伊豆町大川,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,828.0,580.0,431.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,139.05058845813673,34.855208103199466,12.542796545000249,2079.0,東伊豆町大川,東伊豆町大川,code_in_car30
22222058000,伊豆市,湯ケ島,伊豆市,湯ケ島,伊豆市湯ケ島,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.93260960673425,34.884830995887235,12.650155696731797,0.0,伊豆市湯ケ島,伊豆市湯ケ島,code_in_car30
22222060000,伊豆市,湯ケ島,伊豆市,湯ケ島,伊豆市湯ケ島,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.94972224249233,34.8894024330429,12.980801798136838,0.0,伊豆市湯ケ島,伊豆市湯ケ島,code_in_car30
22219063000,下田市,須崎,下田市,須崎,下田市須崎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,0.0,50.0,676.0,1270.0,1609.0,0.0,0.0,0.0,255.0,859.0,541.0,47.0,54.0,0.0,0.0,458.0,102.0,679.0,304.0,0.0,173.0,138.96866579702566,34.654870707642004,13.158939819725472,7138.0,下田市須崎,下田市須崎,code_in_car30
22222057000,伊豆市,湯ケ島,伊豆市,湯ケ島,伊豆市湯ケ島,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,138.9304846655912,34.89010527728123,13.261740265153373,345.0,伊豆市湯ケ島,伊豆市湯ケ島,code_in_car30
22222061000,伊豆市,湯ケ島,伊豆市,湯ケ島,伊豆市湯ケ島,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.91996922820798,34.889109228920205,13.361221780533299,0.0,伊豆市湯ケ島,伊豆市湯ケ島,code_in_car30
22222062000,伊豆市,湯ケ島,伊豆市,湯ケ島,伊豆市湯ケ島,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.8738687448197,34.87322539154874,13.488433230031845,0.0,伊豆市湯ケ島,伊豆市湯ケ島,code_in_car30
22222064000,伊豆市,市山,伊豆市,市山,伊豆市市山,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.93654428905455,34.90137904644304,14.415224056719538,39.0,伊豆市市山,伊豆市市山,code_in_car30
