都道府県名,市区町村名,大字・町名,字・丁目名,町丁目名,市区町村コード,町丁字コード,地域階層レベル,総数,CITY_NAME_from_master,S_NAME_from_master,town_name_show,TOWN_CODE_11,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳_医療需要者数,5～9歳_医療需要者数,10～14歳_医療需要者数,15～19歳_医療需要者数,20～24歳_医療需要者数,25～29歳_医療需要者数,30～34歳_医療需要者数,35～39歳_医療需要者数,40～44歳_医療需要者数,45～49歳_医療需要者数,50～54歳_医療需要者数,55～59歳_医療需要者数,60～64歳_医療需要者数,65～69歳_医療需要者数,70～74歳_医療需要者数,75～79歳_医療需要者数,80～84歳_医療需要者数,85～89歳_医療需要者数,90～94歳_医療需要者数,95～99歳_医療需要者数,100歳以上_医療需要者数,医療需要者数合計
千葉県,銚子市,松岸町,二丁目,銚子市松岸町二丁目,12202,071002,4,387.0,銚子市,松岸町二丁目,銚子市松岸町二丁目,12202071002,12.0,8.0,11.0,15.0,9.0,15.0,13.0,13.0,20.0,23.0,30.0,32.0,21.0,42.0,35.0,32.0,30.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,4.0,4.0,2.0,1.0,0.0,0.0,23.0
千葉県,銚子市,松岸町,三丁目,銚子市松岸町三丁目,12202,071003,4,582.0,銚子市,松岸町三丁目,銚子市松岸町三丁目,12202071003,11.0,13.0,23.0,28.0,15.0,21.0,27.0,32.0,33.0,41.0,37.0,36.0,46.0,44.0,50.0,34.0,38.0,28.0,16.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,5.0,4.0,5.0,3.0,2.0,0.0,0.0,39.0
千葉県,銚子市,松岸町,四丁目,銚子市松岸町四丁目,12202,071004,4,484.0,銚子市,松岸町四丁目,銚子市松岸町四丁目,12202071004,7.0,8.0,20.0,18.0,21.0,15.0,10.0,13.0,23.0,29.0,26.0,36.0,38.0,39.0,47.0,29.0,33.0,33.0,29.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,1.0,0.0,30.0
千葉県,銚子市,垣根町,一丁目,銚子市垣根町一丁目,12202,073001,4,280.0,銚子市,垣根町一丁目,銚子市垣根町一丁目,12202073001,11.0,16.0,7.0,10.0,6.0,7.0,7.0,14.0,15.0,21.0,22.0,22.0,18.0,28.0,24.0,23.0,13.0,11.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,16.0
千葉県,銚子市,垣根町,二丁目,銚子市垣根町二丁目,12202,073002,4,160.0,銚子市,垣根町二丁目,銚子市垣根町二丁目,12202073002,5.0,9.0,7.0,13.0,4.0,10.0,9.0,13.0,15.0,12.0,9.0,8.0,9.0,12.0,12.0,5.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
千葉県,銚子市,柴崎町,一丁目,銚子市柴崎町一丁目,12202,074001,4,1006.0,銚子市,柴崎町一丁目,銚子市柴崎町一丁目,12202074001,42.0,29.0,34.0,51.0,29.0,42.0,54.0,57.0,59.0,72.0,53.0,78.0,101.0,75.0,83.0,51.0,46.0,30.0,11.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,4.0,6.0,6.0,8.0,6.0,6.0,3.0,1.0,0.0,0.0,59.0
千葉県,銚子市,柴崎町,二丁目,銚子市柴崎町二丁目,12202,074002,4,109.0,銚子市,柴崎町二丁目,銚子市柴崎町二丁目,12202074002,2.0,2.0,0.0,1.0,5.0,2.0,0.0,7.0,4.0,8.0,10.0,5.0,7.0,19.0,14.0,14.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0
千葉県,銚子市,三宅町,一丁目,銚子市三宅町一丁目,12202,077001,4,34.0,銚子市,三宅町一丁目,銚子市三宅町一丁目,12202077001,0.0,1.0,0.0,1.0,2.0,3.0,0.0,4.0,0.0,4.0,5.0,9.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
千葉県,銚子市,三宅町,二丁目,銚子市三宅町二丁目,12202,077002,4,324.0,銚子市,三宅町二丁目,銚子市三宅町二丁目,12202077002,9.0,10.0,13.0,8.0,12.0,21.0,10.0,17.0,21.0,24.0,19.0,17.0,21.0,41.0,32.0,17.0,15.0,8.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,20.0
千葉県,銚子市,三宅町,三丁目,銚子市三宅町三丁目,12202,077003,4,0.0,銚子市,三宅町三丁目,銚子市三宅町三丁目,12202077003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
