facility,total_patients,top3_frequency
むつ総合病院,43712.0,47
中央クリニックモール,15663.0,29
医療法人章士会 三上医院,12996.0,21
みちのくクリニック,9370.0,15
村中内科・心療内科医院,5426.0,10
医療法人白心会北村医院 むつレディスクリニック,4075.0,4
医療法人佑心会角田整形外科医院,3884.0,2
千田病院,2847.0,1
東通地域医療センター 東通村診療所,2362.0,4
たなか泌尿器科クリニック,2066.0,3
みどりが丘整形外科クリニック,1980.0,4
ちば小児科アレルギー科クリニック,1946.0,3
医療法人道坤会 菊池医院,1322.0,1
白糠診療所,84.0,0
