都道府県名,市区町村名,大字・町名,字・丁目名,町丁目名,市区町村コード,町丁字コード,地域階層レベル,総数,CITY_NAME_from_master,S_NAME_from_master,town_name_show,TOWN_CODE_11,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳_医療需要者数,5～9歳_医療需要者数,10～14歳_医療需要者数,15～19歳_医療需要者数,20～24歳_医療需要者数,25～29歳_医療需要者数,30～34歳_医療需要者数,35～39歳_医療需要者数,40～44歳_医療需要者数,45～49歳_医療需要者数,50～54歳_医療需要者数,55～59歳_医療需要者数,60～64歳_医療需要者数,65～69歳_医療需要者数,70～74歳_医療需要者数,75～79歳_医療需要者数,80～84歳_医療需要者数,85～89歳_医療需要者数,90～94歳_医療需要者数,95～99歳_医療需要者数,100歳以上_医療需要者数,医療需要者数合計
栃木県,宇都宮市,陽東,四丁目,宇都宮市陽東四丁目,09201,236004,4,914.0,宇都宮市,陽東四丁目,宇都宮市陽東四丁目,09201236004,39.0,37.0,27.0,42.0,52.0,62.0,63.0,80.0,54.0,80.0,83.0,50.0,35.0,42.0,48.0,45.0,38.0,20.0,4.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,5.0,5.0,5.0,2.0,0.0,0.0,0.0,47.0
栃木県,宇都宮市,陽東,五丁目,宇都宮市陽東五丁目,09201,236005,4,1268.0,宇都宮市,陽東五丁目,宇都宮市陽東五丁目,09201236005,60.0,39.0,34.0,51.0,84.0,131.0,107.0,90.0,81.0,95.0,101.0,70.0,39.0,51.0,78.0,57.0,37.0,21.0,7.0,3.0,0.0,2.0,2.0,1.0,1.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,7.0,6.0,4.0,2.0,1.0,0.0,0.0,59.0
栃木県,宇都宮市,陽東,六丁目,宇都宮市陽東六丁目,09201,236006,4,1456.0,宇都宮市,陽東六丁目,宇都宮市陽東六丁目,09201236006,30.0,53.0,153.0,193.0,74.0,31.0,28.0,40.0,96.0,259.0,208.0,109.0,57.0,54.0,31.0,18.0,9.0,8.0,3.0,0.0,0.0,1.0,3.0,6.0,5.0,2.0,1.0,1.0,1.0,3.0,10.0,9.0,6.0,4.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,63.0
栃木県,宇都宮市,陽東,七丁目,宇都宮市陽東七丁目,09201,236007,4,570.0,宇都宮市,陽東七丁目,宇都宮市陽東七丁目,09201236007,8.0,19.0,26.0,49.0,116.0,45.0,26.0,31.0,42.0,38.0,34.0,19.0,24.0,20.0,22.0,20.0,18.0,12.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,24.0
栃木県,宇都宮市,陽東,八丁目,宇都宮市陽東八丁目,09201,236008,4,713.0,宇都宮市,陽東八丁目,宇都宮市陽東八丁目,09201236008,24.0,23.0,30.0,40.0,45.0,44.0,57.0,49.0,48.0,64.0,51.0,34.0,20.0,34.0,65.0,41.0,17.0,11.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,6.0,5.0,2.0,1.0,0.0,0.0,0.0,37.0
栃木県,宇都宮市,豊郷台,一丁目,宇都宮市豊郷台一丁目,09201,237001,4,195.0,宇都宮市,豊郷台一丁目,宇都宮市豊郷台一丁目,09201237001,2.0,4.0,4.0,36.0,81.0,8.0,8.0,6.0,8.0,12.0,7.0,0.0,10.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
栃木県,宇都宮市,豊郷台,二丁目,宇都宮市豊郷台二丁目,09201,237002,4,2483.0,宇都宮市,豊郷台二丁目,宇都宮市豊郷台二丁目,09201237002,117.0,119.0,108.0,118.0,85.0,91.0,116.0,155.0,120.0,161.0,188.0,306.0,256.0,212.0,141.0,63.0,39.0,37.0,25.0,5.0,1.0,4.0,6.0,4.0,3.0,2.0,3.0,4.0,5.0,4.0,6.0,8.0,18.0,16.0,17.0,13.0,7.0,5.0,4.0,3.0,1.0,0.0,133.0
栃木県,宇都宮市,豊郷台,三丁目,宇都宮市豊郷台三丁目,09201,237003,4,1797.0,宇都宮市,豊郷台三丁目,宇都宮市豊郷台三丁目,09201237003,139.0,240.0,154.0,88.0,41.0,20.0,75.0,182.0,214.0,213.0,154.0,101.0,70.0,37.0,23.0,18.0,10.0,5.0,3.0,0.0,0.0,5.0,12.0,6.0,2.0,1.0,1.0,2.0,6.0,7.0,8.0,7.0,6.0,4.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,76.0
栃木県,宇都宮市,山本,一丁目,宇都宮市山本一丁目,09201,238001,4,812.0,宇都宮市,山本一丁目,宇都宮市山本一丁目,09201238001,28.0,39.0,29.0,43.0,57.0,27.0,41.0,40.0,43.0,76.0,56.0,45.0,46.0,45.0,48.0,41.0,28.0,15.0,5.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,4.0,5.0,5.0,3.0,2.0,1.0,0.0,0.0,42.0
栃木県,宇都宮市,山本,二丁目,宇都宮市山本二丁目,09201,238002,4,1255.0,宇都宮市,山本二丁目,宇都宮市山本二丁目,09201238002,30.0,30.0,36.0,52.0,53.0,53.0,58.0,53.0,79.0,84.0,80.0,93.0,78.0,88.0,152.0,88.0,67.0,16.0,10.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,5.0,5.0,7.0,14.0,10.0,8.0,2.0,1.0,0.0,0.0,74.0
