都道府県名,市区町村名,大字・町名,字・丁目名,町丁目名,市区町村コード,町丁字コード,地域階層レベル,総数,CITY_NAME_from_master,S_NAME_from_master,town_name_show,TOWN_CODE_11,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳_医療需要者数,5～9歳_医療需要者数,10～14歳_医療需要者数,15～19歳_医療需要者数,20～24歳_医療需要者数,25～29歳_医療需要者数,30～34歳_医療需要者数,35～39歳_医療需要者数,40～44歳_医療需要者数,45～49歳_医療需要者数,50～54歳_医療需要者数,55～59歳_医療需要者数,60～64歳_医療需要者数,65～69歳_医療需要者数,70～74歳_医療需要者数,75～79歳_医療需要者数,80～84歳_医療需要者数,85～89歳_医療需要者数,90～94歳_医療需要者数,95～99歳_医療需要者数,100歳以上_医療需要者数,医療需要者数合計
奈良県,御所市,大字柏原,,御所市大字柏原,29208,171003,4,153.0,御所市,大字柏原,御所市大字柏原,29208171003,4.0,7.0,9.0,6.0,3.0,3.0,6.0,9.0,7.0,13.0,12.0,6.0,12.0,14.0,11.0,16.0,11.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0
奈良県,御所市,大字柏原,,御所市大字柏原,29208,171004,4,110.0,御所市,大字柏原,御所市大字柏原,29208171004,0.0,5.0,2.0,0.0,1.0,0.0,3.0,4.0,6.0,7.0,5.0,4.0,5.0,11.0,17.0,16.0,18.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,8.0
奈良県,生駒市,あすか野北,一丁目,生駒市あすか野北一丁目,29209,003001,4,1007.0,生駒市,あすか野北一丁目,生駒市あすか野北一丁目,29209003001,48.0,75.0,44.0,36.0,41.0,25.0,32.0,68.0,69.0,73.0,68.0,36.0,41.0,52.0,92.0,107.0,62.0,23.0,11.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,9.0,12.0,7.0,3.0,1.0,0.0,0.0,63.0
奈良県,生駒市,あすか野北,二丁目,生駒市あすか野北二丁目,29209,003002,4,873.0,生駒市,あすか野北二丁目,生駒市あすか野北二丁目,29209003002,32.0,44.0,40.0,46.0,25.0,13.0,23.0,38.0,63.0,76.0,45.0,33.0,36.0,49.0,116.0,106.0,58.0,16.0,6.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,4.0,11.0,12.0,7.0,2.0,1.0,0.0,0.0,56.0
奈良県,生駒市,あすか野北,三丁目,生駒市あすか野北三丁目,29209,003003,4,489.0,生駒市,あすか野北三丁目,生駒市あすか野北三丁目,29209003003,9.0,13.0,26.0,11.0,9.0,7.0,14.0,21.0,32.0,35.0,29.0,31.0,22.0,30.0,68.0,74.0,35.0,12.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0,8.0,4.0,1.0,0.0,0.0,0.0,30.0
奈良県,生駒市,あすか野南,一丁目,生駒市あすか野南一丁目,29209,004001,4,444.0,生駒市,あすか野南一丁目,生駒市あすか野南一丁目,29209004001,12.0,16.0,19.0,19.0,14.0,10.0,10.0,14.0,19.0,42.0,23.0,18.0,23.0,24.0,39.0,68.0,33.0,27.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,8.0,4.0,3.0,1.0,0.0,0.0,30.0
奈良県,生駒市,あすか野南,二丁目,生駒市あすか野南二丁目,29209,004002,4,885.0,生駒市,あすか野南二丁目,生駒市あすか野南二丁目,29209004002,28.0,39.0,41.0,31.0,18.0,8.0,25.0,40.0,38.0,61.0,52.0,35.0,36.0,62.0,126.0,135.0,68.0,27.0,9.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,12.0,15.0,8.0,3.0,1.0,0.0,0.0,61.0
奈良県,生駒市,あすか野南,三丁目,生駒市あすか野南三丁目,29209,004003,4,714.0,生駒市,あすか野南三丁目,生駒市あすか野南三丁目,29209004003,26.0,36.0,43.0,25.0,26.0,12.0,25.0,38.0,41.0,60.0,43.0,28.0,29.0,39.0,75.0,78.0,50.0,28.0,5.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,7.0,9.0,6.0,3.0,1.0,0.0,0.0,47.0
奈良県,生駒市,萩の台,一丁目,生駒市萩の台一丁目,29209,083101,4,849.0,生駒市,萩の台一丁目,生駒市萩の台一丁目,29209083101,16.0,18.0,36.0,45.0,43.0,27.0,32.0,34.0,50.0,64.0,69.0,75.0,83.0,85.0,64.0,48.0,37.0,15.0,5.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,7.0,6.0,5.0,4.0,2.0,1.0,0.0,0.0,50.0
奈良県,生駒市,萩の台,二丁目,生駒市萩の台二丁目,29209,083102,4,279.0,生駒市,萩の台二丁目,生駒市萩の台二丁目,29209083102,4.0,6.0,14.0,9.0,10.0,6.0,5.0,10.0,14.0,25.0,26.0,13.0,6.0,28.0,43.0,28.0,13.0,12.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,17.0
奈良県,生駒市,萩の台,三丁目,生駒市萩の台三丁目,29209,083103,4,783.0,生駒市,萩の台三丁目,生駒市萩の台三丁目,29209083103,19.0,21.0,33.0,23.0,14.0,3.0,17.0,29.0,38.0,47.0,31.0,31.0,41.0,91.0,115.0,103.0,49.0,39.0,25.0,12.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,7.0,11.0,12.0,6.0,4.0,3.0,1.0,0.0,59.0
奈良県,生駒市,萩の台,四丁目,生駒市萩の台四丁目,29209,083104,4,527.0,生駒市,萩の台四丁目,生駒市萩の台四丁目,29209083104,9.0,12.0,10.0,13.0,14.0,10.0,15.0,20.0,29.0,29.0,31.0,15.0,25.0,40.0,73.0,77.0,39.0,31.0,25.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,7.0,9.0,5.0,4.0,3.0,1.0,0.0,40.0
奈良県,生駒市,萩の台,五丁目,生駒市萩の台五丁目,29209,083105,4,392.0,生駒市,萩の台五丁目,生駒市萩の台五丁目,29209083105,10.0,5.0,18.0,19.0,22.0,21.0,27.0,17.0,10.0,33.0,26.0,39.0,58.0,44.0,18.0,11.0,11.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,4.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,21.0
