都道府県名,市区町村名,大字・町名,字・丁目名,町丁目名,市区町村コード,町丁字コード,地域階層レベル,総数,CITY_NAME_from_master,S_NAME_from_master,town_name_show,TOWN_CODE_11,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳_医療需要者数,5～9歳_医療需要者数,10～14歳_医療需要者数,15～19歳_医療需要者数,20～24歳_医療需要者数,25～29歳_医療需要者数,30～34歳_医療需要者数,35～39歳_医療需要者数,40～44歳_医療需要者数,45～49歳_医療需要者数,50～54歳_医療需要者数,55～59歳_医療需要者数,60～64歳_医療需要者数,65～69歳_医療需要者数,70～74歳_医療需要者数,75～79歳_医療需要者数,80～84歳_医療需要者数,85～89歳_医療需要者数,90～94歳_医療需要者数,95～99歳_医療需要者数,100歳以上_医療需要者数,医療需要者数合計
神奈川県,横浜市鶴見区,鶴見,二丁目,横浜市鶴見区鶴見二丁目,14101,012002,4,1016.0,横浜市鶴見区,鶴見二丁目,横浜市鶴見区鶴見二丁目,14101012002,30.0,28.0,38.0,35.0,138.0,70.0,56.0,56.0,68.0,73.0,60.0,43.0,52.0,55.0,57.0,53.0,38.0,21.0,4.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,5.0,6.0,5.0,2.0,0.0,0.0,0.0,48.0
神奈川県,横浜市鶴見区,寺谷,一丁目,横浜市鶴見区寺谷一丁目,14101,014001,4,2560.0,横浜市鶴見区,寺谷一丁目,横浜市鶴見区寺谷一丁目,14101014001,95.0,91.0,98.0,78.0,197.0,232.0,180.0,189.0,174.0,195.0,165.0,148.0,113.0,109.0,150.0,100.0,70.0,58.0,19.0,2.0,0.0,4.0,5.0,4.0,2.0,5.0,7.0,6.0,6.0,6.0,8.0,7.0,9.0,7.0,9.0,14.0,11.0,8.0,7.0,2.0,0.0,0.0,127.0
神奈川県,横浜市鶴見区,寺谷,二丁目,横浜市鶴見区寺谷二丁目,14101,014002,4,2371.0,横浜市鶴見区,寺谷二丁目,横浜市鶴見区寺谷二丁目,14101014002,79.0,97.0,82.0,97.0,149.0,196.0,150.0,173.0,157.0,203.0,166.0,167.0,100.0,102.0,146.0,100.0,81.0,56.0,20.0,1.0,0.0,3.0,5.0,3.0,2.0,4.0,6.0,5.0,6.0,5.0,8.0,7.0,10.0,6.0,8.0,14.0,11.0,10.0,6.0,2.0,0.0,0.0,121.0
神奈川県,横浜市鶴見区,馬場,一丁目,横浜市鶴見区馬場一丁目,14101,019001,4,2398.0,横浜市鶴見区,馬場一丁目,横浜市鶴見区馬場一丁目,14101019001,75.0,84.0,87.0,108.0,119.0,139.0,108.0,137.0,145.0,180.0,206.0,169.0,109.0,121.0,149.0,160.0,132.0,68.0,27.0,3.0,0.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,5.0,5.0,7.0,9.0,10.0,7.0,10.0,14.0,18.0,16.0,8.0,3.0,0.0,0.0,135.0
神奈川県,横浜市鶴見区,馬場,二丁目,横浜市鶴見区馬場二丁目,14101,019002,4,2806.0,横浜市鶴見区,馬場二丁目,横浜市鶴見区馬場二丁目,14101019002,125.0,147.0,114.0,105.0,127.0,95.0,137.0,200.0,205.0,225.0,215.0,191.0,176.0,159.0,182.0,153.0,103.0,56.0,23.0,7.0,1.0,5.0,8.0,4.0,3.0,3.0,3.0,4.0,7.0,7.0,9.0,9.0,11.0,11.0,13.0,17.0,17.0,12.0,6.0,2.0,1.0,0.0,152.0
神奈川県,横浜市鶴見区,馬場,三丁目,横浜市鶴見区馬場三丁目,14101,019003,4,2684.0,横浜市鶴見区,馬場三丁目,横浜市鶴見区馬場三丁目,14101019003,103.0,139.0,145.0,159.0,145.0,128.0,119.0,139.0,202.0,249.0,208.0,178.0,133.0,152.0,146.0,104.0,88.0,51.0,23.0,4.0,0.0,4.0,7.0,5.0,4.0,3.0,4.0,4.0,5.0,7.0,10.0,9.0,10.0,8.0,12.0,14.0,12.0,11.0,6.0,2.0,0.0,0.0,137.0
神奈川県,横浜市鶴見区,馬場,四丁目,横浜市鶴見区馬場四丁目,14101,019004,4,2712.0,横浜市鶴見区,馬場四丁目,横浜市鶴見区馬場四丁目,14101019004,126.0,147.0,136.0,112.0,114.0,118.0,162.0,177.0,208.0,218.0,194.0,182.0,128.0,164.0,168.0,122.0,93.0,62.0,31.0,8.0,0.0,5.0,8.0,5.0,3.0,3.0,3.0,5.0,6.0,7.0,9.0,9.0,10.0,8.0,13.0,16.0,14.0,11.0,7.0,3.0,1.0,0.0,146.0
神奈川県,横浜市鶴見区,馬場,五丁目,横浜市鶴見区馬場五丁目,14101,019005,4,1918.0,横浜市鶴見区,馬場五丁目,横浜市鶴見区馬場五丁目,14101019005,56.0,63.0,91.0,114.0,108.0,79.0,78.0,81.0,108.0,168.0,172.0,158.0,113.0,115.0,124.0,112.0,56.0,40.0,25.0,6.0,0.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,7.0,8.0,9.0,7.0,9.0,12.0,13.0,7.0,5.0,3.0,1.0,0.0,106.0
神奈川県,横浜市鶴見区,馬場,六丁目,横浜市鶴見区馬場六丁目,14101,019006,4,1787.0,横浜市鶴見区,馬場六丁目,横浜市鶴見区馬場六丁目,14101019006,68.0,89.0,83.0,91.0,83.0,68.0,75.0,125.0,126.0,149.0,146.0,88.0,86.0,98.0,121.0,99.0,85.0,57.0,22.0,0.0,1.0,3.0,5.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,6.0,6.0,5.0,5.0,8.0,11.0,11.0,10.0,7.0,2.0,0.0,0.0,98.0
神奈川県,横浜市鶴見区,馬場,七丁目,横浜市鶴見区馬場七丁目,14101,019007,4,2298.0,横浜市鶴見区,馬場七丁目,横浜市鶴見区馬場七丁目,14101019007,106.0,104.0,96.0,106.0,129.0,118.0,163.0,143.0,151.0,187.0,210.0,170.0,97.0,117.0,117.0,93.0,68.0,47.0,9.0,1.0,2.0,4.0,5.0,4.0,3.0,3.0,3.0,5.0,5.0,5.0,7.0,9.0,10.0,6.0,9.0,11.0,10.0,8.0,5.0,1.0,0.0,0.0,113.0
神奈川県,横浜市鶴見区,北寺尾,一丁目,横浜市鶴見区北寺尾一丁目,14101,026001,4,2156.0,横浜市鶴見区,北寺尾一丁目,横浜市鶴見区北寺尾一丁目,14101026001,80.0,98.0,55.0,91.0,104.0,108.0,117.0,140.0,157.0,156.0,163.0,139.0,147.0,126.0,143.0,117.0,84.0,42.0,17.0,6.0,1.0,3.0,5.0,2.0,2.0,2.0,3.0,4.0,5.0,5.0,6.0,7.0,8.0,9.0,10.0,13.0,13.0,10.0,5.0,2.0,1.0,0.0,115.0
神奈川県,横浜市鶴見区,北寺尾,二丁目,横浜市鶴見区北寺尾二丁目,14101,026002,4,1597.0,横浜市鶴見区,北寺尾二丁目,横浜市鶴見区北寺尾二丁目,14101026002,70.0,68.0,84.0,80.0,56.0,67.0,97.0,82.0,126.0,152.0,126.0,93.0,86.0,80.0,95.0,81.0,54.0,34.0,18.0,1.0,0.0,3.0,4.0,3.0,2.0,1.0,2.0,3.0,3.0,4.0,6.0,6.0,5.0,5.0,6.0,9.0,9.0,6.0,4.0,2.0,0.0,0.0,83.0
神奈川県,横浜市鶴見区,北寺尾,三丁目,横浜市鶴見区北寺尾三丁目,14101,026003,4,1982.0,横浜市鶴見区,北寺尾三丁目,横浜市鶴見区北寺尾三丁目,14101026003,65.0,78.0,77.0,93.0,103.0,96.0,93.0,117.0,120.0,158.0,165.0,136.0,152.0,126.0,120.0,99.0,68.0,50.0,13.0,7.0,0.0,2.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,6.0,7.0,8.0,10.0,10.0,11.0,11.0,8.0,6.0,1.0,1.0,0.0,106.0
神奈川県,横浜市鶴見区,北寺尾,四丁目,横浜市鶴見区北寺尾四丁目,14101,026004,4,2559.0,横浜市鶴見区,北寺尾四丁目,横浜市鶴見区北寺尾四丁目,14101026004,156.0,181.0,147.0,111.0,97.0,101.0,150.0,217.0,176.0,191.0,190.0,134.0,144.0,122.0,137.0,87.0,75.0,59.0,22.0,9.0,4.0,6.0,9.0,5.0,3.0,2.0,3.0,5.0,7.0,6.0,7.0,8.0,8.0,9.0,10.0,13.0,10.0,9.0,7.0,2.0,1.0,0.0,130.0
神奈川県,横浜市鶴見区,北寺尾,五丁目,横浜市鶴見区北寺尾五丁目,14101,026005,4,2258.0,横浜市鶴見区,北寺尾五丁目,横浜市鶴見区北寺尾五丁目,14101026005,95.0,80.0,103.0,129.0,124.0,108.0,117.0,118.0,137.0,197.0,179.0,178.0,155.0,145.0,110.0,91.0,56.0,48.0,33.0,7.0,1.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,8.0,8.0,10.0,10.0,12.0,10.0,10.0,7.0,6.0,3.0,1.0,0.0,119.0
神奈川県,横浜市鶴見区,北寺尾,六丁目,横浜市鶴見区北寺尾六丁目,14101,026006,4,3034.0,横浜市鶴見区,北寺尾六丁目,横浜市鶴見区北寺尾六丁目,14101026006,162.0,132.0,149.0,140.0,162.0,158.0,215.0,179.0,188.0,233.0,211.0,195.0,172.0,182.0,175.0,135.0,93.0,51.0,26.0,3.0,0.0,6.0,7.0,5.0,3.0,4.0,4.0,7.0,6.0,7.0,9.0,9.0,11.0,11.0,15.0,16.0,15.0,11.0,6.0,3.0,0.0,0.0,155.0
神奈川県,横浜市鶴見区,北寺尾,七丁目,横浜市鶴見区北寺尾七丁目,14101,026007,4,3514.0,横浜市鶴見区,北寺尾七丁目,横浜市鶴見区北寺尾七丁目,14101026007,134.0,190.0,227.0,190.0,140.0,138.0,138.0,219.0,301.0,348.0,267.0,208.0,186.0,181.0,229.0,165.0,122.0,36.0,22.0,7.0,1.0,5.0,10.0,8.0,5.0,3.0,4.0,4.0,7.0,11.0,14.0,12.0,12.0,12.0,15.0,22.0,18.0,15.0,4.0,2.0,1.0,0.0,184.0
神奈川県,横浜市鶴見区,獅子ケ谷,一丁目,横浜市鶴見区獅子ケ谷一丁目,14101,033101,4,4544.0,横浜市鶴見区,獅子ケ谷一丁目,横浜市鶴見区獅子ケ谷一丁目,14101033101,169.0,212.0,238.0,262.0,267.0,213.0,205.0,215.0,274.0,410.0,448.0,339.0,237.0,220.0,255.0,220.0,168.0,84.0,26.0,6.0,1.0,6.0,11.0,9.0,6.0,6.0,6.0,7.0,7.0,10.0,16.0,20.0,19.0,15.0,18.0,24.0,25.0,20.0,10.0,3.0,1.0,0.0,239.0
神奈川県,横浜市鶴見区,獅子ケ谷,二丁目,横浜市鶴見区獅子ケ谷二丁目,14101,033102,4,2013.0,横浜市鶴見区,獅子ケ谷二丁目,横浜市鶴見区獅子ケ谷二丁目,14101033102,79.0,79.0,82.0,97.0,107.0,92.0,115.0,124.0,138.0,191.0,160.0,136.0,91.0,99.0,123.0,97.0,74.0,46.0,26.0,10.0,1.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,5.0,7.0,7.0,8.0,6.0,8.0,12.0,11.0,9.0,5.0,3.0,1.0,0.0,108.0
神奈川県,横浜市鶴見区,獅子ケ谷,三丁目,横浜市鶴見区獅子ケ谷三丁目,14101,033103,4,668.0,横浜市鶴見区,獅子ケ谷三丁目,横浜市鶴見区獅子ケ谷三丁目,14101033103,19.0,24.0,21.0,25.0,30.0,16.0,33.0,41.0,35.0,53.0,56.0,40.0,29.0,39.0,37.0,33.0,50.0,48.0,26.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,6.0,6.0,3.0,0.0,0.0,41.0
神奈川県,横浜市鶴見区,駒岡,一丁目,横浜市鶴見区駒岡一丁目,14101,034101,4,3288.0,横浜市鶴見区,駒岡一丁目,横浜市鶴見区駒岡一丁目,14101034101,149.0,184.0,196.0,155.0,165.0,147.0,155.0,236.0,238.0,306.0,255.0,224.0,165.0,188.0,195.0,135.0,78.0,46.0,15.0,5.0,0.0,6.0,10.0,7.0,4.0,4.0,4.0,5.0,8.0,8.0,12.0,11.0,13.0,10.0,15.0,18.0,15.0,9.0,5.0,2.0,1.0,0.0,167.0
神奈川県,横浜市鶴見区,駒岡,二丁目,横浜市鶴見区駒岡二丁目,14101,034102,4,1442.0,横浜市鶴見区,駒岡二丁目,横浜市鶴見区駒岡二丁目,14101034102,92.0,69.0,65.0,64.0,69.0,81.0,117.0,131.0,138.0,119.0,109.0,72.0,55.0,47.0,47.0,48.0,28.0,14.0,6.0,0.0,0.0,3.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,5.0,3.0,2.0,1.0,0.0,0.0,64.0
神奈川県,横浜市鶴見区,駒岡,三丁目,横浜市鶴見区駒岡三丁目,14101,034103,4,3531.0,横浜市鶴見区,駒岡三丁目,横浜市鶴見区駒岡三丁目,14101034103,122.0,153.0,143.0,167.0,179.0,161.0,189.0,201.0,253.0,314.0,259.0,239.0,232.0,233.0,212.0,159.0,122.0,81.0,30.0,6.0,1.0,5.0,8.0,5.0,4.0,4.0,5.0,6.0,7.0,9.0,12.0,11.0,14.0,15.0,19.0,20.0,18.0,15.0,9.0,3.0,1.0,0.0,190.0
神奈川県,横浜市鶴見区,駒岡,四丁目,横浜市鶴見区駒岡四丁目,14101,034104,4,5682.0,横浜市鶴見区,駒岡四丁目,横浜市鶴見区駒岡四丁目,14101034104,225.0,355.0,330.0,231.0,270.0,261.0,275.0,389.0,504.0,537.0,431.0,331.0,277.0,239.0,285.0,252.0,200.0,133.0,46.0,10.0,3.0,9.0,18.0,12.0,6.0,6.0,7.0,9.0,13.0,18.0,21.0,19.0,19.0,18.0,19.0,27.0,28.0,24.0,15.0,5.0,1.0,0.0,294.0
神奈川県,横浜市鶴見区,駒岡,五丁目,横浜市鶴見区駒岡五丁目,14101,034105,4,2645.0,横浜市鶴見区,駒岡五丁目,横浜市鶴見区駒岡五丁目,14101034105,159.0,121.0,94.0,85.0,157.0,185.0,201.0,191.0,177.0,238.0,206.0,170.0,138.0,118.0,102.0,83.0,69.0,36.0,21.0,4.0,1.0,6.0,6.0,3.0,2.0,4.0,5.0,6.0,6.0,6.0,9.0,9.0,10.0,9.0,10.0,10.0,9.0,8.0,4.0,2.0,0.0,0.0,124.0
神奈川県,横浜市鶴見区,上末吉,一丁目,横浜市鶴見区上末吉一丁目,14101,035001,4,2407.0,横浜市鶴見区,上末吉一丁目,横浜市鶴見区上末吉一丁目,14101035001,70.0,96.0,145.0,144.0,156.0,110.0,120.0,125.0,162.0,281.0,195.0,175.0,108.0,91.0,126.0,92.0,63.0,53.0,28.0,10.0,2.0,3.0,5.0,5.0,4.0,4.0,3.0,4.0,4.0,6.0,11.0,9.0,10.0,7.0,7.0,12.0,10.0,8.0,6.0,3.0,1.0,0.0,122.0
神奈川県,横浜市鶴見区,上末吉,二丁目,横浜市鶴見区上末吉二丁目,14101,035002,4,2288.0,横浜市鶴見区,上末吉二丁目,横浜市鶴見区上末吉二丁目,14101035002,65.0,85.0,141.0,165.0,82.0,78.0,84.0,119.0,187.0,302.0,215.0,131.0,106.0,116.0,132.0,100.0,72.0,51.0,20.0,7.0,1.0,2.0,4.0,5.0,4.0,2.0,2.0,3.0,4.0,7.0,12.0,9.0,8.0,7.0,9.0,12.0,11.0,9.0,6.0,2.0,1.0,0.0,119.0
神奈川県,横浜市鶴見区,上末吉,三丁目,横浜市鶴見区上末吉三丁目,14101,035003,4,1195.0,横浜市鶴見区,上末吉三丁目,横浜市鶴見区上末吉三丁目,14101035003,44.0,43.0,40.0,22.0,57.0,69.0,87.0,84.0,83.0,97.0,70.0,72.0,61.0,66.0,84.0,58.0,39.0,32.0,22.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,8.0,6.0,5.0,4.0,2.0,0.0,0.0,63.0
神奈川県,横浜市鶴見区,上末吉,四丁目,横浜市鶴見区上末吉四丁目,14101,035004,4,1451.0,横浜市鶴見区,上末吉四丁目,横浜市鶴見区上末吉四丁目,14101035004,31.0,39.0,42.0,64.0,88.0,53.0,54.0,82.0,84.0,126.0,120.0,76.0,90.0,108.0,124.0,119.0,65.0,35.0,15.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,5.0,5.0,4.0,6.0,9.0,12.0,13.0,8.0,4.0,2.0,0.0,0.0,87.0
神奈川県,横浜市鶴見区,上末吉,五丁目,横浜市鶴見区上末吉五丁目,14101,035005,4,2403.0,横浜市鶴見区,上末吉五丁目,横浜市鶴見区上末吉五丁目,14101035005,83.0,116.0,119.0,113.0,120.0,117.0,113.0,156.0,174.0,194.0,162.0,117.0,124.0,131.0,153.0,128.0,79.0,64.0,38.0,22.0,3.0,3.0,6.0,4.0,3.0,3.0,3.0,4.0,5.0,6.0,8.0,7.0,7.0,8.0,11.0,14.0,14.0,9.0,7.0,4.0,2.0,0.0,128.0
神奈川県,横浜市鶴見区,下末吉,一丁目,横浜市鶴見区下末吉一丁目,14101,040001,4,2280.0,横浜市鶴見区,下末吉一丁目,横浜市鶴見区下末吉一丁目,14101040001,74.0,74.0,60.0,54.0,84.0,166.0,143.0,168.0,147.0,160.0,145.0,130.0,119.0,132.0,176.0,152.0,90.0,75.0,22.0,8.0,0.0,3.0,4.0,2.0,1.0,2.0,5.0,5.0,6.0,5.0,6.0,6.0,7.0,8.0,11.0,17.0,17.0,11.0,9.0,2.0,1.0,0.0,128.0
神奈川県,横浜市鶴見区,下末吉,二丁目,横浜市鶴見区下末吉二丁目,14101,040002,4,2061.0,横浜市鶴見区,下末吉二丁目,横浜市鶴見区下末吉二丁目,14101040002,66.0,52.0,60.0,74.0,104.0,139.0,126.0,123.0,140.0,149.0,144.0,137.0,131.0,140.0,152.0,131.0,81.0,40.0,14.0,4.0,0.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,5.0,6.0,6.0,8.0,8.0,11.0,14.0,15.0,10.0,5.0,1.0,0.0,0.0,113.0
神奈川県,横浜市鶴見区,下末吉,三丁目,横浜市鶴見区下末吉三丁目,14101,040003,4,1765.0,横浜市鶴見区,下末吉三丁目,横浜市鶴見区下末吉三丁目,14101040003,75.0,72.0,66.0,61.0,76.0,79.0,129.0,118.0,101.0,139.0,115.0,96.0,99.0,123.0,140.0,106.0,56.0,52.0,16.0,6.0,0.0,3.0,4.0,2.0,1.0,2.0,2.0,4.0,4.0,4.0,5.0,5.0,6.0,6.0,10.0,13.0,12.0,7.0,6.0,2.0,1.0,0.0,99.0
神奈川県,横浜市鶴見区,下末吉,四丁目,横浜市鶴見区下末吉四丁目,14101,040004,4,1776.0,横浜市鶴見区,下末吉四丁目,横浜市鶴見区下末吉四丁目,14101040004,39.0,45.0,46.0,61.0,100.0,117.0,115.0,120.0,112.0,153.0,130.0,105.0,107.0,123.0,127.0,94.0,71.0,34.0,15.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,3.0,4.0,4.0,4.0,6.0,6.0,6.0,7.0,10.0,12.0,11.0,9.0,4.0,2.0,0.0,0.0,96.0
神奈川県,横浜市鶴見区,下末吉,五丁目,横浜市鶴見区下末吉五丁目,14101,040005,4,3715.0,横浜市鶴見区,下末吉五丁目,横浜市鶴見区下末吉五丁目,14101040005,136.0,118.0,176.0,211.0,211.0,162.0,193.0,189.0,232.0,378.0,332.0,258.0,167.0,189.0,218.0,201.0,91.0,90.0,64.0,29.0,7.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,8.0,15.0,15.0,15.0,11.0,15.0,20.0,23.0,11.0,10.0,6.0,3.0,1.0,197.0
神奈川県,横浜市鶴見区,下末吉,六丁目,横浜市鶴見区下末吉六丁目,14101,040006,4,2824.0,横浜市鶴見区,下末吉六丁目,横浜市鶴見区下末吉六丁目,14101040006,151.0,98.0,104.0,108.0,207.0,263.0,174.0,184.0,195.0,232.0,181.0,178.0,137.0,172.0,166.0,113.0,69.0,32.0,16.0,5.0,1.0,6.0,5.0,4.0,3.0,5.0,7.0,6.0,6.0,7.0,9.0,8.0,10.0,9.0,14.0,16.0,13.0,8.0,4.0,2.0,1.0,0.0,143.0
神奈川県,横浜市鶴見区,梶山,一丁目,横浜市鶴見区梶山一丁目,14101,046001,4,2063.0,横浜市鶴見区,梶山一丁目,横浜市鶴見区梶山一丁目,14101046001,52.0,74.0,99.0,82.0,111.0,107.0,97.0,99.0,139.0,207.0,196.0,148.0,117.0,116.0,143.0,94.0,71.0,37.0,13.0,2.0,0.0,2.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,5.0,8.0,9.0,9.0,7.0,9.0,13.0,11.0,9.0,4.0,1.0,0.0,0.0,109.0
