TOWN_CODE_11,CITY_NAME,S_NAME,CITY_NAME_from_master,S_NAME_from_master,town_name_show,都道府県名,市区町村名,大字・町名,字・丁目名,町丁目名,市区町村コード,町丁字コード,地域階層レベル,総数,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳_医療需要者数,5～9歳_医療需要者数,10～14歳_医療需要者数,15～19歳_医療需要者数,20～24歳_医療需要者数,25～29歳_医療需要者数,30～34歳_医療需要者数,35～39歳_医療需要者数,40～44歳_医療需要者数,45～49歳_医療需要者数,50～54歳_医療需要者数,55～59歳_医療需要者数,60～64歳_医療需要者数,65～69歳_医療需要者数,70～74歳_医療需要者数,75～79歳_医療需要者数,80～84歳_医療需要者数,85～89歳_医療需要者数,90～94歳_医療需要者数,95～99歳_医療需要者数,100歳以上_医療需要者数,医療需要者数合計,いこまファミリークリニック,いとしろクリニック,おおすが内科クリニック,こくぼクリニック,さぐち内科,てらしまクリニック,なかの内科クリニック,みうら内科・糖尿病クリニック,みのかも西クリニック,みの長村医院,ウェルネス高井クリニック,カブチ山田クリニック,一般財団法人岐阜健康管理センター すこやかクリニック,下條内科クリニック,中部国際医療センター,医療法人春陽会 慈恵中央病院,医療法人清仁会 のぞみの丘ホスピタル,医療法人社団秀洋会 阿知波医院,医療法人香徳会 関中央病院,土屋クリニック,堀部医院,大前医院おぜ診療所,大矢クリニック,安田内科クリニック,小島内科,山手クリニック,岐阜県厚生農業協同組合連合会 中濃厚生病院,明星診療所,杉山クリニック,林クリニック,林医院,滝谷医院,真鍋内科,石木クリニック,竹内医院,美濃市立美濃病院,臼井ハツラツクリニック,藤井クリニック,西田醫院,関市国民健康保険津保川診療所,青山内科,LON,LAT,dist_km,total_patients,town,town_norm,match_type
21205950010,関市,富之保,関市,富之保,関市富之保,岐阜県,関市,富之保,,関市富之保,21205.0,950010.0,4.0,87.0,4.0,7.0,3.0,2.0,1.0,2.0,3.0,7.0,2.0,3.0,4.0,6.0,7.0,14.0,8.0,5.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.01292791709105,35.58152024981884,0.22455016724041424,0.0,関市富之保,関市富之保,code_in_car30
21205950006,関市,富之保,関市,富之保,関市富之保,岐阜県,関市,富之保,,関市富之保,21205.0,950006.0,4.0,154.0,3.0,7.0,5.0,3.0,6.0,3.0,3.0,9.0,10.0,12.0,9.0,9.0,15.0,9.0,16.0,16.0,5.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.01352226596913,35.587048887549905,0.40491105446627423,0.0,関市富之保,関市富之保,code_in_car30
21205950005,関市,富之保,関市,富之保,関市富之保,岐阜県,関市,富之保,,関市富之保,21205.0,950005.0,4.0,65.0,0.0,3.0,3.0,1.0,0.0,2.0,3.0,3.0,2.0,3.0,1.0,5.0,13.0,3.0,10.0,5.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0091893535533,35.583763206751115,0.4178780650597528,0.0,関市富之保,関市富之保,code_in_car30
21205950009,関市,富之保,関市,富之保,関市富之保,岐阜県,関市,富之保,,関市富之保,21205.0,950009.0,4.0,102.0,1.0,1.0,1.0,2.0,1.0,5.0,4.0,5.0,3.0,8.0,4.0,9.0,11.0,18.0,9.0,7.0,6.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.02367845746147,35.582181527769315,0.9046483467820319,0.0,関市富之保,関市富之保,code_in_car30
21205950007,関市,富之保,関市,富之保,関市富之保,岐阜県,関市,富之保,,関市富之保,21205.0,950007.0,4.0,145.0,2.0,1.0,4.0,6.0,3.0,2.0,2.0,2.0,4.0,7.0,6.0,8.0,9.0,11.0,20.0,11.0,15.0,15.0,10.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,0.0,137.02125017002825,35.58920152565173,0.9323175848199045,219.0,関市富之保,関市富之保,code_in_car30
21205949002,関市,中之保,関市,中之保,関市中之保,岐阜県,関市,中之保,,関市中之保,21205.0,949002.0,4.0,191.0,4.0,8.0,9.0,7.0,1.0,0.0,4.0,9.0,16.0,12.0,7.0,7.0,16.0,20.0,26.0,16.0,12.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,11.0,0.0,0.0,32.0,0.0,0.0,0.0,285.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,137.01059525661339,35.56957628483497,1.5655798913110284,621.0,関市中之保,関市中之保,code_in_car30
21205950008,関市,富之保,関市,富之保,関市富之保,岐阜県,関市,富之保,,関市富之保,21205.0,950008.0,4.0,117.0,3.0,1.0,5.0,3.0,3.0,1.0,0.0,8.0,7.0,8.0,9.0,2.0,7.0,12.0,14.0,10.0,12.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0302655727294,35.59562985509676,2.0160657681845917,74.0,関市富之保,関市富之保,code_in_car30
21205948002,関市,下之保,関市,下之保,関市下之保,岐阜県,関市,下之保,,関市下之保,21205.0,948002.0,4.0,55.0,0.0,2.0,3.0,1.0,1.0,4.0,3.0,3.0,2.0,1.0,1.0,6.0,8.0,4.0,4.0,2.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.99442042819362,35.57323721425838,2.085470795097451,74.0,関市下之保,関市下之保,code_in_car30
21205950004,関市,富之保,関市,富之保,関市富之保,岐阜県,関市,富之保,,関市富之保,21205.0,950004.0,4.0,57.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,5.0,0.0,0.0,4.0,3.0,8.0,4.0,6.0,3.0,6.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.99009659950036,35.58825104146796,2.2090714945694176,0.0,関市富之保,関市富之保,code_in_car30
21205949001,関市,中之保,関市,中之保,関市中之保,岐阜県,関市,中之保,,関市中之保,21205.0,949001.0,4.0,143.0,2.0,8.0,12.0,3.0,4.0,2.0,5.0,7.0,9.0,7.0,7.0,14.0,16.0,9.0,15.0,8.0,7.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.00801254135936,35.56376893471231,2.246064209074489,0.0,関市中之保,関市中之保,code_in_car30
21205949003,関市,中之保,関市,中之保,関市中之保,岐阜県,関市,中之保,,関市中之保,21205.0,949003.0,4.0,79.0,0.0,3.0,2.0,1.0,0.0,4.0,2.0,0.0,4.0,2.0,2.0,13.0,8.0,10.0,8.0,5.0,6.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.02266863288625,35.56444839904213,2.2565766607687756,0.0,関市中之保,関市中之保,code_in_car30
21205959000,関市,上之保名倉,関市,上之保名倉,関市上之保名倉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.02233792415916,35.60328479141992,2.3408114162439646,0.0,関市上之保名倉,関市上之保名倉,code_in_car30
21205950002,関市,富之保,関市,富之保,関市富之保,岐阜県,関市,富之保,,関市富之保,21205.0,950002.0,4.0,167.0,5.0,3.0,6.0,6.0,10.0,1.0,3.0,5.0,8.0,10.0,11.0,7.0,17.0,14.0,19.0,17.0,11.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0050634183848,35.60337543241759,2.355706951163027,235.0,関市富之保,関市富之保,code_in_car30
21205949006,関市,中之保,関市,中之保,関市中之保,岐阜県,関市,中之保,,関市中之保,21205.0,949006.0,4.0,41.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,3.0,4.0,3.0,4.0,1.0,3.0,7.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,57.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,0.0,137.04086795082176,35.58057291807489,2.4690109245003966,196.0,関市中之保,関市中之保,code_in_car30
21205949005,関市,中之保,関市,中之保,関市中之保,岐阜県,関市,中之保,,関市中之保,21205.0,949005.0,4.0,65.0,0.0,0.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,5.0,6.0,4.0,0.0,6.0,5.0,8.0,10.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.03697417355275,35.57090688349935,2.516017199016186,0.0,関市中之保,関市中之保,code_in_car30
21205949004,関市,中之保,関市,中之保,関市中之保,岐阜県,関市,中之保,,関市中之保,21205.0,949004.0,4.0,145.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,6.0,0.0,2.0,4.0,4.0,10.0,10.0,6.0,6.0,16.0,27.0,31.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.03425366163214,35.56454674770579,2.7976136216938503,0.0,関市中之保,関市中之保,code_in_car30
21205950003,関市,富之保,関市,富之保,関市富之保,岐阜県,関市,富之保,,関市富之保,21205.0,950003.0,4.0,59.0,1.0,1.0,0.0,2.0,2.0,1.0,3.0,1.0,0.0,1.0,3.0,10.0,3.0,3.0,8.0,2.0,7.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,136.9917386865262,35.601731151750144,2.8503060227671417,307.0,関市富之保,関市富之保,code_in_car30
21205956000,関市,上之保和田野,関市,上之保和田野,関市上之保和田野,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,0.0,0.0,0.0,79.0,0.0,137.0331089124288,35.60666693940894,3.120348220804285,448.0,関市上之保和田野,関市上之保和田野,code_in_car30
21205957000,関市,上之保先谷,関市,上之保先谷,関市上之保先谷,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,0.0,137.018589994512,35.61188995267008,3.1959892679803357,361.0,関市上之保先谷,関市上之保先谷,code_in_car30
21205948001,関市,下之保,関市,下之保,関市下之保,岐阜県,関市,下之保,,関市下之保,21205.0,948001.0,4.0,80.0,1.0,1.0,4.0,2.0,0.0,2.0,4.0,3.0,4.0,3.0,2.0,6.0,14.0,8.0,12.0,1.0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,136.9818403252401,35.571040798009584,3.2003412172162276,245.0,関市下之保,関市下之保,code_in_car30
21205948004,関市,下之保,関市,下之保,関市下之保,岐阜県,関市,下之保,,関市下之保,21205.0,948004.0,4.0,100.0,1.0,7.0,4.0,0.0,1.0,3.0,3.0,6.0,4.0,4.0,5.0,4.0,6.0,20.0,11.0,7.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.00676228203378,35.55448657449519,3.278793743747687,0.0,関市下之保,関市下之保,code_in_car30
21205949007,関市,中之保,関市,中之保,関市中之保,岐阜県,関市,中之保,,関市中之保,21205.0,949007.0,4.0,42.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,5.0,6.0,1.0,2.0,3.0,6.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,137.04826443198675,35.59299267750553,3.294297603373046,243.0,関市中之保,関市中之保,code_in_car30
21205958000,関市,上之保山本,関市,上之保山本,関市上之保山本,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0261051936627,35.61345273036063,3.5208587408400955,53.0,関市上之保山本,関市上之保山本,code_in_car30
21205949008,関市,中之保,関市,中之保,関市中之保,岐阜県,関市,中之保,,関市中之保,21205.0,949008.0,4.0,84.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,3.0,1.0,2.0,4.0,8.0,10.0,12.0,5.0,10.0,8.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,137.05182459795464,35.57449737999245,3.5797363391352945,86.0,関市中之保,関市中之保,code_in_car30
21205948005,関市,下之保,関市,下之保,関市下之保,岐阜県,関市,下之保,,関市下之保,21205.0,948005.0,4.0,49.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,3.0,2.0,5.0,5.0,4.0,6.0,5.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.99205120102638,35.55418127547788,3.7989644640639697,0.0,関市下之保,関市下之保,code_in_car30
21205948003,関市,下之保,関市,下之保,関市下之保,岐阜県,関市,下之保,,関市下之保,21205.0,948003.0,4.0,64.0,1.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,5.0,3.0,4.0,2.0,5.0,5.0,8.0,7.0,4.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0229692129974,35.5482240306965,4.000058833095413,0.0,関市下之保,関市下之保,code_in_car30
21205955000,関市,上之保川合下,関市,上之保川合下,関市上之保川合下,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,240.0,0.0,137.04561307843957,35.61178075226074,4.269422831331583,509.0,関市上之保川合下,関市上之保川合下,code_in_car30
21207031002,美濃市,上河和,美濃市,上河和,美濃市上河和,岐阜県,美濃市,上河和,,美濃市上河和,21207.0,31002.0,4.0,53.0,4.0,3.0,0.0,0.0,1.0,3.0,2.0,2.0,1.0,1.0,6.0,3.0,7.0,6.0,4.0,4.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.97113704675567,35.601134224513466,4.330957155542793,0.0,美濃市上河和,美濃市上河和,code_in_car30
21205949009,関市,中之保,関市,中之保,関市中之保,岐阜県,関市,中之保,,関市中之保,21205.0,949009.0,4.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,5.0,7.0,4.0,1.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.05788791838103,35.567179758723974,4.377729327116446,0.0,関市中之保,関市中之保,code_in_car30
21207031001,美濃市,上河和,美濃市,上河和,美濃市上河和,岐阜県,美濃市,上河和,,美濃市上河和,21207.0,31001.0,4.0,39.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,4.0,3.0,5.0,3.0,1.0,3.0,4.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.96625356526076,35.5928661722315,4.425195332893375,0.0,美濃市上河和,美濃市上河和,code_in_car30
