TOWN_CODE_11,CITY_NAME,S_NAME,CITY_NAME_from_master,S_NAME_from_master,town_name_show,都道府県名,市区町村名,大字・町名,字・丁目名,町丁目名,市区町村コード,町丁字コード,地域階層レベル,総数,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳_医療需要者数,5～9歳_医療需要者数,10～14歳_医療需要者数,15～19歳_医療需要者数,20～24歳_医療需要者数,25～29歳_医療需要者数,30～34歳_医療需要者数,35～39歳_医療需要者数,40～44歳_医療需要者数,45～49歳_医療需要者数,50～54歳_医療需要者数,55～59歳_医療需要者数,60～64歳_医療需要者数,65～69歳_医療需要者数,70～74歳_医療需要者数,75～79歳_医療需要者数,80～84歳_医療需要者数,85～89歳_医療需要者数,90～94歳_医療需要者数,95～99歳_医療需要者数,100歳以上_医療需要者数,医療需要者数合計,おかむね医院,おかむらクリニック,でぐち内科クリニック,三重県立志摩病院,中村クリニック,二見浦内科 アレルギー科・皮フ科・小児科,伊勢志摩腎クリニック志摩分院,医療法人山﨑整形外科,医療法人日比クリニック,医療法人社団中瀬外科整形外科,医療法人(社団)医心会齋木内科,小林内科クリニック,尾崎内科,志摩市休日夜間応急診療所,服部内科,林クリニック,池田ファミリークリニック,西岡記念セントラルクリニック,谷岡医院,豊和病院,赤坂クリニック,近藤内科,近藤医院,鳥羽市休日・夜間応急診療所,鳥羽市立鏡浦診療所,鳥羽市立鏡浦診療所今浦分室,鳥羽市立鏡浦診療所石鏡分室,鳥羽市立長岡診療所,LON,LAT,dist_km,total_patients,town,town_norm,match_type
24211001005,鳥羽市,鳥羽五丁目,鳥羽市,鳥羽五丁目,鳥羽市鳥羽五丁目,三重県,鳥羽市,鳥羽,五丁目,鳥羽市鳥羽五丁目,24211.0,1005.0,4.0,273.0,6.0,10.0,7.0,11.0,9.0,16.0,11.0,15.0,13.0,16.0,17.0,25.0,19.0,21.0,23.0,22.0,14.0,12.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,238.0,0.0,0.0,608.0,0.0,0.0,40.0,1751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,746.0,0.0,0.0,0.0,59.0,136.8420659624541,34.4699113944554,10.500968907701496,3481.0,鳥羽市鳥羽五丁目,鳥羽市鳥羽五丁目,code_in_car30
24211018000,鳥羽市,河内町,鳥羽市,河内町,鳥羽市河内町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,244.0,0.0,0.0,218.0,0.0,0.0,0.0,2244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,177.0,0.0,0.0,881.0,0.0,0.0,0.0,0.0,136.8068885860592,34.44293570769373,10.572326826157688,3864.0,鳥羽市河内町,鳥羽市河内町,code_in_car30
24215031000,志摩市,磯部町迫間,志摩市,磯部町迫間,志摩市磯部町迫間,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,185.0,0.0,109.0,0.0,0.0,0.0,0.0,154.0,0.0,259.0,868.0,0.0,57.0,0.0,0.0,0.0,642.0,0.0,94.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,136.78868747216853,34.36288423098963,10.841596946601106,2580.0,志摩市磯部町迫間,志摩市磯部町迫間,code_in_car30
24211001004,鳥羽市,鳥羽四丁目,鳥羽市,鳥羽四丁目,鳥羽市鳥羽四丁目,三重県,鳥羽市,鳥羽,四丁目,鳥羽市鳥羽四丁目,24211.0,1004.0,4.0,371.0,8.0,16.0,13.0,20.0,8.0,2.0,6.0,13.0,24.0,34.0,22.0,27.0,25.0,26.0,43.0,28.0,28.0,17.0,7.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,1048.0,0.0,0.0,435.0,0.0,0.0,0.0,1770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,433.0,0.0,0.0,0.0,0.0,136.84394112078326,34.474599635984404,10.861899820772386,3771.0,鳥羽市鳥羽四丁目,鳥羽市鳥羽四丁目,code_in_car30
24215029000,志摩市,磯部町恵利原,志摩市,磯部町恵利原,志摩市磯部町恵利原,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,395.0,0.0,73.0,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,136.78427801320618,34.39780007285105,10.86745632649348,1758.0,志摩市磯部町恵利原,志摩市磯部町恵利原,code_in_car30
24211033000,鳥羽市,鳥羽町,鳥羽市,鳥羽町,鳥羽市鳥羽町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.83628050877817,34.475583850178175,11.317048295622811,0.0,鳥羽市鳥羽町,鳥羽市鳥羽町,code_in_car30
24211001003,鳥羽市,鳥羽三丁目,鳥羽市,鳥羽三丁目,鳥羽市鳥羽三丁目,三重県,鳥羽市,鳥羽,三丁目,鳥羽市鳥羽三丁目,24211.0,1003.0,4.0,406.0,9.0,9.0,17.0,8.0,9.0,7.0,13.0,9.0,21.0,25.0,23.0,26.0,23.0,43.0,50.0,44.0,37.0,21.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,4.0,2.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,812.0,0.0,0.0,153.0,0.0,0.0,0.0,2807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.0,0.0,0.0,0.0,46.0,136.8435067893498,34.480182059946216,11.424809256857072,4266.0,鳥羽市鳥羽三丁目,鳥羽市鳥羽三丁目,code_in_car30
24211001002,鳥羽市,鳥羽二丁目,鳥羽市,鳥羽二丁目,鳥羽市鳥羽二丁目,三重県,鳥羽市,鳥羽,二丁目,鳥羽市鳥羽二丁目,24211.0,1002.0,4.0,324.0,12.0,4.0,4.0,8.0,11.0,14.0,15.0,9.0,9.0,17.0,30.0,35.0,22.0,21.0,31.0,29.0,21.0,20.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,93.0,0.0,0.0,0.0,1456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0,0.0,510.0,0.0,0.0,0.0,0.0,136.8352401516306,34.48158275431922,11.934731373964587,2461.0,鳥羽市鳥羽二丁目,鳥羽市鳥羽二丁目,code_in_car30
24211007000,鳥羽市,堅神町,鳥羽市,堅神町,鳥羽市堅神町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,54.0,0.0,265.0,451.0,0.0,0.0,50.0,0.0,0.0,131.0,1676.0,0.0,56.0,0.0,39.0,0.0,42.0,0.0,0.0,84.0,51.0,0.0,931.0,0.0,0.0,0.0,0.0,136.81546413283726,34.471092928747844,12.064113851414787,3830.0,鳥羽市堅神町,鳥羽市堅神町,code_in_car30
24211009000,鳥羽市,屋内町,鳥羽市,屋内町,鳥羽市屋内町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,259.0,0.0,0.0,0.0,0.0,0.0,87.0,2327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,136.8250041130699,34.47845751795754,12.160567253258447,2754.0,鳥羽市屋内町,鳥羽市屋内町,code_in_car30
24211008000,鳥羽市,池上町,鳥羽市,池上町,鳥羽市池上町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,277.0,0.0,0.0,402.0,0.0,0.0,62.0,7064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0,0.0,0.0,970.0,0.0,0.0,0.0,0.0,136.82784888856548,34.48089611351174,12.234343784934815,9194.0,鳥羽市池上町,鳥羽市池上町,code_in_car30
24211001001,鳥羽市,鳥羽一丁目,鳥羽市,鳥羽一丁目,鳥羽市鳥羽一丁目,三重県,鳥羽市,鳥羽,一丁目,鳥羽市鳥羽一丁目,24211.0,1001.0,4.0,466.0,9.0,7.0,14.0,11.0,30.0,19.0,15.0,17.0,15.0,13.0,24.0,29.0,22.0,21.0,32.0,29.0,33.0,45.0,44.0,13.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,4.0,5.0,4.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,60.0,0.0,259.0,0.0,0.0,0.0,0.0,136.83747209967152,34.48637774376068,12.294354987828953,1842.0,鳥羽市鳥羽一丁目,鳥羽市鳥羽一丁目,code_in_car30
24215033000,志摩市,磯部町山原,志摩市,磯部町山原,志摩市磯部町山原,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,0.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,136.7713246241821,34.36483223900384,12.331475739957224,1019.0,志摩市磯部町山原,志摩市磯部町山原,code_in_car30
24215002000,志摩市,阿児町神明,志摩市,阿児町神明,志摩市阿児町神明,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,2298.0,0.0,1656.0,167.0,0.0,148.0,213.0,143.0,136.0,1680.0,1228.0,55.0,343.0,747.0,164.0,297.0,0.0,0.0,273.0,46.0,0.0,1080.0,298.0,66.0,0.0,0.0,0.0,136.81983586002343,34.30092500132454,12.431386443095723,11115.0,志摩市阿児町神明,志摩市阿児町神明,code_in_car30
24215032000,志摩市,磯部町築地,志摩市,磯部町築地,志摩市磯部町築地,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,84.0,0.0,0.0,0.0,85.0,0.0,0.0,856.0,559.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,136.7652113814449,34.38237525969307,12.605368321482912,1768.0,志摩市磯部町築地,志摩市磯部町築地,code_in_car30
24215003000,志摩市,阿児町立神,志摩市,阿児町立神,志摩市阿児町立神,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,443.0,0.0,276.0,0.0,0.0,0.0,58.0,0.0,73.0,308.0,180.0,0.0,235.0,607.0,207.0,0.0,0.0,0.0,53.0,0.0,0.0,196.0,59.0,0.0,0.0,0.0,0.0,136.8303677833043,34.290047786325275,12.890049180060883,2744.0,志摩市阿児町立神,志摩市阿児町立神,code_in_car30
24215001000,志摩市,阿児町鵜方,志摩市,阿児町鵜方,志摩市阿児町鵜方,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,4674.0,181.0,3800.0,552.0,243.0,1273.0,562.0,513.0,235.0,4903.0,3528.0,0.0,2351.0,1187.0,2233.0,2086.0,0.0,0.0,2269.0,0.0,0.0,4692.0,164.0,0.0,0.0,0.0,0.0,136.80056209367032,34.309354255693414,12.917040860032472,35537.0,志摩市阿児町鵜方,志摩市阿児町鵜方,code_in_car30
24203062000,伊勢市,朝熊町,伊勢市,朝熊町,伊勢市朝熊町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,160.0,0.0,66.0,113.0,0.0,0.0,0.0,0.0,0.0,1715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.77949975594157,34.47694088445812,14.87148162421049,2120.0,伊勢市朝熊町,伊勢市朝熊町,code_in_car30
24203074000,伊勢市,二見町松下,伊勢市,二見町松下,伊勢市二見町松下,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.80328485163216,34.495844481762134,14.900126055174745,733.0,伊勢市二見町松下,伊勢市二見町松下,code_in_car30
24211006000,鳥羽市,小浜町,鳥羽市,小浜町,鳥羽市小浜町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,53.0,0.0,0.0,665.0,0.0,0.0,431.0,48.0,0.0,0.0,4076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,327.0,0.0,51.0,857.0,0.0,0.0,0.0,0.0,136.82024376669904,34.51295352342443,15.644478418674165,6563.0,鳥羽市小浜町,鳥羽市小浜町,code_in_car30
24203075000,伊勢市,二見町江,伊勢市,二見町江,伊勢市二見町江,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.78976491497482,34.50239329694679,16.241703043195866,580.0,伊勢市二見町江,伊勢市二見町江,code_in_car30
24203077000,伊勢市,二見町三津,伊勢市,二見町三津,伊勢市二見町三津,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,338.0,692.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.77707811211465,34.49996449197706,16.8064967148017,1811.0,伊勢市二見町三津,伊勢市二見町三津,code_in_car30
24203076000,伊勢市,二見町茶屋,伊勢市,二見町茶屋,伊勢市二見町茶屋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,163.0,0.0,0.0,290.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.78140416437643,34.50608146879481,17.048562164503714,591.0,伊勢市二見町茶屋,伊勢市二見町茶屋,code_in_car30
24203083000,伊勢市,二見町光の街,伊勢市,二見町光の街,伊勢市二見町光の街,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.76223271404595,34.49584918585323,17.451669130572352,197.0,伊勢市二見町光の街,伊勢市二見町光の街,code_in_car30
24203078000,伊勢市,二見町山田原,伊勢市,二見町山田原,伊勢市二見町山田原,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.76606112854435,34.50048296692142,17.552697570037562,193.0,伊勢市二見町山田原,伊勢市二見町山田原,code_in_car30
24203080000,伊勢市,二見町荘,伊勢市,二見町荘,伊勢市二見町荘,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2655.0,0.0,0.0,1316.0,0.0,0.0,0.0,0.0,0.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.76925192265395,34.507823587160495,17.93469827445901,4282.0,伊勢市二見町荘,伊勢市二見町荘,code_in_car30
24203006000,伊勢市,楠部町,伊勢市,楠部町,伊勢市楠部町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,387.0,0.0,390.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.73729882146816,34.477201700259506,17.996694497305786,888.0,伊勢市楠部町,伊勢市楠部町,code_in_car30
24203061000,伊勢市,鹿海町,伊勢市,鹿海町,伊勢市鹿海町,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,242.0,0.0,0.0,100.0,0.0,0.0,0.0,499.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891.0,0.0,0.0,0.0,108.0,136.74857003472795,34.49057635156938,18.02270609835094,2014.0,伊勢市鹿海町,伊勢市鹿海町,code_in_car30
24203079000,伊勢市,二見町溝口,伊勢市,二見町溝口,伊勢市二見町溝口,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,50.0,414.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,0.0,0.0,136.7571442996197,34.50282887824681,18.32188485199962,1349.0,伊勢市二見町溝口,伊勢市二見町溝口,code_in_car30
24203081000,伊勢市,二見町西,伊勢市,二見町西,伊勢市二見町西,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1244.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,1738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.75807724797608,34.51175711149189,18.9575215749745,3049.0,伊勢市二見町西,伊勢市二見町西,code_in_car30
