rank,施設名,利用者数合計,対象施設フラグ
1,町立南伊勢病院,21871.0,0
2,おかむらクリニック,13222.0,0
3,医療法人(社団)医心会齋木内科,12712.0,0
4,三重県立志摩病院,12360.0,0
5,近藤医院,10025.0,0
6,関岡クリニック,7337.0,0
7,別當クリニック,6519.0,0
8,宿田曽診療所,5203.0,0
9,志摩市休日夜間応急診療所,4478.0,0
10,豊和病院,4352.0,0
11,林クリニック,4254.0,0
12,服部内科,4112.0,0
13,志摩市立国民健康保険浜島診療所,3450.0,1
14,在宅・総合診療スマイルクリニック,3117.0,0
15,池田ファミリークリニック,2865.0,0
16,医療法人日比クリニック,2267.0,0
17,伊勢志摩腎クリニック志摩分院,1885.0,0
18,おかむね医院,1633.0,0
19,西岡記念セントラルクリニック,1309.0,0
20,医療法人社団中瀬外科整形外科,897.0,0
21,尾崎内科,55.0,0
