TOWN_CODE_11,CITY_NAME,S_NAME,CITY_NAME_from_master,S_NAME_from_master,town_name_show,都道府県名,市区町村名,大字・町名,字・丁目名,町丁目名,市区町村コード,町丁字コード,町丁字コード6桁,地域階層レベル,総数,医療需要者数合計,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳_医療需要者数,5～9歳_医療需要者数,10～14歳_医療需要者数,15～19歳_医療需要者数,20～24歳_医療需要者数,25～29歳_医療需要者数,30～34歳_医療需要者数,35～39歳_医療需要者数,40～44歳_医療需要者数,45～49歳_医療需要者数,50～54歳_医療需要者数,55～59歳_医療需要者数,60～64歳_医療需要者数,65～69歳_医療需要者数,70～74歳_医療需要者数,75～79歳_医療需要者数,80～84歳_医療需要者数,85～89歳_医療需要者数,90～94歳_医療需要者数,95～99歳_医療需要者数,100歳以上_医療需要者数,5,男女,秘匿処理,秘匿先情報,合算地域,年齢「不詳」,（再掲）15歳未満,（再掲）15～64歳,（再掲）65歳以上,（再掲）75歳以上,（再掲）85歳以上,（再掲）20～69歳,-,-.1,かとうクリニック,かわづクリニック,のぞみ記念 下田循環器・腎臓クリニック,はらクリニック,ひがしなかクリニック,上の山鎮目クリニック,下田メディカルセンター,下田メディカルセンター附属みなとクリニック,中江医院,佐倉医院,佐藤医院,公益社団法人地域医療振興協会 いなずさ診療所,公益社団法人地域医療振興協会 上河津診療所,公益社団法人地域医療振興協会 伊豆下田診療所,公益社団法人地域医療振興協会 伊豆今井浜病院,医療法人慈愛会 石田医院,医療法人社団健育会西伊豆健育会病院,医療法人社団康心会 康心会伊豆東部病院,医療法人社団桑寿会 下田温泉病院,医療法人社団辰五会 ふれあい南伊豆ホスピタル,小川クリニック,河井医院,白津医院,臼井医院,菊池医院,鈴木クリニック,飯島医院,LON,LAT,dist_km,total_patients,town,town_norm,match_type
22302008000,河津町,谷津,河津町,谷津,河津町谷津,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,421.0,0.0,0.0,63.0,0.0,146.0,0.0,0.0,0.0,154.0,0.0,879.0,0.0,450.0,0.0,0.0,345.0,0.0,0.0,0.0,393.0,0.0,65.0,0.0,75.0,0.0,138.9804581933101,34.74261907229504,5.056995809853912,3066.0,河津町谷津,河津町谷津,code_in_car30
22219016002,下田市,六丁目（旧岡方村）,下田市,六丁目（旧岡方村）,下田市六丁目（旧岡方村）,静岡県,下田市,六丁目,（旧岡方村）,下田市六丁目（旧岡方村）,22219.0,16002.0,16002.0,4.0,96,5.904869999999999,1.0,6.0,5.0,2.0,2.0,4.0,2.0,6.0,6.0,3.0,4.0,12.0,12.0,11.0,10.0,7.0,0.0,2.0,1.0,0.0,0.0,0.0379,0.31176,0.184,0.04918,0.04734,0.11348,0.06402,0.2011799999999999,0.21006,0.11736,0.1758,0.69012,0.7584000000000001,0.89111,0.9395,0.78379,0.0,0.22966,0.10021,0.0,0.0,4330.0,総数,,,,-,12,53,31,10,3,62,4867,51.19792,0.0,0.0,57.0,0.0,0.0,452.0,295.0,0.0,0.0,168.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,59.0,127.0,0.0,0.0,138.9279490189307,34.676756369444,5.133828669069447,1253.0,下田市六丁目（旧岡方村）,下田市六丁目,code_in_car30
22219011000,下田市,一丁目,下田市,一丁目,下田市一丁目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,403.0,1804.0,378.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,780.0,0.0,417.0,1244.0,0.0,0.0,138.94397371192036,34.67682724590667,5.263994481359585,5504.0,下田市一丁目,下田市一丁目,code_in_car30
22219052000,下田市,大賀茂,下田市,大賀茂,下田市大賀茂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,84.0,597.0,377.0,1640.0,0.0,0.0,895.0,0.0,65.0,74.0,150.0,647.0,0.0,68.0,0.0,154.0,355.0,0.0,633.0,0.0,77.0,231.0,79.0,499.0,138.90574728338188,34.680007832962325,5.280568659096435,6625.0,下田市大賀茂,下田市大賀茂,code_in_car30
22219016000,下田市,六丁目,下田市,六丁目,下田市六丁目,静岡県,下田市,六丁目,,下田市六丁目,22219.0,16000.0,16000.0,4.0,1561,102.27826000000002,40.0,62.0,37.0,40.0,59.0,69.0,62.0,58.0,71.0,96.0,106.0,131.0,94.0,118.0,162.0,140.0,103.0,61.0,31.0,5.0,1.0,1.516,3.22152,1.3616,0.9836,1.39653,1.95753,1.98462,1.94474,2.48571,3.75552,4.6587000000000005,7.53381,5.9408,9.55918,15.2199,15.6758,12.3703,7.00463,3.1065099999999997,0.50105,0.10021,4328.0,総数,,,,15,139,786,621,341,98,864,82702,53.99418,0.0,0.0,85.0,95.0,1264.0,985.0,3810.0,0.0,0.0,427.0,0.0,0.0,0.0,95.0,972.0,0.0,85.0,0.0,0.0,197.0,0.0,1814.0,0.0,98.0,90.0,97.0,0.0,138.93333565453526,34.67458763535051,5.375020915474067,10114.0,下田市六丁目,下田市六丁目,code_in_car30
22302007000,河津町,峰,河津町,峰,河津町峰,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,64.0,0.0,0.0,263.0,225.0,0.0,0.0,0.0,0.0,168.0,0.0,66.0,0.0,670.0,0.0,0.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.97689190958886,34.7534350833644,5.4254364546503435,1945.0,河津町峰,河津町峰,code_in_car30
22219014000,下田市,四丁目,下田市,四丁目,下田市四丁目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,826.0,0.0,0.0,203.0,0.0,0.0,0.0,133.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,0.0,78.0,335.0,0.0,0.0,138.9409060891876,34.674712215443115,5.437516032301342,2280.0,下田市四丁目,下田市四丁目,code_in_car30
22302017000,河津町,小鍋,河津町,小鍋,河津町小鍋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,69.0,328.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.93794537448784,34.771863648152596,5.48849480529613,575.0,河津町小鍋,河津町小鍋,code_in_car30
22219012000,下田市,二丁目,下田市,二丁目,下田市二丁目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,51.0,55.0,335.0,453.0,689.0,0.0,0.0,210.0,0.0,357.0,50.0,186.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,643.0,0.0,509.0,979.0,0.0,0.0,138.94389102871364,34.67399919602186,5.568698849754709,4727.0,下田市二丁目,下田市二丁目,code_in_car30
22219061000,下田市,武ガ浜,下田市,武ガ浜,下田市武ガ浜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.94802235029104,34.67402365937963,5.660463841581531,66.0,下田市武ガ浜,下田市武ガ浜,code_in_car30
22302021000,河津町,川津筏場,河津町,川津筏場,河津町川津筏場,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.9610509486252,34.76726616236452,5.665973891014982,0.0,河津町川津筏場,河津町川津筏場,code_in_car30
22219046000,下田市,加増野,下田市,加増野,下田市加増野,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.0,0.0,0.0,374.0,0.0,64.0,0.0,0.0,0.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,138.8684346769966,34.721367694098724,5.684623077380793,1442.0,下田市加増野,下田市加増野,code_in_car30
22302006000,河津町,峰,河津町,峰,河津町峰,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.97377061199163,34.76198248701687,5.870725540556493,790.0,河津町峰,河津町峰,code_in_car30
22219062000,下田市,柿崎,下田市,柿崎,下田市柿崎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,518.0,924.0,986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.0,79.0,320.0,0.0,437.0,0.0,0.0,643.0,0.0,68.0,208.0,0.0,228.0,138.95518394151935,34.67359899430392,5.921953572321738,4780.0,下田市柿崎,下田市柿崎,code_in_car30
22219015000,下田市,五丁目,下田市,五丁目,下田市五丁目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,60.0,0.0,234.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,119.0,391.0,0.0,0.0,0.0,158.0,0.0,138.936728600152,34.66859091851725,6.061925378711036,1243.0,下田市五丁目,下田市五丁目,code_in_car30
22219013000,下田市,三丁目,下田市,三丁目,下田市三丁目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,352.0,70.0,1189.0,0.0,0.0,62.0,208.0,60.0,0.0,121.0,248.0,0.0,63.0,0.0,0.0,0.0,0.0,970.0,0.0,188.0,266.0,572.0,0.0,138.9449211680365,34.66862949391804,6.172077499279336,4369.0,下田市三丁目,下田市三丁目,code_in_car30
22302022000,河津町,川津筏場,河津町,川津筏場,河津町川津筏場,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,416.0,0.0,75.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,138.9675168235809,34.77064892710479,6.2923290065503945,826.0,河津町川津筏場,河津町川津筏場,code_in_car30
22304011000,南伊豆町,一條,南伊豆町,一條,南伊豆町一條,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,197.0,0.0,0.0,0.0,138.87406754355248,34.689080723709175,6.389987902546633,315.0,南伊豆町一條,南伊豆町一條,code_in_car30
22219064000,下田市,柿崎,下田市,柿崎,下田市柿崎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,218.0,258.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,63.0,44.0,0.0,0.0,138.97084254268466,34.675713258562006,6.405484518089349,1132.0,下田市柿崎,下田市柿崎,code_in_car30
22302023000,河津町,川津筏場,河津町,川津筏場,河津町川津筏場,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.97539833095075,34.76815390048334,6.488350684104089,430.0,河津町川津筏場,河津町川津筏場,code_in_car30
22302016000,河津町,大鍋,河津町,大鍋,河津町大鍋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.92301123709606,34.78167258900191,6.57481462042568,110.0,河津町大鍋,河津町大鍋,code_in_car30
22302018000,河津町,湯ケ野,河津町,湯ケ野,河津町湯ケ野,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0,312.0,0.0,0.0,0.0,0.0,56.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,138.95555686207206,34.778588089334235,6.6011732414745445,860.0,河津町湯ケ野,河津町湯ケ野,code_in_car30
22302019000,河津町,下佐ケ野,河津町,下佐ケ野,河津町下佐ケ野,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,535.0,0.0,0.0,0.0,0.0,614.0,0.0,0.0,0.0,0.0,188.0,2733.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.96164357089077,34.77733638416524,6.686923386990935,4510.0,河津町下佐ケ野,河津町下佐ケ野,code_in_car30
22302001000,河津町,浜,河津町,浜,河津町浜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.0,375.0,0.0,0.0,181.0,0.0,390.0,0.0,0.0,52.0,1470.0,0.0,315.0,0.0,1767.0,0.0,0.0,49.0,0.0,0.0,0.0,143.0,0.0,163.0,131.0,0.0,0.0,138.99771152411986,34.746984938544394,6.692483013075746,5729.0,河津町浜,河津町浜,code_in_car30
22302015000,河津町,梨本,河津町,梨本,河津町梨本,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.9482323658616,34.784285041683624,7.015873255196307,240.0,河津町梨本,河津町梨本,code_in_car30
22302003000,河津町,田中,河津町,田中,河津町田中,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.0,1197.0,0.0,0.0,86.0,70.0,951.0,0.0,0.0,0.0,588.0,0.0,52.0,0.0,1034.0,0.0,0.0,113.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,138.99252083969478,34.76070328408381,7.049681652330381,4482.0,河津町田中,河津町田中,code_in_car30
22305014000,松崎町,池代,松崎町,池代,松崎町池代,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.8681714468844,34.76339006639227,7.269168561669685,0.0,松崎町池代,松崎町池代,code_in_car30
22304021000,南伊豆町,青市,南伊豆町,青市,南伊豆町青市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,638.0,394.0,0.0,2665.0,0.0,0.0,1603.0,0.0,0.0,0.0,100.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,0.0,125.0,375.0,0.0,229.0,138.8876735135625,34.665085508970755,7.529817228771804,6818.0,南伊豆町青市,南伊豆町青市,code_in_car30
22302004000,河津町,沢田,河津町,沢田,河津町沢田,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.0,244.0,0.0,318.0,0.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.98733408023978,34.772491051193455,7.569785504860607,1620.0,河津町沢田,河津町沢田,code_in_car30
22219051000,下田市,吉佐美,下田市,吉佐美,下田市吉佐美,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,89.0,67.0,193.0,694.0,1652.0,3069.0,0.0,0.0,85.0,0.0,159.0,0.0,319.0,334.0,0.0,99.0,236.0,0.0,91.0,0.0,1297.0,73.0,425.0,718.0,0.0,80.0,138.92501927938935,34.654567751011996,7.6125025998070335,9680.0,下田市吉佐美,下田市吉佐美,code_in_car30
22302010000,河津町,見高,河津町,見高,河津町見高,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,0.0,943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.00567287057802,34.75680522975028,7.828324851124503,1201.0,河津町見高,河津町見高,code_in_car30
22305020000,松崎町,小杉原,松崎町,小杉原,松崎町小杉原,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.84425765272533,34.735003772281715,8.00557043347847,0.0,松崎町小杉原,松崎町小杉原,code_in_car30
22219063000,下田市,須崎,下田市,須崎,下田市須崎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,0.0,50.0,0.0,676.0,1270.0,1609.0,0.0,0.0,219.0,0.0,0.0,0.0,255.0,859.0,0.0,903.0,47.0,54.0,382.0,0.0,458.0,0.0,679.0,304.0,173.0,0.0,138.96866579702566,34.654870707642004,8.323901121246216,7999.0,下田市須崎,下田市須崎,code_in_car30
22304066000,南伊豆町,毛倉野,南伊豆町,毛倉野,南伊豆町毛倉野,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,117.0,689.0,55.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,323.0,0.0,0.0,91.0,0.0,0.0,0.0,91.0,0.0,0.0,47.0,0.0,174.0,138.85400072099796,34.681321782332034,8.38991539916897,1883.0,南伊豆町毛倉野,南伊豆町毛倉野,code_in_car30
22304012000,南伊豆町,上賀茂,南伊豆町,上賀茂,南伊豆町上賀茂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,1026.0,0.0,0.0,0.0,414.0,138.86495362848794,34.66157955579429,9.082009428718777,2134.0,南伊豆町上賀茂,南伊豆町上賀茂,code_in_car30
22302020000,河津町,川津筏場,河津町,川津筏場,河津町川津筏場,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,156.0,0.0,382.0,0.0,0.0,0.0,0.0,0.0,2024.0,0.0,138.0,0.0,0.0,0.0,2147.0,0.0,0.0,135.0,0.0,0.0,291.0,0.0,0.0,138.97966980086449,34.79431516682445,9.121093066971627,5273.0,河津町川津筏場,河津町川津筏場,code_in_car30
22302011000,河津町,見高,河津町,見高,河津町見高,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.0,0.0,108.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.01903455433103,34.76133802324197,9.141984144103766,2669.0,河津町見高,河津町見高,code_in_car30
22302012000,河津町,見高,河津町,見高,河津町見高,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,0.0,0.0,0.0,0.0,0.0,139.00431432365144,34.77965546918765,9.231001402320027,796.0,河津町見高,河津町見高,code_in_car30
22304067000,南伊豆町,岩殿,南伊豆町,岩殿,南伊豆町岩殿,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.85088057759097,34.66909081882124,9.428270065746347,34.0,南伊豆町岩殿,南伊豆町岩殿,code_in_car30
22304022000,南伊豆町,湊,南伊豆町,湊,南伊豆町湊,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.0,55.0,0.0,85.0,0.0,1032.0,723.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,320.0,0.0,0.0,98.0,0.0,0.0,0.0,587.0,690.0,0.0,61.0,0.0,353.0,138.88662639094682,34.64600345302152,9.446361158461158,4296.0,南伊豆町湊,南伊豆町湊,code_in_car30
22304013000,南伊豆町,石井,南伊豆町,石井,南伊豆町石井,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,36.0,0.0,0.0,0.0,30.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,41.0,0.0,239.0,138.8556472604142,34.66349454457768,9.51645516723803,614.0,南伊豆町石井,南伊豆町石井,code_in_car30
22302013000,河津町,梨本,河津町,梨本,河津町梨本,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.91702862267184,34.80827077416133,9.576339970120246,0.0,河津町梨本,河津町梨本,code_in_car30
22305013000,松崎町,大澤,松崎町,大澤,松崎町大澤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.83820097107088,34.76405626371739,9.605011496012583,0.0,松崎町大澤,松崎町大澤,code_in_car30
22305018000,松崎町,明伏,松崎町,明伏,松崎町明伏,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.82878172780283,34.74711474275301,9.687289908921015,0.0,松崎町明伏,松崎町明伏,code_in_car30
22302014000,河津町,梨本,河津町,梨本,河津町梨本,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.96246962541994,34.80947982376665,10.06033286893948,0.0,河津町梨本,河津町梨本,code_in_car30
22305021028,松崎町,岩科北側,松崎町,岩科北側,松崎町岩科北側,静岡県,松崎町,岩科北側,,松崎町岩科北側,22305.0,21028.0,21028.0,4.0,50,3.90814,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,4.0,1.0,5.0,3.0,4.0,10.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0368,0.02459,0.0,0.0,0.03201,0.06706,0.10503,0.15648,0.04395,0.28755,0.1896,0.32404,0.9395,1.23167,0.2402,0.22966,0.0,0.0,0.0,5063.0,総数,,,,-,1,20,29,15,2,23,3148,63.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.8196036113911,34.72836381738787,10.162935867876204,107.0,松崎町岩科北側,松崎町岩科北側,code_in_car30
22304016000,南伊豆町,下賀茂,南伊豆町,下賀茂,南伊豆町下賀茂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,245.0,148.0,0.0,1155.0,0.0,0.0,0.0,0.0,43.0,86.0,34.0,496.0,0.0,108.0,0.0,0.0,0.0,0.0,542.0,338.0,147.0,0.0,0.0,2065.0,138.8682765214055,34.64552572023806,10.31767185358751,5407.0,南伊豆町下賀茂,南伊豆町下賀茂,code_in_car30
