TOWN_CODE_11,CITY_NAME,S_NAME,CITY_NAME_from_master,S_NAME_from_master,town_name_show,都道府県名,市区町村名,大字・町名,字・丁目名,町丁目名,市区町村コード,町丁字コード,地域階層レベル,総数,0～4歳,5～9歳,10～14歳,15～19歳,20～24歳,25～29歳,30～34歳,35～39歳,40～44歳,45～49歳,50～54歳,55～59歳,60～64歳,65～69歳,70～74歳,75～79歳,80～84歳,85～89歳,90～94歳,95～99歳,100歳以上,0～4歳_医療需要者数,5～9歳_医療需要者数,10～14歳_医療需要者数,15～19歳_医療需要者数,20～24歳_医療需要者数,25～29歳_医療需要者数,30～34歳_医療需要者数,35～39歳_医療需要者数,40～44歳_医療需要者数,45～49歳_医療需要者数,50～54歳_医療需要者数,55～59歳_医療需要者数,60～64歳_医療需要者数,65～69歳_医療需要者数,70～74歳_医療需要者数,75～79歳_医療需要者数,80～84歳_医療需要者数,85～89歳_医療需要者数,90～94歳_医療需要者数,95～99歳_医療需要者数,100歳以上_医療需要者数,医療需要者数合計,あさなぎセントラルクリニック,おかもと医院,きさらづ循環器内科・外科,きっかわクリニック,こざわクリニック,こしかわハートクリニック,すずらんクリニック,だんや小児科,なかのクリニック,ぽんぽこ在宅ケアクリニック木更津,まえだクリニック,みるみる内科と在宅クリニック木更津,よこすか内科小児科・はるこレディースクリニック,コンフォート君津クリニック,サン・ラポール南房総診療所,メープル木更津クリニック,五味クリニック,京葉内科,仁天堂医院,内科小児科菱沼医院,医療法人 鎗田病院,医療法人互生会 アクアリハビリテーション病院,医療法人健志会 清見台整形外科内科,医療法人新都市医療研究会「君津」会 玄々堂じんクリニック,医療法人新都市医療研究会「君津」会 玄々堂佐貫クリニック,医療法人新都市医療研究会「君津」会 玄々堂君津病院,医療法人新都市医療研究会「君津」会 玄々堂木更津クリニック,医療法人白百合会 市原メンタルクリニック,医療法人知真会 木更津内科クリニック,医療法人社団 やまぐち内科クリニック,医療法人社団 仁治会 袖ヶ浦どんぐりクリニック,医療法人社団 伍光会 上総在宅診療所,医療法人社団 健恵生会 酒井医院,医療法人社団 博章会 金井医院,医療法人社団 大日方医院,医療法人社団 山田医院,医療法人社団 平野内科,医療法人社団 恒久会 さざなみクリニック,医療法人社団 恒久会 山口医院,医療法人社団 恵正会 長南中央医院,医療法人社団 慈永会 永峯医院,医療法人社団 曽川会 そがわ医院,医療法人社団 松清医院,医療法人社団 河木クリニック,医療法人社団 石井会 石井内科小児科医院,医療法人社団 総星会 五井クリニック,医療法人社団 緑祐会 加茂診療所,医療法人社団 肝健会 はやさかクリニック,医療法人社団 至誠心会 古賀診療所,医療法人社団 邦清会 木更津東邦病院,医療法人社団 雄成会 中村医院,医療法人社団がうら会 よしだ胃腸内科クリニック,医療法人社団ほたるの博優会 ほたるのセントラル内科,医療法人社団マグノリア会 よこすか医院,医療法人社団三東会 竹内医院,医療法人社団今城会 君津クリニック,医療法人社団伍光会 君津在宅診療所,医療法人社団俊和会 中西整形外科,医療法人社団健洋会 森田医院,医療法人社団健洋会 貝渕クリニック,医療法人社団健老会 姉崎病院,医療法人社団健誠会 Kenクリニック,医療法人社団内田医院,医療法人社団博陽会 青柳医院,医療法人社団吉祥会 加藤病院,医療法人社団君津あすなろ会 あすなろクリニック,医療法人社団周晴会 鈴木病院,医療法人社団大岡会 光クリニック,医療法人社団弘淳会 田中医院,医療法人社団心健会 きみつ心療クリニック,医療法人社団志仁会 薬丸病院,医療法人社団志成会 ロイヤルクリニック,医療法人社団志晃会 太田山クリニック,医療法人社団慈協会 市原メディカルキュア,医療法人社団成亮会 津田医院,医療法人社団新友会 新木更津クリニック,医療法人社団明敬会重城病院,医療法人社団明竹会竹内基クリニック,医療法人社団朗真会 四ツ谷医院,医療法人社団望星会 木更津クリニック,医療法人社団桜周会 谷川クリニック,医療法人社団睦月会 たむら医院,医療法人社団福徳会 福王台外科内科,医療法人社団総星会 袖ケ浦クリニック,医療法人社団緑の会 嶋田医院,医療法人社団緑祐会 永野病院,医療法人社団美孝会 袖ケ浦医院,医療法人社団芙蓉会 千葉芙蓉病院,医療法人社団遥桃会 港南台どんぐりクリニック,医療法人社団重光会 君津山の手病院,医療法人社団順聖会 ワイスクリニック,医療法人社団養仙会 佐野医院,医療法人社団養真会 上総記念病院,医療法人社団鵬会 高名清養病院,医療法人萩仁会 萩原病院,千葉県君津保健所,千葉県循環器病センター,古民家クリニック 長南,吉田メディカルクリニック,吉田医院,君津やすらぎクリニック,君津サンクリニック,君津市国保小櫃診療所,君津市国保松丘診療所,君津市国保笹診療所,君津郡市夜間急病診療所 分院,君津郡市広域市町村圏事務組合 君津郡市夜間急病診療所,国保直営総合病院 君津中央病院,在宅診療おうちクリニック,大和クリニック,天野医院,姉崎駅前クリニックカンティー,小ぐれ医院,市原市急病センター,帝京大学ちば総合医療センター,平岡医院,有秋台医院,望星姉崎クリニック,東京都千葉福祉園診療所,桜井医院,榎本医院,池田医院,泉台クリニック,浪久医院,犬丸内科皮膚科クリニック,相川クリニック,真舟外科内科クリニック,石井病院,社会医療法人社団さつき会 かずさアカデミアクリニック,社会医療法人社団さつき会 袖ケ浦さつき台病院,社会医療法人社団同仁会 木更津メンタルクリニック,社会医療法人社団同仁会 木更津病院,茂田医院,茂田大和田クリニック,蔵波台ハートクリニック,袖ケ浦メディカルクリニック,豊栄元氣クリニック,金田クリニック重城,鹿間医院,LON,LAT,dist_km,total_patients,town,town_norm,match_type
12225103000,君津市,俵田,君津市,俵田,君津市俵田,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,51.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,855.0,42.0,0.0,80.0,319.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,83.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,57.0,39.0,0.0,0.0,41.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,140.05636632493326,35.317300760805104,0.7468274775770357,2800.0,君津市俵田,君津市俵田,code_in_car30
12225096000,君津市,賀恵渕,君津市,賀恵渕,君津市賀恵渕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.0,0.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.04846936529896,35.32958838917747,0.8249150611004855,1773.0,君津市賀恵渕,君津市賀恵渕,code_in_car30
12225104000,君津市,末吉,君津市,末吉,君津市末吉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,21.0,0.0,35.0,0.0,0.0,0.0,0.0,26.0,0.0,89.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,22.0,196.0,0.0,0.0,30.0,0.0,27.0,80.0,24.0,0.0,27.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,0.0,0.0,0.0,0.0,215.0,0.0,119.0,52.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.06246860630037,35.32747660286309,0.8658162962561066,1736.0,君津市末吉,君津市末吉,code_in_car30
12225102000,君津市,上新田,君津市,上新田,君津市上新田,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.06640658708628,35.316354159889464,1.3880213111725144,1476.0,君津市上新田,君津市上新田,code_in_car30
12225095000,君津市,西原,君津市,西原,君津市西原,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,94.0,208.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,124.0,0.0,0.0,67.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,144.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,49.0,0.0,0.0,0.0,113.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,47.0,506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.03930240875079,35.33346279331187,1.7216532586708284,2823.0,君津市西原,君津市西原,code_in_car30
12225098000,君津市,岩出,君津市,岩出,君津市岩出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,68.0,0.0,0.0,0.0,0.0,115.0,32.0,140.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,32.0,0.0,49.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.04512350901913,35.30744689089961,1.9873018645272005,1763.0,君津市岩出,君津市岩出,code_in_car30
12225105000,君津市,三田,君津市,三田,君津市三田,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,95.0,0.0,47.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,28.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.07308610767888,35.3359105764397,2.190438680550514,1702.0,君津市三田,君津市三田,code_in_car30
12225106000,君津市,長谷川,君津市,長谷川,君津市長谷川,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,59.0,0.0,25.0,0.0,0.0,61.0,0.0,0.0,0.0,31.0,0.0,0.0,285.0,0.0,0.0,29.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,192.0,24.0,0.0,226.0,0.0,0.0,0.0,0.0,392.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,28.0,34.0,0.0,0.0,0.0,34.0,29.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.07835460040621,35.32395411109891,2.2018408614027605,2970.0,君津市長谷川,君津市長谷川,code_in_car30
12206810000,木更津市,佐野,木更津市,佐野,木更津市佐野,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0383919760084,35.33927503210019,2.2372733051844693,52.0,木更津市佐野,木更津市佐野,code_in_car30
12225097000,君津市,戸崎,君津市,戸崎,君津市戸崎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,212.0,0.0,0.0,27.0,0.0,0.0,23.0,0.0,0.0,195.0,28.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,336.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,91.0,75.0,0.0,0.0,54.0,0.0,0.0,114.0,26.0,77.0,0.0,28.0,0.0,0.0,0.0,0.0,171.0,0.0,86.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,72.0,0.0,0.0,118.0,0.0,30.0,0.0,104.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,145.0,0.0,90.0,0.0,0.0,83.0,0.0,0.0,69.0,0.0,29.0,27.0,0.0,0.0,27.0,0.0,0.0,23.0,0.0,0.0,49.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0316629329004,35.313977503460144,2.306685133688017,2872.0,君津市戸崎,君津市戸崎,code_in_car30
12225101000,君津市,箕輪,君津市,箕輪,君津市箕輪,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,20.0,0.0,0.0,0.0,36.0,0.0,0.0,36.0,49.0,0.0,0.0,0.0,0.0,55.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,17.0,43.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,23.0,0.0,0.0,94.0,0.0,22.0,0.0,0.0,24.0,44.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0748008127993,35.310819528579515,2.366655833818012,2305.0,君津市箕輪,君津市箕輪,code_in_car30
12225099000,君津市,寺沢,君津市,寺沢,君津市寺沢,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.05091612188832,35.30159708599017,2.480506094276927,1436.0,君津市寺沢,君津市寺沢,code_in_car30
12225100000,君津市,青柳,君津市,青柳,君津市青柳,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.06873528311934,35.30368537436364,2.597430518574552,972.0,君津市青柳,君津市青柳,code_in_car30
12225094000,君津市,山本,君津市,山本,君津市山本,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,62.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,146.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.06256713638427,35.34609094167977,2.600144318118733,948.0,君津市山本,君津市山本,code_in_car30
12206809000,木更津市,田川,木更津市,田川,木更津市田川,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,121.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,203.0,291.0,51.0,36.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,140.02799561085874,35.33714222170259,2.796076041061071,1181.0,木更津市田川,木更津市田川,code_in_car30
12225120000,君津市,富田,君津市,富田,君津市富田,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.06208256821682,35.296622382727996,3.1029638794159964,242.0,君津市富田,君津市富田,code_in_car30
