rank,施設名,利用者数合計,対象施設フラグ
1,十勝いけだ地域医療センター,6704.0,0
2,浦幌町立診療所,5228.0,0
3,医療法人 蒼生 くりばやし医院,2803.0,0
4,医療法人社団 藤田クリニック,1477.0,0
5,医療法人社団 景山医院,539.0,0
6,豊頃町立大津診療所,306.0,0
7,豊頃町立豊頃医院,242.0,1
8,池田桜通診療所,134.0,0
9,駒畠診療所,55.0,0
10,糠内診療所,0.0,0
11,緑町クリニック,0.0,0
